-0.94652,-0.32265,0
-0.94737,-0.32015,0
-0.96225,-0.27217,0
-0.94898,-0.31534,0
-0.97659,-0.21513,0
-0.99332,-0.11537,0
-0.98018,-0.19809,0
-0.61791,0.78625,0
-0.61553,0.78811,0
-0.62181,0.78317,0
-0.66609,0.74587,0
-0.97532,0.22079,0
-0.97415,0.22588,0
-0.60116,0.79913,0
-0.59285,0.80531,0
-0.59589,0.80307,0
-0.58747,0.80925,0
-0.5823,0.81298,0
-0.59665,0.8025,0
-0.98858,0.15072,0
-0.59213,0.80584,0
-0.58206,0.81315,0
-0.5869,0.80966,0
-0.98806,0.15407,0
-0.99249,0.12236,0
-0.57612,0.81737,0
-0.74885,0.66274,0
-0.63231,0.77471,0
-0.80841,0.58862,0
-0.99691,0.078569,0
-0.99783,0.065905,0
-0.99414,0.10814,0
-0.80346,0.59536,0
-0.74963,0.66186,0
-0.71791,0.69613,0
-0.90743,0.4202,0
-0.89383,0.4484,0
-0.89519,0.44568,0
-0.9518,0.30672,0
-0.98527,-0.17103,0
-0.90327,0.42907,0
-0.91303,0.40789,0
-0.9013,0.43319,0
-0.97409,-0.22617,0
-0.97317,-0.23009,0
-0.95534,0.2955,0
-0.94976,-0.31298,0
-0.96063,0.27785,0
-0.92936,0.36918,0
-0.93174,0.36313,0
-0.96036,0.27875,0
-0.95073,0.31003,0
-0.9558,-0.29402,0
-0.95687,-0.29053,0
-0.97591,0.21817,0
-0.99093,0.13442,0
-0.94663,-0.32233,0
-0.99932,0.03691,0
-0.98081,-0.19496,0
-0.96641,-0.257,0
-0.99118,0.13251,0
-0.96707,-0.25452,0
-0.99621,0.086986,0
-0.98416,0.17727,0
-0.99886,-0.047664,0
-0.99195,0.12666,0
-0.98886,0.14884,0
-0.99445,0.10525,0
-0.98899,0.14799,0
-0.99541,0.095679,0
-0.99992,0.012772,0
-0.9951,-0.098846,0
-0.97198,-0.23506,0
-0.9807,-0.19551,0
-0.99873,-0.050394,0
-0.9951,0.098888,0
-0.99432,0.10639,0
-0.99092,0.13445,0
-0.98958,0.14397,0
-0.98369,0.17989,0
-0.97146,0.23722,0
-0.98012,0.19839,0
-0.98336,0.18168,0
-0.99438,0.10587,0
-0.99648,0.083797,0
-0.99942,0.034065,0
-0.99996,-0.0086692,0
-0.99643,-0.084441,0
-0.99196,-0.12657,0
-0.98515,-0.17167,0
-0.99981,0.019717,0
-0.99684,0.079381,0
-0.99318,0.11658,0
-0.98271,0.18514,0
-0.99956,-0.029629,0
-0.99833,-0.057777,0
-1,0.0017189,0
-0.99963,0.027174,0
-0.99871,0.050688,0
-0.98857,0.15074,0
-0.98506,0.17221,0
-0.97427,0.22539,0
-0.96047,0.27837,0
-0.97567,0.21926,0
-0.98159,0.19101,0
-0.9872,0.15952,0
-0.9571,0.28974,0
-0.95601,0.29332,0
-0.96385,0.26645,0
-0.962,0.27306,0
-0.96168,0.27416,0
-0.93629,0.35123,0
-0.92625,0.37692,0
-0.91337,0.40712,0
-0.90719,0.42073,0
-0.90377,0.42801,0
-0.90553,0.42428,0
-0.70314,0.71105,0
-0.76845,0.63991,0
-0.81301,0.58224,0
-0.66372,0.74798,0
-0.56991,0.8217,0
-0.58685,0.80969,0
-0.60637,0.79518,0
-0.66364,0.74806,0
-0.68089,0.73238,0
-0.71468,0.69945,0
-0.65317,0.75721,0
-0.57185,0.82036,0
-0.60508,0.79617,0
-0.54573,0.83796,0
-0.57445,0.81854,0
-0.63473,0.77273,0
-0.57813,0.81595,0
-0.52229,0.85277,0
-0.53473,0.84502,0
-0.55923,0.82901,0
-0.62468,0.78088,0
-0.56409,0.82571,0
-0.53026,0.84784,0
-0.59991,0.80007,0
-0.6101,0.79233,0
-0.57766,0.81628,0
-0.58235,0.81294,0
-0.73899,0.67372,0
-0.65352,0.75691,0
-0.59673,0.80244,0
-0.58788,0.80895,0
-0.61221,0.7907,0
-0.57534,0.81791,0
-0.83413,0.55156,0
-0.72684,0.6868,0
-0.83075,0.55665,0
-0.71707,0.697,0
-0.80344,0.59539,0
-0.90292,0.42982,0
-0.90076,0.43432,0
-0.91266,0.40872,0
-0.89597,0.44412,0
-0.93312,0.35956,0
-0.92593,0.37769,0
-0.94734,0.32024,0
-0.96472,0.26327,0
-0.96152,0.27475,0
-0.93502,0.3546,0
-0.94113,0.33806,0
-0.97483,0.22296,0
-0.98476,0.17394,0
-0.95583,0.29393,0
-0.95109,0.3089,0
-0.93491,0.35489,0
-0.98859,0.15065,0
-0.97801,0.20857,0
-0.99949,0.032029,0
-0.99976,-0.022008,0
-0.99983,-0.018456,0
-0.99847,0.055308,0
-0.98687,0.16152,0
-0.9942,0.10751,0
-0.98364,-0.18014,0
-0.97802,-0.20853,0
-0.97348,-0.22877,0
-0.96978,-0.244,0
-0.9531,-0.30265,0
-0.93942,-0.34276,0
-0.94137,-0.33738,0
-0.93505,-0.35451,0
-0.93274,-0.36055,0
-0.94422,-0.32931,0
-0.94783,-0.31877,0
-0.94359,-0.33111,0
-0.95195,-0.30626,0
-0.99764,0.068695,0
-0.99754,0.070132,0
-0.5718,0.82039,0
-0.68165,0.73168,0
-0.60481,0.79637,0
-0.96851,0.24899,0
