index,frame,F11,F12,F21,F22,E11,E12,E21,E22,P11,P12,P21,P22,S11,S12,S21,S22,vol_square,vol_rectangle_p,vol_rectangle_m,Psi,Psi_me,Psi_couple,len_c,len_s_r_p,len_s_r_m,F11_old,F12_old,F21_old,F22_old,vol_rectangle_p_old,vol_rectangle_m_old
129,400,1.0009522022,5.1759681026e-05,0.0006915090214199999,1.0006810327,0.0009528945933300001,0.0003718944642,0.0003718944642,0.00068126597057,0.17881317645,0.0019876980257999997,0.0031500057383,0.066660017793,0.17864291573,0.0019823625337,0.0030244128264,0.06661328114699999,0.60051097394,0.19277006173,0.20671896433,0.7065506437899999,-0.019236557995,-0.043760504196,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
130,400,1.0009627562999999,5.2488513217e-05,0.00069154885692,1.0006493701999999,0.00096345889792,0.00037226848752,0.00037226848752,0.0006495824482699999,0.17854402816,0.0019899994311,0.0031467206926999998,0.06522209394799999,0.17837214067,0.0019846675627,0.0030214056318,0.06517839654299999,0.60051097394,0.19277006173,0.20671896433,0.70655045183,-0.019236749959,-0.043759533775000005,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
131,400,1.0009627562999999,0.00041830990033,-0.0008399114063200001,1.0006810327,0.0009635725036,-0.0002108853913,-0.0002108853913,0.00068135206682,0.18184648075999998,-0.0007902929547000001,-0.0041331670953,0.067194824748,0.18167323769000002,-0.00081759465404,-0.0039778686122,0.067148407781,0.60051097394,0.19277006173,0.20671896433,0.7065474814,-0.019239720389,-0.043764999145,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
132,400,1.0009627562999999,0.00041908777723,-0.00084002879297,1.0006493701999999,0.0009635726022000001,-0.00021054151299000002,-0.00021054151299000002,0.00064966883223,0.18101891986,-0.00078978401721,-0.0041355766255,0.065487856288,0.18084647719,-0.00081642506121,-0.0039810751861,0.065444672649,0.60051097394,0.19277006173,0.20671896433,0.7065453962999999,-0.019241805488,-0.043765348334,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
133,400,1.0009522022,0.00041811159344,-0.0008399097764700001,1.0006810327,0.0009530082251900001,-0.00021098603113999998,-0.00021098603113999998,0.00068135198388,0.18127593177,-0.00079240826166,-0.0041321309968000005,0.066913435509,0.18110514602000002,-0.00081958580534,-0.0039773103358,0.066867208378,0.60051097394,0.19277006173,0.20671896433,0.7065455740000001,-0.019241627788,-0.043766298016,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
134,400,1.0009522022,5.2335692558e-05,0.00069151746148,1.0006493701999999,0.00095289459917,0.00037217601952,0.00037217601952,0.00064958244026,0.17797048174000002,0.0019861649151,0.003145935605,0.06494296435,0.17780102110999998,0.0019808821571,0.0030210213329,0.064899450764,0.60051097394,0.19277006173,0.20671896433,0.7065485505399999,-0.019238651246,-0.043760855166,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
135,400,1.0009522022,0.00041889629468,-0.00084003487864,1.0006493701999999,0.00095300833027,-0.0002106426018,-0.0002106426018,0.000649668752,0.18044645891,-0.000792023303,-0.004134525835,0.065221022965,0.18027646669,-0.00081854670824,-0.0039805024956,0.065178010701,0.60051097394,0.19277006173,0.20671896433,0.7065434975499999,-0.019243704232999998,-0.043766671730000005,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
136,400,1.0010127909,0.00024992748681,-0.00013714718929,1.0007310673,0.001013313197,5.646657899199999e-05,5.646657899199999e-05,0.0007313657248999999,0.18457205555,0.00049928831768,-0.00076817450824,0.071067373557,0.18438549713,0.00048105238116,-0.00074234385228,0.07101552240799999,0.60051097394,0.19277006173,0.20671896433,0.70655926574,-0.019227936046,-0.04375581924599999,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
137,400,1.0010022367,0.00024974578906,-0.00013715661825999999,1.0007310673,0.0010027483932,5.6369602248e-05,5.6369602248e-05,0.0007313656795,0.18400013529,0.00049640212363,-0.0007680473749,0.070787942681,0.18381609343,0.0004782567053,-0.00074229311495,0.070736295287,0.60051097394,0.19277006173,0.20671896433,0.7065573147399999,-0.019229887052,-0.043757121232000006,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
138,400,1.0010127909,0.00025060632063999996,-0.00013720016072999998,1.0006994048,0.0010133132043,5.6782006633999996e-05,5.6782006633999996e-05,0.00069968075028,0.18373952827,0.00049865400237,-0.0007710181727300001,0.069354505755,0.18355381341,0.00048079850762,-0.00074531328436,0.069306098705,0.60051097394,0.19277006173,0.20671896433,0.70655704575,-0.019230156036,-0.043756160164,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
