1.062236486299319299e-02 -2.632862709426491647e-03 6.666666666666645411e-03 2.128881934070505841e-03 5.256405193331635875e-03 5.361011474937638207e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.949958767604184258e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.062236486299319299e-02 -2.632862709426491647e-03 6.666666666666645411e-03 2.128881934070505841e-03 5.256405193331635875e-03 5.361011474937638207e-04 0.000000000000000000e+00 1.981734336532173680e-04
3.543479234149529700e-02 -7.801924459869527019e-03 1.999999999999999695e-02 6.784944515010537039e-03 1.565965819246179988e-02 1.806623263140286293e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.206581634795486115e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.543479234149529700e-02 -7.801924459869527019e-03 1.999999999999999695e-02 6.784944515010537039e-03 1.565965819246179988e-02 1.806623263140286293e-03 0.000000000000000000e+00 5.895278171207127358e-04
3.178643945823372841e-02 -7.888492412818054467e-03 1.999999999999993450e-02 6.424865159338146933e-03 1.577381432376391210e-02 1.628225748760772640e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.207317437665692602e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.178643945823372841e-02 -7.888492412818054467e-03 1.999999999999993450e-02 6.424865159338146933e-03 1.577381432376391210e-02 1.628225748760772640e-03 0.000000000000000000e+00 5.947894256028563162e-04
4.864112954721640236e-02 -7.339736819055274475e-03 2.000000000000005246e-02 8.459713320113500593e-03 1.523763376201868122e-02 2.751012520585138961e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.276644322167529155e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.864112954721640236e-02 -7.339736819055274475e-03 2.000000000000005246e-02 8.459713320113500593e-03 1.523763376201868122e-02 2.751012520585138961e-03 0.000000000000000000e+00 5.695138413042748421e-04
7.355852674184429341e-02 -1.548292344254005234e-02 4.000000000000005634e-02 1.403208319311093945e-02 3.123916261698050922e-02 3.858852117855493015e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.495304738163222659e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.355852674184429341e-02 -1.548292344254005234e-02 4.000000000000005634e-02 1.403208319311093945e-02 3.123916261698050922e-02 3.858852117855493015e-03 0.000000000000000000e+00 1.175300997064515369e-03
3.123665255114971978e-02 -7.856486062257781594e-03 1.999999999999993450e-02 6.540495737043705050e-03 1.580524912183625327e-02 1.690815351654954748e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.287847757831270343e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.123665255114971978e-02 -7.856486062257781594e-03 1.999999999999993450e-02 6.540495737043705050e-03 1.580524912183625327e-02 1.690815351654954748e-03 0.000000000000000000e+00 5.962125238295065081e-04
6.687765503248323251e-02 -6.120278517786757744e-03 1.999999999999999695e-02 1.192091957461072910e-02 1.451033246449732333e-02 5.227514863869605136e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.349521959116953621e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.687765503248323251e-02 -6.120278517786757744e-03 1.999999999999999695e-02 1.192091957461072910e-02 1.451033246449732333e-02 5.227514863869605136e-03 0.000000000000000000e+00 5.319281005569320101e-04
1.026446548559912797e-01 -1.434828056652863969e-02 4.000000000000004247e-02 1.795996576795871880e-02 3.027834787865259572e-02 6.175112174879707899e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.652620850279441972e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.026446548559912797e-01 -1.434828056652863969e-02 4.000000000000004247e-02 1.795996576795871880e-02 3.027834787865259572e-02 6.175112174879707899e-03 0.000000000000000000e+00 1.128326692062696021e-03
