1.181590330651163789e+01 1.546948370782215854e+01 2.537049495150656853e+01 3.659238244163242371e+01 5.525227971090126289e+01
3.603714164928795594e+00 3.536094931347907977e+00 3.519330356641793944e+00 3.500464440910247443e+00 3.488856653591807966e+00
