1.803438931382295962e+01 2.003187893371323725e+01 2.792807771149790952e+01 3.838724841833560930e+01 5.639399262645596878e+01
3.332307052464720698e+00 3.213946661248489711e+00 3.182949466840132136e+00 3.150116762322682451e+00 3.129766685501032875e+00
