0.000000000000000000e+00 3.296532029704601907e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.333333326503204463e-01 0.000000000000000000e+00 1.929834879988780172e-02 1.000000000000000000e+00 1.296266984512389087e+01
9.629001208943994300e-22 3.296027905361232496e-02 5.814729717114683102e-18 1.139848405302200686e-14 3.333333333322331948e-01 4.282434527542970847e-22 1.930310724134296982e-02 1.000000000000000000e+00 1.296266984512609355e+01
9.629001208943994300e-22 3.296027905361232496e-02 5.814729717114683102e-18 1.139848405302200686e-14 3.333333333322331948e-01 nan 1.930310724134296982e-02 1.000000000000000000e+00 1.296266984512609355e+01
9.629001208943994300e-22 5.222380422165431857e-02 5.814729717114683102e-18 1.139848405302200686e-14 3.333333333322331948e-01 nan nan 1.000000000000000000e+00 1.296270000148997958e+01
1.098962705406251898e-16 1.653320776821478807e-02 8.309027884838350025e-11 9.679797380829879728e-11 3.333333323975866680e-01 5.192208499227724903e-18 9.645556347189733135e-03 1.000000000000000000e+00 2.194412972861638877e+01
6.679243810663623070e-15 3.175885930669312684e-01 1.000013091784513364e+00 1.000000000021139009e-04 3.331405588273095297e-01 1.824609019457721690e-15 1.885513137545309359e-01 1.000000000000000000e+00 4.776138730120904086e+01
6.679243810663623070e-15 3.175885930669312684e-01 1.000013091784513364e+00 1.000000000021139009e-04 3.331405588273095297e-01 1.824609019457721690e-15 1.885513137545309359e-01 1.000000000000000000e+00 4.776138730120904086e+01
3.789488220952485360e-19 4.572399093947018267e-01 2.270713879586266515e+01 1.947544019376924382e-02 1.384428519540964655e-18 6.988853987452633490e-20 nan 1.000000000000000000e+00 4.762292003455021927e+01
1.326970583674984296e-15 5.057744259101694118e-01 1.000000000000000000e+00 1.000000000000000048e-04 3.314485530486485088e-01 nan nan 1.000000000000000000e+00 4.776426487519175623e+01
9.987380176393621555e-15 4.239776432170173203e-15 2.249430513719796920e+01 2.044425895951963376e-02 5.303938191190576576e-16 3.921037584473869171e-15 4.487239934778142203e-01 1.000000000000000000e+00 4.740233650164049095e+01
1.776617863515072543e-16 3.582431250900433781e-17 2.249430533343971206e+01 2.044410454251557180e-02 1.131790998188892632e-17 nan 4.487240483660202006e-01 1.000000000000000000e+00 4.740233650163585821e+01
4.910119984235277650e-15 4.506264875288884530e-01 2.248614017508018037e+01 1.900533434058320620e-02 1.342661113183919929e-15 nan nan 1.000000000000000000e+00 4.742155108683708420e+01
