2.960488574143330099e-18 8.109656288720178518e-18 0.000000000000000000e+00 nan
2.327414553746714609e-17 2.333891833146101941e-17 1.302567032070417685e+00 nan
1.320855968799585867e+02 1.320855969304530788e+02 1.320859586490207960e+02 nan
2.167324789288829767e-02 2.167323388357273242e-02 2.106949832205215131e-02 nan
5.644420535967548092e-18 2.871157038342711546e-17 0.000000000000000000e+00 nan
2.367670987481013579e-18 nan nan nan
1.311325251291827421e+00 1.311325230335364411e+00 nan nan
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
