1.004394387841556835e+01 1.416495924487007940e+01 2.463736089898469572e+01 3.607776547091697950e+01 5.492445278239315343e+01
3.735839262322029342e+00 3.702105839137663335e+00 3.695819837707943645e+00 3.686410061309170594e+00 3.681077170004564802e+00
