9.987380176393621555e-15 1.776617863515072543e-16 4.910119984235277650e-15 nan
4.239776432170173203e-15 3.582431250900433781e-17 4.506264875288884530e-01 nan
2.249430513719796920e+01 2.249430533343971206e+01 2.248614017508018037e+01 nan
2.044425895951963376e-02 2.044410454251557180e-02 1.900533434058320620e-02 nan
5.303938191190576576e-16 1.131790998188892632e-17 1.342661113183919929e-15 nan
3.921037584473869171e-15 nan nan nan
4.487239934778142203e-01 4.487240483660202006e-01 nan nan
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
