2.656435134994291403e+01 2.632319295993474384e+01 3.146480975823127935e+01 4.087081934083366264e+01 5.797660084835816008e+01
3.101622511091489454e+00 2.939627471945287063e+00 2.895626408876889712e+00 2.850985003550535080e+00 2.823286903916234714e+00
