0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 nan
1.580244277856816257e-12 1.580161715882720161e-12 1.831880369418255494e+00 nan
2.047041264959844682e+02 2.047041265029397437e+02 2.047029929387821312e+02 nan
2.044305033506918848e-02 2.044307766954476038e-02 1.999175707315352379e-02 nan
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 nan
0.000000000000000000e+00 nan nan nan
1.852879843518345337e+00 1.852879849989628624e+00 nan nan
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
