4.544049406268139535e+01 4.022446954503202221e+01 3.927281335806132034e+01 4.635292379875994584e+01 6.146812517102298301e+01
2.755387476449215889e+00 2.540615211300211840e+00 2.481032768026933955e+00 2.422562865350853301e+00 2.386803799525970327e+00
