-0.70386,-0.85399,0.90181
-0.69354,-0.87847,0.90175
-0.62408,-0.92811,0.83924
-0.603,-0.91312,0.8039
-0.57059,-0.82675,0.59274
-0.56901,-0.8097,0.56933
-0.56051,-0.79036,0.54809
0.00065016,0.016395,-0.031995
0.017669,0.022439,-0.012138
0.046228,0.03699,0.028809
0.040307,0.042519,0.061733
0.051096,0.029511,0.080734
0.050788,0.030648,0.066869
0.011073,0.032726,0.050004
0.031882,0.039829,0.07093
0.026121,0.038861,0.067114
0.017729,0.03557,0.061729
0.025137,0.03799,0.069649
0.014649,0.030581,0.061958
0.059257,0.03587,0.052686
0.012861,0.031643,0.065013
0.0071142,0.031245,0.061122
0.009072,0.031576,0.064499
0.061682,0.037486,0.058631
0.06089,0.038602,0.049729
-0.0039761,0.027598,0.054447
0.00051293,0.027708,0.058445
-0.0010305,0.029354,0.060006
-0.0016407,0.028996,0.058127
0.063842,0.050553,0.049921
0.0664,0.047104,0.063229
0.066321,0.044872,0.067452
-0.0090799,0.032609,0.045395
-0.0021984,0.037244,0.0523
-0.0022479,0.040943,0.050753
0.0047472,0.048389,0.05957
0.0078219,0.056403,0.065319
0.0055784,0.057189,0.063034
0.0024374,0.061646,0.05461
0.080956,0.060104,0.1048
0.0074664,0.063893,0.066685
0.0098788,0.066336,0.070398
0.0098665,0.067419,0.071691
0.084489,0.066786,0.1137
0.082906,0.068699,0.10496
0.011195,0.060378,0.081993
0.083167,0.071135,0.10879
0.0056515,0.052173,0.073617
0.0073429,0.049169,0.078505
0.010608,0.044754,0.086463
0.011068,0.044579,0.084828
0.017734,0.060165,0.08735
0.083166,0.070662,0.11446
0.084066,0.067364,0.11763
0.030533,0.068226,0.10291
0.076587,0.080663,0.12926
0.083458,0.068102,0.11664
0.056577,0.082651,0.12788
0.084519,0.070058,0.12206
0.083343,0.069261,0.11883
0.018044,0.048674,0.091198
0.083913,0.066917,0.12122
0.057889,0.083031,0.12934
0.078956,0.07885,0.13031
0.059114,0.084138,0.12931
0.072733,0.081774,0.12029
0.075636,0.079677,0.12384
0.074293,0.079974,0.12902
0.079009,0.077567,0.13244
0.082244,0.077555,0.12732
0.083708,0.074887,0.12563
0.084271,0.072236,0.12397
0.085037,0.06892,0.11801
0.083487,0.064093,0.11078
0.076179,0.05445,0.094524
0.072094,0.050432,0.084434
0.06893,0.0475,0.076
0.06488,0.042328,0.064497
0.062865,0.03933,0.059121
0.060444,0.034963,0.068334
0.056016,0.031674,0.075175
0.053981,0.031702,0.063913
0.057304,0.033542,0.060113
0.062324,0.040953,0.051465
0.063292,0.044132,0.053131
0.067915,0.055061,0.060172
0.073916,0.058044,0.07489
0.078113,0.06169,0.085973
0.081104,0.064963,0.096045
0.082423,0.072751,0.1183
0.079875,0.076465,0.12234
0.078019,0.078255,0.12333
0.069324,0.083611,0.12184
0.065566,0.08501,0.12145
0.061604,0.08618,0.12112
0.058672,0.085768,0.12415
0.056751,0.084173,0.12665
0.054055,0.083162,0.12606
0.049631,0.082932,0.11898
0.046574,0.079482,0.11995
0.042847,0.076871,0.11674
0.036573,0.073507,0.10872
0.030052,0.070017,0.10099
0.025329,0.065687,0.096618
0.016768,0.054999,0.088745
0.011817,0.050758,0.082731
0.0087201,0.050015,0.078015
0.0054035,0.053656,0.075267
0.0040549,0.059088,0.070854
0.003362,0.06385,0.064648
0.0033945,0.064262,0.060332
0.0038742,0.062113,0.058836
0.0060796,0.063473,0.064591
0.0063711,0.060967,0.064268
0.0049267,0.057342,0.061544
0.0032392,0.051544,0.058791
4.4111e-05,0.044507,0.053216
-0.0045051,0.037372,0.048545
-0.010717,0.030205,0.046057
-0.010371,0.028933,0.04886
-0.0064727,0.029082,0.055427
-0.0070717,0.027117,0.053398
0.0085477,0.031777,0.055665
0.030951,0.040646,0.065831
0.032687,0.040845,0.05876
0.031515,0.040313,0.049965
0.037578,0.041521,0.051094
0.040037,0.041385,0.04661
0.043035,0.040834,0.043296
0.047002,0.039516,0.039385
0.049085,0.034919,0.027246
0.047621,0.031373,0.020543
0.039145,0.027361,0.0073974
0.02807,0.023661,-0.0063719
0.014174,0.020023,-0.020864
0.02983,0.025979,0.0014947
0.041661,0.029001,0.016353
0.049998,0.031685,0.027306
0.055229,0.034242,0.035613
0.058347,0.036948,0.044298
0.055497,0.038568,0.045147
0.054597,0.040614,0.052001
0.051778,0.041889,0.055579
0.048552,0.042715,0.058486
0.045584,0.043153,0.061903
0.039143,0.042709,0.068194
0.03564,0.041442,0.071508
0.027377,0.037562,0.069167
0.021705,0.034437,0.066597
0.0043216,0.029356,0.062114
-0.0030747,0.029173,0.055689
-0.0035421,0.031706,0.054028
-0.002959,0.034356,0.053214
0.00030784,0.039985,0.05394
0.0018132,0.044147,0.05597
0.0066859,0.049658,0.061363
0.0098546,0.062974,0.069793
0.011779,0.067048,0.072723
0.012512,0.069197,0.074412
0.012599,0.069714,0.075959
0.011953,0.067717,0.078649
0.011587,0.063713,0.080987
0.01088,0.051852,0.086121
0.011809,0.048026,0.08781
0.01232,0.047467,0.086789
0.01399,0.047456,0.087629
0.016348,0.050018,0.089984
0.019172,0.056342,0.091583
0.021402,0.060274,0.093111
0.025901,0.064517,0.097412
0.036065,0.071735,0.1084
0.042347,0.075214,0.11498
0.047682,0.078261,0.12058
0.052332,0.080874,0.12613
0.061372,0.084072,0.12941
0.064275,0.084561,0.12872
0.067297,0.083855,0.12894
0.070189,0.082747,0.13041
0.0736,0.082015,0.1299
-0.57568,-0.84222,0.61788
-0.57843,-0.85686,0.64978
-0.58374,-0.87739,0.70442
-0.59221,-0.89585,0.75326
-0.64185,-0.93409,0.86999
-0.65874,-0.93004,0.88986
-0.6753,-0.91108,0.89886
-0.58802,-0.893,0.75674
-0.58011,-0.87713,0.71497
-0.57723,-0.8647,0.67793
-0.5727,-0.84617,0.63201
-0.56796,-0.83027,0.60242
-0.56433,-0.81396,0.57857
0.061678,0.047082,0.0437
0.060204,0.043884,0.038341
0.0086905,0.02933,0.061829
0.004266,0.027317,0.05854
0.020622,0.036761,0.057293
0.0016367,0.064109,0.054723
0.001162,0.061879,0.050818
0.060157,0.034161,0.078954
0.056011,0.031045,0.085011
0.082498,0.073568,0.1127
0.080997,0.075525,0.11353
0.025241,0.022115,-0.016639
0.033542,0.026193,-0.0059477
0.012235,0.017727,-0.031436
-0.004623,0.012743,-0.046654
0.0016759,0.063765,0.058952
0.0017806,0.061722,0.063685
0.0037878,0.055601,0.070052
0.022756,0.037655,0.051324
0.024181,0.038215,0.043793
0.037874,0.030352,0.0031913
0.038806,0.033753,0.010227
0.059005,0.04102,0.035479
0.057751,0.03817,0.036205
0.055804,0.035503,0.039457
0.053053,0.033399,0.044018
0.049918,0.03238,0.047222
0.046917,0.030104,0.070552
0.046687,0.032024,0.050773
0.050861,0.028291,0.090877
0.046645,0.028477,0.084749
0.078266,0.078599,0.11526
0.075393,0.080696,0.11602
0.079242,0.079233,0.12753
0.07644,0.08032,0.12738
0.072768,0.081954,0.1279
0.069585,0.082817,0.12747
0.066411,0.083661,0.12699
0.063564,0.083841,0.12615
0.061088,0.083232,0.1252
0.058635,0.082549,0.12398
0.055516,0.081214,0.12153
0.050971,0.078804,0.11712
0.063301,0.037772,0.072958
