edge_number,test_id,l2_error,error_min,error_max,Dirichlet_min,Dirichlet_max,Neumann_min_1,Neumann_max_1,Neumann_min_2,Neumann_max_2,DNS_min,DNS_max,DNS_mean
6,149,0.22927804291248322,-0.43552565574645996,0.3315883278846741,0.5199999809265137,0.6399999856948853,--,--,--,--,0.5210199952125549,0.6399999856948853,0.5726407766342163
6,150,0.15082427859306335,-0.04022239148616791,0.2305065244436264,0.5299999713897705,0.8299999833106995,--,--,--,--,0.5299999713897705,0.8274400234222412,0.6983981728553772
6,151,0.18684712052345276,-0.02995905466377735,0.30094480514526367,0.5899999737739563,0.7799999713897705,--,--,--,--,0.5899999737739563,0.7783799767494202,0.6966521739959717
6,152,0.36581355333328247,-0.015848813578486443,0.5820854306221008,0.8199999928474426,1.0,--,--,--,--,0.8199999928474426,0.9984599947929382,0.9210388660430908
6,153,0.4194484353065491,0.0,0.5989543795585632,0.8100000023841858,0.8100000023841858,0.564487099647522,0.564487099647522,0.5764291286468506,0.5764291286468506,0.8102399706840515,0.8743000030517578,0.8414433598518372
6,154,0.3461362421512604,0.0,0.48664402961730957,0.7300000190734863,0.7300000190734863,0.564487099647522,0.564487099647522,0.5764291286468506,0.5764291286468506,0.730239987373352,0.7943000197410583,0.7614433169364929
6,155,0.4868749678134918,0.0,0.6874100565910339,0.9300000071525574,0.9300000071525574,0.5128974318504333,0.5128974318504333,0.515285849571228,0.515285849571228,0.9300500154495239,0.9428600072860718,0.936288595199585
6,156,0.3814855217933655,0.0,0.5490284562110901,0.75,0.75,0.6096280813217163,0.6096280813217163,0.6299295425415039,0.6299295425415039,0.7504000067710876,0.85930997133255,0.8034536242485046
6,157,0.12142273783683777,0.0,0.3221457600593567,0.6100000143051147,0.6100000143051147,0.5709357857704163,0.5709357857704163,0.5840720534324646,0.5840720534324646,0.610260009765625,0.6807299852371216,0.6445876359939575
6,158,0.30117475986480713,0.0,0.5117003917694092,0.8899999856948853,0.8899999856948853,--,--,--,--,0.8899999856948853,0.8899999856948853,0.8900001049041748
6,159,0.06981972604990005,-0.11034438759088516,0.20714744925498962,0.5699999928474426,0.6399999856948853,--,--,--,--,0.5699999928474426,0.6399999856948853,0.613701343536377
6,160,5.1423420906066895,-10.192564964294434,0.041496794670820236,0.5,0.5099999904632568,--,--,--,--,0.5,0.5099999904632568,0.5062430500984192
6,161,0.216730996966362,0.0,0.3320901691913605,0.6600000262260437,0.8700000047683716,--,--,--,--,0.6600000262260437,0.8700000047683716,0.7911040186882019
6,162,0.20802041888237,-0.00951220840215683,0.33909595012664795,0.7599999904632568,0.9300000071525574,--,--,--,--,0.7599999904632568,0.9300000071525574,0.8238681554794312
6,163,0.44135430455207825,0.0,0.6019523739814758,0.6600000262260437,0.6600000262260437,0.8299999833106995,0.8299999833106995,0.5,0.5,0.6600000262260437,0.961430013179779,0.8443072438240051
