file_id,pickle_file,e5-all-mean,e5-all-std,e5-w-Neu-mean,e5-w-Neu-std,e5-wo-Neu-mean,e5-wo-Neu-std,e5-regular-all-mean,e5-regular-all-std,e5-regular-w-Neu-mean,e5-regular-w-Neu-std,e5-regular-wo-Neu-mean,e5-regular-wo-Neu-std,e5-extreme-all-mean,e5-extreme-all-std,e5-extreme-w-Neu-mean,e5-extreme-w-Neu-std,e5-extreme-wo-Neu-mean,e5-extreme-wo-Neu-std,e4-32k-all-mean,e4-32k-all-std,e4-32k-w-Neu-mean,e4-32k-w-Neu-std,e4-32k-wo-Neu-mean,e4-32k-wo-Neu-std,e5-64k-all-mean,e5-64k-all-std,e5-64k-w-Neu-mean,e5-64k-w-Neu-std,e5-64k-wo-Neu-mean,e5-64k-wo-Neu-std,e6-96k-all-mean,e6-96k-all-std,e6-96k-w-Neu-mean,e6-96k-w-Neu-std,e6-96k-wo-Neu-mean,e6-96k-wo-Neu-std,e9-96k-all-mean,e9-96k-all-std,e9-96k-w-Neu-mean,e9-96k-w-Neu-std,e9-96k-wo-Neu-mean,e9-96k-wo-Neu-std,s4-all-mean,s4-all-std,s4-w-Neu-mean,s4-w-Neu-std,s4-wo-Neu-mean,s4-wo-Neu-std,s5-all-mean,s5-all-std,s5-w-Neu-mean,s5-w-Neu-std,s5-wo-Neu-mean,s5-wo-Neu-std,s6-all-mean,s6-all-std,s6-w-Neu-mean,s6-w-Neu-std,s6-wo-Neu-mean,s6-wo-Neu-std,s7-all-mean,s7-all-std,s7-w-Neu-mean,s7-w-Neu-std,s7-wo-Neu-mean,s7-wo-Neu-std,s8-all-mean,s8-all-std,s8-w-Neu-mean,s8-w-Neu-std,s8-wo-Neu-mean,s8-wo-Neu-std,s9-all-mean,s9-all-std,s9-w-Neu-mean,s9-w-Neu-std,s9-wo-Neu-mean,s9-wo-Neu-std,s10-all-mean,s10-all-std,s10-w-Neu-mean,s10-w-Neu-std,s10-wo-Neu-mean,s10-wo-Neu-std,s11-all-mean,s11-all-std,s11-w-Neu-mean,s11-w-Neu-std,s11-wo-Neu-mean,s11-wo-Neu-std,s12-all-mean,s12-all-std,s12-w-Neu-mean,s12-w-Neu-std,s12-wo-Neu-mean,s12-wo-Neu-std
0,2021-10-06T22-35-gpu-cn006-NN-large-e4569-64x64-192k-cnn-x0-B2048-E20000-I25-mc1-1S0.0e+00-2S0.0e+00-Nadam-2.5e-04-..datadiffusion-ckpt6150-e20000-ra-ckpt6330.pickle,,,,,,,,,,,,,,,,,,,0.167333,0.163215,0.250870,0.186741,0.083634,0.066283,0.193885,0.260408,0.271985,0.329013,0.115235,0.121508,0.208782,0.210278,0.281594,0.236263,0.136119,0.148550,0.238406,0.313125,0.309144,0.393454,0.167871,0.177450,0.149134,0.091924,0.214254,0.085057,0.084015,0.034349,0.166666,0.124271,0.228426,0.162540,0.118631,0.056641,0.161683,0.103400,0.243705,0.102805,0.124401,0.083168,0.172038,0.114127,0.218683,0.130886,0.125393,0.076200,0.168946,0.087712,0.185646,0.086620,0.155957,0.091456,0.250521,0.192995,0.370848,0.201416,0.178326,0.155230,0.239168,0.112898,0.313004,0.081573,0.181739,0.102114,0.205266,0.124447,0.264780,0.176523,0.169558,0.068721,0.211676,0.171554,0.261297,0.210278,0.147876,0.078609
1,2021-10-06T22-37-gpu-cn006-NN-large-e4569-64x64-192k-cnn-x0-B2048-E20000-I25-mc1-1S0.0e+00-2S0.0e+00-Nadam-2.5e-04-..datadiffusion-ckpt0750-e20000-ra-ckpt6350.pickle,,,,,,,,,,,,,,,,,,,0.164438,0.161559,0.251438,0.177094,0.077270,0.075158,0.193285,0.247200,0.273951,0.308227,0.112052,0.117570,0.209224,0.205113,0.284422,0.228461,0.134181,0.143859,0.239749,0.295958,0.312193,0.369477,0.167514,0.168404,0.159819,0.096846,0.231812,0.083526,0.087826,0.035705,0.167715,0.118575,0.217960,0.160875,0.128636,0.054999,0.167565,0.112226,0.271082,0.117081,0.120512,0.074937,0.170831,0.115026,0.218810,0.132787,0.122852,0.073877,0.173494,0.095521,0.191907,0.100106,0.159172,0.095208,0.247772,0.195997,0.386141,0.203909,0.164751,0.143189,0.253497,0.109695,0.334455,0.076850,0.190529,0.089089,0.207111,0.126806,0.269459,0.181200,0.169703,0.066425,0.217221,0.167262,0.261776,0.201970,0.159936,0.093518
2,2021-10-06T22-38-gpu-cn005-NN-large-e4569-64x64-192k-cnn-x0-B2048-E20000-I25-mc1-1S0.0e+00-2S0.0e+00-Nadam-2.5e-04-..datadiffusion-ckpt6090-e20000-ra-ckpt6290.pickle,,,,,,,,,,,,,,,,,,,0.171783,0.167016,0.259836,0.183325,0.083559,0.081357,0.199715,0.264798,0.278525,0.330546,0.120350,0.134716,0.213709,0.221445,0.285862,0.247695,0.141705,0.162386,0.242279,0.325506,0.312340,0.406262,0.172419,0.193016,0.157806,0.096214,0.227131,0.086533,0.088481,0.036930,0.171620,0.119069,0.231044,0.154307,0.125401,0.056848,0.166477,0.116098,0.258795,0.116044,0.124515,0.092917,0.179105,0.114320,0.229204,0.127917,0.129005,0.076846,0.171004,0.091821,0.186989,0.095595,0.158571,0.092504,0.261251,0.216283,0.386545,0.240464,0.186075,0.170574,0.259650,0.118567,0.335551,0.091030,0.200616,0.105749,0.199591,0.130236,0.253787,0.191763,0.167073,0.068603,0.209541,0.167859,0.247435,0.205333,0.160820,0.096449
