edge_number,test_id,l2_error,error_min,error_max,Dirichlet_min,Dirichlet_max,Neumann_min_1,Neumann_max_1,Neumann_min_2,Neumann_max_2,DNS_min,DNS_max,DNS_mean
11,0,0.14232799410820007,-0.05542874336242676,0.26464200019836426,0.6299999952316284,0.75,--,--,--,--,0.6304699778556824,0.75,0.6920897364616394
11,1,0.1745530217885971,-0.02845117822289467,0.34080058336257935,0.6299999952316284,0.6299999952316284,0.5343625545501709,0.5343625545501709,0.7577192783355713,0.7577192783355713,0.6299999952316284,0.7417899966239929,0.6847796440124512
11,2,0.4284050762653351,-0.0018802706617861986,0.5550576448440552,0.8500000238418579,0.8500000238418579,0.5018428564071655,0.5018428564071655,0.5098287463188171,0.5098287463188171,0.8500099778175354,0.8546599745750427,0.8522549271583557
11,3,0.24233107268810272,-0.03470868989825249,0.4081152081489563,0.7699999809265137,0.8199999928474426,--,--,--,--,0.7699999809265137,0.8191999793052673,0.7915271520614624
11,4,0.1250917911529541,-0.10751795768737793,0.32027673721313477,0.6200000047683716,0.7699999809265137,--,--,--,--,0.6301000118255615,0.7699999809265137,0.687531054019928
11,5,0.14095884561538696,-0.03513599559664726,0.22579118609428406,0.6000000238418579,0.8799999952316284,--,--,--,--,0.6000000238418579,0.8799999952316284,0.741818904876709
11,6,0.4957335293292999,0.0,0.6188855171203613,0.8799999952316284,0.9700000286102295,0.5,0.5121942162513733,0.5,0.5158524513244629,0.8799999952316284,0.9700000286102295,0.927183985710144
11,7,0.22333791851997375,-0.09457988291978836,0.3693336844444275,0.6100000143051147,0.9700000286102295,--,--,--,--,0.6100000143051147,0.9700000286102295,0.831394612789154
11,8,0.22375284135341644,-0.21377521753311157,0.3320431709289551,0.5699999928474426,1.0182188749313354,--,--,--,--,0.5699999928474426,1.0157999992370605,0.8574880957603455
11,9,0.22837039828300476,-0.19454607367515564,0.3289949297904968,0.6299999952316284,1.0021858215332031,--,--,--,--,0.6299999952316284,0.9892299771308899,0.8429673910140991
11,10,0.14368142187595367,-0.11409980058670044,0.24029116332530975,0.5699999928474426,0.8511000275611877,--,--,--,--,0.5899999737739563,0.8500000238418579,0.7361603379249573
11,11,0.19919180870056152,-0.2890065312385559,0.3075486719608307,0.5,0.9353569149971008,--,--,--,--,0.5,0.9320999979972839,0.7930775880813599
11,12,0.12859100103378296,-0.13986122608184814,0.2579846680164337,0.5209190845489502,0.7390809059143066,0.6538607478141785,0.7307488322257996,0.5439602136611938,0.5659282207489014,0.5319799780845642,0.7417500019073486,0.6838015913963318
11,13,0.3491450548171997,-0.0704147145152092,0.46865415573120117,0.7500066161155701,0.949993371963501,0.5000383257865906,0.504152238368988,0.500178873538971,0.5193771719932556,0.756309986114502,0.9316099882125854,0.8524693846702576
11,14,0.040323369204998016,-0.205305814743042,0.20530596375465393,0.4014243185520172,0.9185757040977478,0.4505571126937866,0.5692216157913208,0.49258357286453247,0.5103832483291626,0.43735000491142273,0.8913400173187256,0.6648188233375549
11,15,0.0279876459389925,-0.26869237422943115,0.2686925232410431,0.21213646233081818,0.9878635406494141,--,--,--,--,0.2660199999809265,0.9485300183296204,0.696469783782959
