"concentration","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.94877e-01,1,3.29000e-01,4.85000e-01,3.29000e-01,0.00000e+00
1.95321e-01,1,3.30000e-01,4.85000e-01,3.30000e-01,0.00000e+00
1.95765e-01,1,3.31000e-01,4.85000e-01,3.31000e-01,0.00000e+00
1.96209e-01,1,3.32000e-01,4.85000e-01,3.32000e-01,0.00000e+00
1.96653e-01,1,3.33000e-01,4.85000e-01,3.33000e-01,0.00000e+00
1.97095e-01,1,3.34000e-01,4.85000e-01,3.34000e-01,0.00000e+00
1.97538e-01,1,3.35000e-01,4.85000e-01,3.35000e-01,0.00000e+00
1.97980e-01,1,3.36000e-01,4.85000e-01,3.36000e-01,0.00000e+00
1.98422e-01,1,3.37000e-01,4.85000e-01,3.37000e-01,0.00000e+00
1.98865e-01,1,3.38000e-01,4.85000e-01,3.38000e-01,0.00000e+00
1.99314e-01,1,3.39000e-01,4.85000e-01,3.39000e-01,0.00000e+00
1.99762e-01,1,3.40000e-01,4.85000e-01,3.40000e-01,0.00000e+00
2.00210e-01,1,3.41000e-01,4.85000e-01,3.41000e-01,0.00000e+00
2.00658e-01,1,3.42000e-01,4.85000e-01,3.42000e-01,0.00000e+00
2.01105e-01,1,3.43000e-01,4.85000e-01,3.43000e-01,0.00000e+00
2.01551e-01,1,3.44000e-01,4.85000e-01,3.44000e-01,0.00000e+00
2.01998e-01,1,3.45000e-01,4.85000e-01,3.45000e-01,0.00000e+00
2.02443e-01,1,3.46000e-01,4.85000e-01,3.46000e-01,0.00000e+00
2.02889e-01,1,3.47000e-01,4.85000e-01,3.47000e-01,0.00000e+00
2.03334e-01,1,3.48000e-01,4.85000e-01,3.48000e-01,0.00000e+00
2.03778e-01,1,3.49000e-01,4.85000e-01,3.49000e-01,0.00000e+00
2.04222e-01,1,3.50000e-01,4.85000e-01,3.50000e-01,0.00000e+00
2.04666e-01,1,3.51000e-01,4.85000e-01,3.51000e-01,0.00000e+00
2.05109e-01,1,3.52000e-01,4.85000e-01,3.52000e-01,0.00000e+00
2.05552e-01,1,3.53000e-01,4.85000e-01,3.53000e-01,0.00000e+00
2.05981e-01,1,3.54000e-01,4.85000e-01,3.54000e-01,0.00000e+00
2.06409e-01,1,3.55000e-01,4.85000e-01,3.55000e-01,0.00000e+00
2.06837e-01,1,3.56000e-01,4.85000e-01,3.56000e-01,0.00000e+00
2.07265e-01,1,3.57000e-01,4.85000e-01,3.57000e-01,0.00000e+00
2.07692e-01,1,3.58000e-01,4.85000e-01,3.58000e-01,0.00000e+00
2.08119e-01,1,3.59000e-01,4.85000e-01,3.59000e-01,0.00000e+00
2.08545e-01,1,3.60000e-01,4.85000e-01,3.60000e-01,0.00000e+00
2.08971e-01,1,3.61000e-01,4.85000e-01,3.61000e-01,0.00000e+00
2.09397e-01,1,3.62000e-01,4.85000e-01,3.62000e-01,0.00000e+00
2.09822e-01,1,3.63000e-01,4.85000e-01,3.63000e-01,0.00000e+00
2.10247e-01,1,3.64000e-01,4.85000e-01,3.64000e-01,0.00000e+00
2.10671e-01,1,3.65000e-01,4.85000e-01,3.65000e-01,0.00000e+00
2.11095e-01,1,3.66000e-01,4.85000e-01,3.66000e-01,0.00000e+00
2.11519e-01,1,3.67000e-01,4.85000e-01,3.67000e-01,0.00000e+00
2.11942e-01,1,3.68000e-01,4.85000e-01,3.68000e-01,0.00000e+00
2.12365e-01,1,3.69000e-01,4.85000e-01,3.69000e-01,0.00000e+00
2.12787e-01,1,3.70000e-01,4.85000e-01,3.70000e-01,0.00000e+00
2.13209e-01,1,3.71000e-01,4.85000e-01,3.71000e-01,0.00000e+00
2.13631e-01,1,3.72000e-01,4.85000e-01,3.72000e-01,0.00000e+00
2.14052e-01,1,3.73000e-01,4.85000e-01,3.73000e-01,0.00000e+00
2.14473e-01,1,3.74000e-01,4.85000e-01,3.74000e-01,0.00000e+00
2.14894e-01,1,3.75000e-01,4.85000e-01,3.75000e-01,0.00000e+00
2.15314e-01,1,3.76000e-01,4.85000e-01,3.76000e-01,0.00000e+00
2.15733e-01,1,3.77000e-01,4.85000e-01,3.77000e-01,0.00000e+00
2.16153e-01,1,3.78000e-01,4.85000e-01,3.78000e-01,0.00000e+00
2.16572e-01,1,3.79000e-01,4.85000e-01,3.79000e-01,0.00000e+00
2.16990e-01,1,3.80000e-01,4.85000e-01,3.80000e-01,0.00000e+00
2.17409e-01,1,3.81000e-01,4.85000e-01,3.81000e-01,0.00000e+00
2.17826e-01,1,3.82000e-01,4.85000e-01,3.82000e-01,0.00000e+00
2.18244e-01,1,3.83000e-01,4.85000e-01,3.83000e-01,0.00000e+00
2.18661e-01,1,3.84000e-01,4.85000e-01,3.84000e-01,0.00000e+00
2.19078e-01,1,3.85000e-01,4.85000e-01,3.85000e-01,0.00000e+00
2.19494e-01,1,3.86000e-01,4.85000e-01,3.86000e-01,0.00000e+00
2.19910e-01,1,3.87000e-01,4.85000e-01,3.87000e-01,0.00000e+00
2.20326e-01,1,3.88000e-01,4.85000e-01,3.88000e-01,0.00000e+00
2.20741e-01,1,3.89000e-01,4.85000e-01,3.89000e-01,0.00000e+00
2.21156e-01,1,3.90000e-01,4.85000e-01,3.90000e-01,0.00000e+00
2.21570e-01,1,3.91000e-01,4.85000e-01,3.91000e-01,0.00000e+00
2.21984e-01,1,3.92000e-01,4.85000e-01,3.92000e-01,0.00000e+00
2.22398e-01,1,3.93000e-01,4.85000e-01,3.93000e-01,0.00000e+00
2.22811e-01,1,3.94000e-01,4.85000e-01,3.94000e-01,0.00000e+00
2.23213e-01,1,3.95000e-01,4.85000e-01,3.95000e-01,0.00000e+00
2.23614e-01,1,3.96000e-01,4.85000e-01,3.96000e-01,0.00000e+00
2.24015e-01,1,3.97000e-01,4.85000e-01,3.97000e-01,0.00000e+00
2.24415e-01,1,3.98000e-01,4.85000e-01,3.98000e-01,0.00000e+00
2.24816e-01,1,3.99000e-01,4.85000e-01,3.99000e-01,0.00000e+00
2.25215e-01,1,4.00000e-01,4.85000e-01,4.00000e-01,0.00000e+00
2.25615e-01,1,4.01000e-01,4.85000e-01,4.01000e-01,0.00000e+00
2.26014e-01,1,4.02000e-01,4.85000e-01,4.02000e-01,0.00000e+00
2.26413e-01,1,4.03000e-01,4.85000e-01,4.03000e-01,0.00000e+00
2.26811e-01,1,4.04000e-01,4.85000e-01,4.04000e-01,0.00000e+00
2.27209e-01,1,4.05000e-01,4.85000e-01,4.05000e-01,0.00000e+00
2.27607e-01,1,4.06000e-01,4.85000e-01,4.06000e-01,0.00000e+00
2.28005e-01,1,4.07000e-01,4.85000e-01,4.07000e-01,0.00000e+00
2.28402e-01,1,4.08000e-01,4.85000e-01,4.08000e-01,0.00000e+00
2.28799e-01,1,4.09000e-01,4.85000e-01,4.09000e-01,0.00000e+00
2.29195e-01,1,4.10000e-01,4.85000e-01,4.10000e-01,0.00000e+00
2.29591e-01,1,4.11000e-01,4.85000e-01,4.11000e-01,0.00000e+00
2.29987e-01,1,4.12000e-01,4.85000e-01,4.12000e-01,0.00000e+00
2.30382e-01,1,4.13000e-01,4.85000e-01,4.13000e-01,0.00000e+00
2.30778e-01,1,4.14000e-01,4.85000e-01,4.14000e-01,0.00000e+00
2.31172e-01,1,4.15000e-01,4.85000e-01,4.15000e-01,0.00000e+00
2.31567e-01,1,4.16000e-01,4.85000e-01,4.16000e-01,0.00000e+00
2.31961e-01,1,4.17000e-01,4.85000e-01,4.17000e-01,0.00000e+00
2.32355e-01,1,4.18000e-01,4.85000e-01,4.18000e-01,0.00000e+00
2.32748e-01,1,4.19000e-01,4.85000e-01,4.19000e-01,0.00000e+00
2.33141e-01,1,4.20000e-01,4.85000e-01,4.20000e-01,0.00000e+00
2.33534e-01,1,4.21000e-01,4.85000e-01,4.21000e-01,0.00000e+00
2.33927e-01,1,4.22000e-01,4.85000e-01,4.22000e-01,0.00000e+00
2.34319e-01,1,4.23000e-01,4.85000e-01,4.23000e-01,0.00000e+00
2.34711e-01,1,4.24000e-01,4.85000e-01,4.24000e-01,0.00000e+00
2.35103e-01,1,4.25000e-01,4.85000e-01,4.25000e-01,0.00000e+00
2.35494e-01,1,4.26000e-01,4.85000e-01,4.26000e-01,0.00000e+00
2.35885e-01,1,4.27000e-01,4.85000e-01,4.27000e-01,0.00000e+00
2.36275e-01,1,4.28000e-01,4.85000e-01,4.28000e-01,0.00000e+00
2.36666e-01,1,4.29000e-01,4.85000e-01,4.29000e-01,0.00000e+00
2.37056e-01,1,4.30000e-01,4.85000e-01,4.30000e-01,0.00000e+00
2.37447e-01,1,4.31000e-01,4.85000e-01,4.31000e-01,0.00000e+00
2.37838e-01,1,4.32000e-01,4.85000e-01,4.32000e-01,0.00000e+00
2.38228e-01,1,4.33000e-01,4.85000e-01,4.33000e-01,0.00000e+00
2.38618e-01,1,4.34000e-01,4.85000e-01,4.34000e-01,0.00000e+00
2.39008e-01,1,4.35000e-01,4.85000e-01,4.35000e-01,0.00000e+00
2.39398e-01,1,4.36000e-01,4.85000e-01,4.36000e-01,0.00000e+00
2.39785e-01,1,4.37000e-01,4.85000e-01,4.37000e-01,0.00000e+00
2.40165e-01,1,4.38000e-01,4.85000e-01,4.38000e-01,0.00000e+00
2.40546e-01,1,4.39000e-01,4.85000e-01,4.39000e-01,0.00000e+00
2.40925e-01,1,4.40000e-01,4.85000e-01,4.40000e-01,0.00000e+00
2.41305e-01,1,4.41000e-01,4.85000e-01,4.41000e-01,0.00000e+00
2.41684e-01,1,4.42000e-01,4.85000e-01,4.42000e-01,0.00000e+00
2.42063e-01,1,4.43000e-01,4.85000e-01,4.43000e-01,0.00000e+00
2.42442e-01,1,4.44000e-01,4.85000e-01,4.44000e-01,0.00000e+00
2.42820e-01,1,4.45000e-01,4.85000e-01,4.45000e-01,0.00000e+00
2.43198e-01,1,4.46000e-01,4.85000e-01,4.46000e-01,0.00000e+00
2.43576e-01,1,4.47000e-01,4.85000e-01,4.47000e-01,0.00000e+00
2.43953e-01,1,4.48000e-01,4.85000e-01,4.48000e-01,0.00000e+00
2.44330e-01,1,4.49000e-01,4.85000e-01,4.49000e-01,0.00000e+00
2.44707e-01,1,4.50000e-01,4.85000e-01,4.50000e-01,0.00000e+00
2.45084e-01,1,4.51000e-01,4.85000e-01,4.51000e-01,0.00000e+00
2.45460e-01,1,4.52000e-01,4.85000e-01,4.52000e-01,0.00000e+00
2.45836e-01,1,4.53000e-01,4.85000e-01,4.53000e-01,0.00000e+00
2.46211e-01,1,4.54000e-01,4.85000e-01,4.54000e-01,0.00000e+00
2.46586e-01,1,4.55000e-01,4.85000e-01,4.55000e-01,0.00000e+00
2.46961e-01,1,4.56000e-01,4.85000e-01,4.56000e-01,0.00000e+00
2.47336e-01,1,4.57000e-01,4.85000e-01,4.57000e-01,0.00000e+00
2.47710e-01,1,4.58000e-01,4.85000e-01,4.58000e-01,0.00000e+00
2.48084e-01,1,4.59000e-01,4.85000e-01,4.59000e-01,0.00000e+00
2.48458e-01,1,4.60000e-01,4.85000e-01,4.60000e-01,0.00000e+00
2.48831e-01,1,4.61000e-01,4.85000e-01,4.61000e-01,0.00000e+00
2.49204e-01,1,4.62000e-01,4.85000e-01,4.62000e-01,0.00000e+00
2.49577e-01,1,4.63000e-01,4.85000e-01,4.63000e-01,0.00000e+00
2.49949e-01,1,4.64000e-01,4.85000e-01,4.64000e-01,0.00000e+00
2.50321e-01,1,4.65000e-01,4.85000e-01,4.65000e-01,0.00000e+00
2.50693e-01,1,4.66000e-01,4.85000e-01,4.66000e-01,0.00000e+00
2.51064e-01,1,4.67000e-01,4.85000e-01,4.67000e-01,0.00000e+00
2.51436e-01,1,4.68000e-01,4.85000e-01,4.68000e-01,0.00000e+00
2.51806e-01,1,4.69000e-01,4.85000e-01,4.69000e-01,0.00000e+00
2.52177e-01,1,4.70000e-01,4.85000e-01,4.70000e-01,0.00000e+00
2.52547e-01,1,4.71000e-01,4.85000e-01,4.71000e-01,0.00000e+00
2.52917e-01,1,4.72000e-01,4.85000e-01,4.72000e-01,0.00000e+00
2.53287e-01,1,4.73000e-01,4.85000e-01,4.73000e-01,0.00000e+00
2.53656e-01,1,4.74000e-01,4.85000e-01,4.74000e-01,0.00000e+00
2.54025e-01,1,4.75000e-01,4.85000e-01,4.75000e-01,0.00000e+00
2.54394e-01,1,4.76000e-01,4.85000e-01,4.76000e-01,0.00000e+00
2.54762e-01,1,4.77000e-01,4.85000e-01,4.77000e-01,0.00000e+00
2.55131e-01,1,4.78000e-01,4.85000e-01,4.78000e-01,0.00000e+00
2.55498e-01,1,4.79000e-01,4.85000e-01,4.79000e-01,0.00000e+00
2.55866e-01,1,4.80000e-01,4.85000e-01,4.80000e-01,0.00000e+00
2.56233e-01,1,4.81000e-01,4.85000e-01,4.81000e-01,0.00000e+00
2.56600e-01,1,4.82000e-01,4.85000e-01,4.82000e-01,0.00000e+00
2.56967e-01,1,4.83000e-01,4.85000e-01,4.83000e-01,0.00000e+00
2.57333e-01,1,4.84000e-01,4.85000e-01,4.84000e-01,0.00000e+00
2.57699e-01,1,4.85000e-01,4.85000e-01,4.85000e-01,0.00000e+00
2.58064e-01,1,4.86000e-01,4.85000e-01,4.86000e-01,0.00000e+00
2.58427e-01,1,4.87000e-01,4.85000e-01,4.87000e-01,0.00000e+00
2.58790e-01,1,4.88000e-01,4.85000e-01,4.88000e-01,0.00000e+00
2.59151e-01,1,4.89000e-01,4.85000e-01,4.89000e-01,0.00000e+00
2.59513e-01,1,4.90000e-01,4.85000e-01,4.90000e-01,0.00000e+00
2.59874e-01,1,4.91000e-01,4.85000e-01,4.91000e-01,0.00000e+00
2.60235e-01,1,4.92000e-01,4.85000e-01,4.92000e-01,0.00000e+00
2.60595e-01,1,4.93000e-01,4.85000e-01,4.93000e-01,0.00000e+00
2.60955e-01,1,4.94000e-01,4.85000e-01,4.94000e-01,0.00000e+00
2.61314e-01,1,4.95000e-01,4.85000e-01,4.95000e-01,0.00000e+00
2.61673e-01,1,4.96000e-01,4.85000e-01,4.96000e-01,0.00000e+00
2.62031e-01,1,4.97000e-01,4.85000e-01,4.97000e-01,0.00000e+00
2.62389e-01,1,4.98000e-01,4.85000e-01,4.98000e-01,0.00000e+00
2.62747e-01,1,4.99000e-01,4.85000e-01,4.99000e-01,0.00000e+00
2.63104e-01,1,5.00000e-01,4.85000e-01,5.00000e-01,0.00000e+00
2.63461e-01,1,5.01000e-01,4.85000e-01,5.01000e-01,0.00000e+00
2.63817e-01,1,5.02000e-01,4.85000e-01,5.02000e-01,0.00000e+00
2.64173e-01,1,5.03000e-01,4.85000e-01,5.03000e-01,0.00000e+00
2.64528e-01,1,5.04000e-01,4.85000e-01,5.04000e-01,0.00000e+00
2.64883e-01,1,5.05000e-01,4.85000e-01,5.05000e-01,0.00000e+00
2.65238e-01,1,5.06000e-01,4.85000e-01,5.06000e-01,0.00000e+00
2.65592e-01,1,5.07000e-01,4.85000e-01,5.07000e-01,0.00000e+00
2.65946e-01,1,5.08000e-01,4.85000e-01,5.08000e-01,0.00000e+00
2.66299e-01,1,5.09000e-01,4.85000e-01,5.09000e-01,0.00000e+00
2.66652e-01,1,5.10000e-01,4.85000e-01,5.10000e-01,0.00000e+00
2.67004e-01,1,5.11000e-01,4.85000e-01,5.11000e-01,0.00000e+00
2.67356e-01,1,5.12000e-01,4.85000e-01,5.12000e-01,0.00000e+00
2.67707e-01,1,5.13000e-01,4.85000e-01,5.13000e-01,0.00000e+00
2.68058e-01,1,5.14000e-01,4.85000e-01,5.14000e-01,0.00000e+00
2.68410e-01,1,5.15000e-01,4.85000e-01,5.15000e-01,0.00000e+00
2.68761e-01,1,5.16000e-01,4.85000e-01,5.16000e-01,0.00000e+00
2.69112e-01,1,5.17000e-01,4.85000e-01,5.17000e-01,0.00000e+00
2.69462e-01,1,5.18000e-01,4.85000e-01,5.18000e-01,0.00000e+00
2.69812e-01,1,5.19000e-01,4.85000e-01,5.19000e-01,0.00000e+00
2.70161e-01,1,5.20000e-01,4.85000e-01,5.20000e-01,0.00000e+00
2.70510e-01,1,5.21000e-01,4.85000e-01,5.21000e-01,0.00000e+00
2.70858e-01,1,5.22000e-01,4.85000e-01,5.22000e-01,0.00000e+00
2.71205e-01,1,5.23000e-01,4.85000e-01,5.23000e-01,0.00000e+00
2.71552e-01,1,5.24000e-01,4.85000e-01,5.24000e-01,0.00000e+00
2.71898e-01,1,5.25000e-01,4.85000e-01,5.25000e-01,0.00000e+00
2.72244e-01,1,5.26000e-01,4.85000e-01,5.26000e-01,0.00000e+00
2.72589e-01,1,5.27000e-01,4.85000e-01,5.27000e-01,0.00000e+00
2.72934e-01,1,5.28000e-01,4.85000e-01,5.28000e-01,0.00000e+00
2.73278e-01,1,5.29000e-01,4.85000e-01,5.29000e-01,0.00000e+00
2.73622e-01,1,5.30000e-01,4.85000e-01,5.30000e-01,0.00000e+00
2.73965e-01,1,5.31000e-01,4.85000e-01,5.31000e-01,0.00000e+00
2.74308e-01,1,5.32000e-01,4.85000e-01,5.32000e-01,0.00000e+00
2.74650e-01,1,5.33000e-01,4.85000e-01,5.33000e-01,0.00000e+00
2.74991e-01,1,5.34000e-01,4.85000e-01,5.34000e-01,0.00000e+00
2.75332e-01,1,5.35000e-01,4.85000e-01,5.35000e-01,0.00000e+00
2.75672e-01,1,5.36000e-01,4.85000e-01,5.36000e-01,0.00000e+00
2.76013e-01,1,5.37000e-01,4.85000e-01,5.37000e-01,0.00000e+00
2.76352e-01,1,5.38000e-01,4.85000e-01,5.38000e-01,0.00000e+00
2.76692e-01,1,5.39000e-01,4.85000e-01,5.39000e-01,0.00000e+00
2.77032e-01,1,5.40000e-01,4.85000e-01,5.40000e-01,0.00000e+00
2.77371e-01,1,5.41000e-01,4.85000e-01,5.41000e-01,0.00000e+00
2.77709e-01,1,5.42000e-01,4.85000e-01,5.42000e-01,0.00000e+00
2.78048e-01,1,5.43000e-01,4.85000e-01,5.43000e-01,0.00000e+00
2.78386e-01,1,5.44000e-01,4.85000e-01,5.44000e-01,0.00000e+00
2.78724e-01,1,5.45000e-01,4.85000e-01,5.45000e-01,0.00000e+00
2.79062e-01,1,5.46000e-01,4.85000e-01,5.46000e-01,0.00000e+00
2.79399e-01,1,5.47000e-01,4.85000e-01,5.47000e-01,0.00000e+00
2.79737e-01,1,5.48000e-01,4.85000e-01,5.48000e-01,0.00000e+00
2.80074e-01,1,5.49000e-01,4.85000e-01,5.49000e-01,0.00000e+00
2.80410e-01,1,5.50000e-01,4.85000e-01,5.50000e-01,0.00000e+00
2.80747e-01,1,5.51000e-01,4.85000e-01,5.51000e-01,0.00000e+00
2.81083e-01,1,5.52000e-01,4.85000e-01,5.52000e-01,0.00000e+00
2.81418e-01,1,5.53000e-01,4.85000e-01,5.53000e-01,0.00000e+00
2.81754e-01,1,5.54000e-01,4.85000e-01,5.54000e-01,0.00000e+00
2.82089e-01,1,5.55000e-01,4.85000e-01,5.55000e-01,0.00000e+00
2.82424e-01,1,5.56000e-01,4.85000e-01,5.56000e-01,0.00000e+00
2.82759e-01,1,5.57000e-01,4.85000e-01,5.57000e-01,0.00000e+00
2.83093e-01,1,5.58000e-01,4.85000e-01,5.58000e-01,0.00000e+00
2.83427e-01,1,5.59000e-01,4.85000e-01,5.59000e-01,0.00000e+00
2.83761e-01,1,5.60000e-01,4.85000e-01,5.60000e-01,0.00000e+00
2.84094e-01,1,5.61000e-01,4.85000e-01,5.61000e-01,0.00000e+00
2.84428e-01,1,5.62000e-01,4.85000e-01,5.62000e-01,0.00000e+00
2.84761e-01,1,5.63000e-01,4.85000e-01,5.63000e-01,0.00000e+00
2.85093e-01,1,5.64000e-01,4.85000e-01,5.64000e-01,0.00000e+00
2.85426e-01,1,5.65000e-01,4.85000e-01,5.65000e-01,0.00000e+00
2.85758e-01,1,5.66000e-01,4.85000e-01,5.66000e-01,0.00000e+00
2.86090e-01,1,5.67000e-01,4.85000e-01,5.67000e-01,0.00000e+00
2.86421e-01,1,5.68000e-01,4.85000e-01,5.68000e-01,0.00000e+00
2.86752e-01,1,5.69000e-01,4.85000e-01,5.69000e-01,0.00000e+00
2.87083e-01,1,5.70000e-01,4.85000e-01,5.70000e-01,0.00000e+00
2.87414e-01,1,5.71000e-01,4.85000e-01,5.71000e-01,0.00000e+00
2.87744e-01,1,5.72000e-01,4.85000e-01,5.72000e-01,0.00000e+00
2.88074e-01,1,5.73000e-01,4.85000e-01,5.73000e-01,0.00000e+00
2.88404e-01,1,5.74000e-01,4.85000e-01,5.74000e-01,0.00000e+00
2.88733e-01,1,5.75000e-01,4.85000e-01,5.75000e-01,0.00000e+00
2.89061e-01,1,5.76000e-01,4.85000e-01,5.76000e-01,0.00000e+00
2.89387e-01,1,5.77000e-01,4.85000e-01,5.77000e-01,0.00000e+00
2.89713e-01,1,5.78000e-01,4.85000e-01,5.78000e-01,0.00000e+00
2.90038e-01,1,5.79000e-01,4.85000e-01,5.79000e-01,0.00000e+00
2.90363e-01,1,5.80000e-01,4.85000e-01,5.80000e-01,0.00000e+00
2.90688e-01,1,5.81000e-01,4.85000e-01,5.81000e-01,0.00000e+00
2.91013e-01,1,5.82000e-01,4.85000e-01,5.82000e-01,0.00000e+00
2.91337e-01,1,5.83000e-01,4.85000e-01,5.83000e-01,0.00000e+00
2.91661e-01,1,5.84000e-01,4.85000e-01,5.84000e-01,0.00000e+00
2.91985e-01,1,5.85000e-01,4.85000e-01,5.85000e-01,0.00000e+00
2.92309e-01,1,5.86000e-01,4.85000e-01,5.86000e-01,0.00000e+00
2.92632e-01,1,5.87000e-01,4.85000e-01,5.87000e-01,0.00000e+00
2.92955e-01,1,5.88000e-01,4.85000e-01,5.88000e-01,0.00000e+00
2.93278e-01,1,5.89000e-01,4.85000e-01,5.89000e-01,0.00000e+00
2.93600e-01,1,5.90000e-01,4.85000e-01,5.90000e-01,0.00000e+00
2.93923e-01,1,5.91000e-01,4.85000e-01,5.91000e-01,0.00000e+00
2.94245e-01,1,5.92000e-01,4.85000e-01,5.92000e-01,0.00000e+00
2.94567e-01,1,5.93000e-01,4.85000e-01,5.93000e-01,0.00000e+00
2.94888e-01,1,5.94000e-01,4.85000e-01,5.94000e-01,0.00000e+00
2.95210e-01,1,5.95000e-01,4.85000e-01,5.95000e-01,0.00000e+00
2.95531e-01,1,5.96000e-01,4.85000e-01,5.96000e-01,0.00000e+00
2.95852e-01,1,5.97000e-01,4.85000e-01,5.97000e-01,0.00000e+00
2.96174e-01,1,5.98000e-01,4.85000e-01,5.98000e-01,0.00000e+00
2.96496e-01,1,5.99000e-01,4.85000e-01,5.99000e-01,0.00000e+00
2.96818e-01,1,6.00000e-01,4.85000e-01,6.00000e-01,0.00000e+00
2.97140e-01,1,6.01000e-01,4.85000e-01,6.01000e-01,0.00000e+00
2.97461e-01,1,6.02000e-01,4.85000e-01,6.02000e-01,0.00000e+00
2.97782e-01,1,6.03000e-01,4.85000e-01,6.03000e-01,0.00000e+00
2.98103e-01,1,6.04000e-01,4.85000e-01,6.04000e-01,0.00000e+00
2.98423e-01,1,6.05000e-01,4.85000e-01,6.05000e-01,0.00000e+00
2.98743e-01,1,6.06000e-01,4.85000e-01,6.06000e-01,0.00000e+00
2.99063e-01,1,6.07000e-01,4.85000e-01,6.07000e-01,0.00000e+00
2.99383e-01,1,6.08000e-01,4.85000e-01,6.08000e-01,0.00000e+00
2.99702e-01,1,6.09000e-01,4.85000e-01,6.09000e-01,0.00000e+00
3.00021e-01,1,6.10000e-01,4.85000e-01,6.10000e-01,0.00000e+00
3.00340e-01,1,6.11000e-01,4.85000e-01,6.11000e-01,0.00000e+00
3.00658e-01,1,6.12000e-01,4.85000e-01,6.12000e-01,0.00000e+00
3.00977e-01,1,6.13000e-01,4.85000e-01,6.13000e-01,0.00000e+00
3.01295e-01,1,6.14000e-01,4.85000e-01,6.14000e-01,0.00000e+00
3.01612e-01,1,6.15000e-01,4.85000e-01,6.15000e-01,0.00000e+00
3.01930e-01,1,6.16000e-01,4.85000e-01,6.16000e-01,0.00000e+00
3.02246e-01,1,6.17000e-01,4.85000e-01,6.17000e-01,0.00000e+00
3.02562e-01,1,6.18000e-01,4.85000e-01,6.18000e-01,0.00000e+00
3.02877e-01,1,6.19000e-01,4.85000e-01,6.19000e-01,0.00000e+00
3.03192e-01,1,6.20000e-01,4.85000e-01,6.20000e-01,0.00000e+00
3.03506e-01,1,6.21000e-01,4.85000e-01,6.21000e-01,0.00000e+00
3.03821e-01,1,6.22000e-01,4.85000e-01,6.22000e-01,0.00000e+00
3.04135e-01,1,6.23000e-01,4.85000e-01,6.23000e-01,0.00000e+00
3.04449e-01,1,6.24000e-01,4.85000e-01,6.24000e-01,0.00000e+00
3.04763e-01,1,6.25000e-01,4.85000e-01,6.25000e-01,0.00000e+00
3.05076e-01,1,6.26000e-01,4.85000e-01,6.26000e-01,0.00000e+00
3.05390e-01,1,6.27000e-01,4.85000e-01,6.27000e-01,0.00000e+00
3.05703e-01,1,6.28000e-01,4.85000e-01,6.28000e-01,0.00000e+00
3.06015e-01,1,6.29000e-01,4.85000e-01,6.29000e-01,0.00000e+00
3.06328e-01,1,6.30000e-01,4.85000e-01,6.30000e-01,0.00000e+00
3.06640e-01,1,6.31000e-01,4.85000e-01,6.31000e-01,0.00000e+00
3.06952e-01,1,6.32000e-01,4.85000e-01,6.32000e-01,0.00000e+00
3.07264e-01,1,6.33000e-01,4.85000e-01,6.33000e-01,0.00000e+00
3.07576e-01,1,6.34000e-01,4.85000e-01,6.34000e-01,0.00000e+00
3.07887e-01,1,6.35000e-01,4.85000e-01,6.35000e-01,0.00000e+00
3.08198e-01,1,6.36000e-01,4.85000e-01,6.36000e-01,0.00000e+00
3.08509e-01,1,6.37000e-01,4.85000e-01,6.37000e-01,0.00000e+00
3.08820e-01,1,6.38000e-01,4.85000e-01,6.38000e-01,0.00000e+00
3.09130e-01,1,6.39000e-01,4.85000e-01,6.39000e-01,0.00000e+00
3.09440e-01,1,6.40000e-01,4.85000e-01,6.40000e-01,0.00000e+00
3.09750e-01,1,6.41000e-01,4.85000e-01,6.41000e-01,0.00000e+00
3.10060e-01,1,6.42000e-01,4.85000e-01,6.42000e-01,0.00000e+00
3.10369e-01,1,6.43000e-01,4.85000e-01,6.43000e-01,0.00000e+00
3.10679e-01,1,6.44000e-01,4.85000e-01,6.44000e-01,0.00000e+00
3.10988e-01,1,6.45000e-01,4.85000e-01,6.45000e-01,0.00000e+00
3.11296e-01,1,6.46000e-01,4.85000e-01,6.46000e-01,0.00000e+00
3.11605e-01,1,6.47000e-01,4.85000e-01,6.47000e-01,0.00000e+00
3.11913e-01,1,6.48000e-01,4.85000e-01,6.48000e-01,0.00000e+00
3.12221e-01,1,6.49000e-01,4.85000e-01,6.49000e-01,0.00000e+00
3.12528e-01,1,6.50000e-01,4.85000e-01,6.50000e-01,0.00000e+00
3.12836e-01,1,6.51000e-01,4.85000e-01,6.51000e-01,0.00000e+00
3.13143e-01,1,6.52000e-01,4.85000e-01,6.52000e-01,0.00000e+00
3.13450e-01,1,6.53000e-01,4.85000e-01,6.53000e-01,0.00000e+00
3.13757e-01,1,6.54000e-01,4.85000e-01,6.54000e-01,0.00000e+00
3.14063e-01,1,6.55000e-01,4.85000e-01,6.55000e-01,0.00000e+00
3.14369e-01,1,6.56000e-01,4.85000e-01,6.56000e-01,0.00000e+00
3.14675e-01,1,6.57000e-01,4.85000e-01,6.57000e-01,0.00000e+00
3.14981e-01,1,6.58000e-01,4.85000e-01,6.58000e-01,0.00000e+00
3.15286e-01,1,6.59000e-01,4.85000e-01,6.59000e-01,0.00000e+00
3.15591e-01,1,6.60000e-01,4.85000e-01,6.60000e-01,0.00000e+00
