"concentration","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.85759e-01,1,4.30000e-02,4.30000e-02,5.15000e-01,0.00000e+00
2.85588e-01,1,4.40000e-02,4.40000e-02,5.15000e-01,0.00000e+00
2.85418e-01,1,4.50000e-02,4.50000e-02,5.15000e-01,0.00000e+00
2.85248e-01,1,4.60000e-02,4.60000e-02,5.15000e-01,0.00000e+00
2.85079e-01,1,4.70000e-02,4.70000e-02,5.15000e-01,0.00000e+00
2.84910e-01,1,4.80000e-02,4.80000e-02,5.15000e-01,0.00000e+00
2.84742e-01,1,4.90000e-02,4.90000e-02,5.15000e-01,0.00000e+00
2.84575e-01,1,5.00000e-02,5.00000e-02,5.15000e-01,0.00000e+00
2.84408e-01,1,5.10000e-02,5.10000e-02,5.15000e-01,0.00000e+00
2.84241e-01,1,5.20000e-02,5.20000e-02,5.15000e-01,0.00000e+00
2.84075e-01,1,5.30000e-02,5.30000e-02,5.15000e-01,0.00000e+00
2.83904e-01,1,5.40000e-02,5.40000e-02,5.15000e-01,0.00000e+00
2.83730e-01,1,5.50000e-02,5.50000e-02,5.15000e-01,0.00000e+00
2.83556e-01,1,5.60000e-02,5.60000e-02,5.15000e-01,0.00000e+00
2.83382e-01,1,5.70000e-02,5.70000e-02,5.15000e-01,0.00000e+00
2.83209e-01,1,5.80000e-02,5.80000e-02,5.15000e-01,0.00000e+00
2.83037e-01,1,5.90000e-02,5.90000e-02,5.15000e-01,0.00000e+00
2.82866e-01,1,6.00000e-02,6.00000e-02,5.15000e-01,0.00000e+00
2.82695e-01,1,6.10000e-02,6.10000e-02,5.15000e-01,0.00000e+00
2.82527e-01,1,6.20000e-02,6.20000e-02,5.15000e-01,0.00000e+00
2.82362e-01,1,6.30000e-02,6.30000e-02,5.15000e-01,0.00000e+00
2.82197e-01,1,6.40000e-02,6.40000e-02,5.15000e-01,0.00000e+00
2.82033e-01,1,6.50000e-02,6.50000e-02,5.15000e-01,0.00000e+00
2.81870e-01,1,6.60000e-02,6.60000e-02,5.15000e-01,0.00000e+00
2.81707e-01,1,6.70000e-02,6.70000e-02,5.15000e-01,0.00000e+00
2.81546e-01,1,6.80000e-02,6.80000e-02,5.15000e-01,0.00000e+00
2.81384e-01,1,6.90000e-02,6.90000e-02,5.15000e-01,0.00000e+00
2.81224e-01,1,7.00000e-02,7.00000e-02,5.15000e-01,0.00000e+00
2.81064e-01,1,7.10000e-02,7.10000e-02,5.15000e-01,0.00000e+00
2.80905e-01,1,7.20000e-02,7.20000e-02,5.15000e-01,0.00000e+00
2.80746e-01,1,7.30000e-02,7.30000e-02,5.15000e-01,0.00000e+00
2.80588e-01,1,7.40000e-02,7.40000e-02,5.15000e-01,0.00000e+00
2.80431e-01,1,7.50000e-02,7.50000e-02,5.15000e-01,0.00000e+00
2.80274e-01,1,7.60000e-02,7.60000e-02,5.15000e-01,0.00000e+00
2.80118e-01,1,7.70000e-02,7.70000e-02,5.15000e-01,0.00000e+00
2.79962e-01,1,7.80000e-02,7.80000e-02,5.15000e-01,0.00000e+00
2.79808e-01,1,7.90000e-02,7.90000e-02,5.15000e-01,0.00000e+00
2.79653e-01,1,8.00000e-02,8.00000e-02,5.15000e-01,0.00000e+00
2.79500e-01,1,8.10000e-02,8.10000e-02,5.15000e-01,0.00000e+00
2.79347e-01,1,8.20000e-02,8.20000e-02,5.15000e-01,0.00000e+00
2.79194e-01,1,8.30000e-02,8.30000e-02,5.15000e-01,0.00000e+00
2.79043e-01,1,8.40000e-02,8.40000e-02,5.15000e-01,0.00000e+00
2.78892e-01,1,8.50000e-02,8.50000e-02,5.15000e-01,0.00000e+00
2.78741e-01,1,8.60000e-02,8.60000e-02,5.15000e-01,0.00000e+00
2.78591e-01,1,8.70000e-02,8.70000e-02,5.15000e-01,0.00000e+00
2.78442e-01,1,8.80000e-02,8.80000e-02,5.15000e-01,0.00000e+00
2.78293e-01,1,8.90000e-02,8.90000e-02,5.15000e-01,0.00000e+00
2.78145e-01,1,9.00000e-02,9.00000e-02,5.15000e-01,0.00000e+00
2.77998e-01,1,9.10000e-02,9.10000e-02,5.15000e-01,0.00000e+00
2.77851e-01,1,9.20000e-02,9.20000e-02,5.15000e-01,0.00000e+00
2.77704e-01,1,9.30000e-02,9.30000e-02,5.15000e-01,0.00000e+00
2.77559e-01,1,9.40000e-02,9.40000e-02,5.15000e-01,0.00000e+00
2.77415e-01,1,9.50000e-02,9.50000e-02,5.15000e-01,0.00000e+00
2.77272e-01,1,9.60000e-02,9.60000e-02,5.15000e-01,0.00000e+00
2.77130e-01,1,9.70000e-02,9.70000e-02,5.15000e-01,0.00000e+00
2.76989e-01,1,9.80000e-02,9.80000e-02,5.15000e-01,0.00000e+00
2.76848e-01,1,9.90000e-02,9.90000e-02,5.15000e-01,0.00000e+00
2.76707e-01,1,1.00000e-01,1.00000e-01,5.15000e-01,0.00000e+00
2.76568e-01,1,1.01000e-01,1.01000e-01,5.15000e-01,0.00000e+00
2.76429e-01,1,1.02000e-01,1.02000e-01,5.15000e-01,0.00000e+00
2.76290e-01,1,1.03000e-01,1.03000e-01,5.15000e-01,0.00000e+00
2.76152e-01,1,1.04000e-01,1.04000e-01,5.15000e-01,0.00000e+00
2.76015e-01,1,1.05000e-01,1.05000e-01,5.15000e-01,0.00000e+00
2.75878e-01,1,1.06000e-01,1.06000e-01,5.15000e-01,0.00000e+00
2.75742e-01,1,1.07000e-01,1.07000e-01,5.15000e-01,0.00000e+00
2.75607e-01,1,1.08000e-01,1.08000e-01,5.15000e-01,0.00000e+00
2.75472e-01,1,1.09000e-01,1.09000e-01,5.15000e-01,0.00000e+00
2.75338e-01,1,1.10000e-01,1.10000e-01,5.15000e-01,0.00000e+00
2.75204e-01,1,1.11000e-01,1.11000e-01,5.15000e-01,0.00000e+00
2.75071e-01,1,1.12000e-01,1.12000e-01,5.15000e-01,0.00000e+00
2.74939e-01,1,1.13000e-01,1.13000e-01,5.15000e-01,0.00000e+00
2.74800e-01,1,1.14000e-01,1.14000e-01,5.15000e-01,0.00000e+00
2.74662e-01,1,1.15000e-01,1.15000e-01,5.15000e-01,0.00000e+00
2.74524e-01,1,1.16000e-01,1.16000e-01,5.15000e-01,0.00000e+00
2.74387e-01,1,1.17000e-01,1.17000e-01,5.15000e-01,0.00000e+00
2.74250e-01,1,1.18000e-01,1.18000e-01,5.15000e-01,0.00000e+00
2.74115e-01,1,1.19000e-01,1.19000e-01,5.15000e-01,0.00000e+00
2.73979e-01,1,1.20000e-01,1.20000e-01,5.15000e-01,0.00000e+00
2.73845e-01,1,1.21000e-01,1.21000e-01,5.15000e-01,0.00000e+00
2.73711e-01,1,1.22000e-01,1.22000e-01,5.15000e-01,0.00000e+00
2.73578e-01,1,1.23000e-01,1.23000e-01,5.15000e-01,0.00000e+00
2.73445e-01,1,1.24000e-01,1.24000e-01,5.15000e-01,0.00000e+00
2.73314e-01,1,1.25000e-01,1.25000e-01,5.15000e-01,0.00000e+00
2.73182e-01,1,1.26000e-01,1.26000e-01,5.15000e-01,0.00000e+00
2.73052e-01,1,1.27000e-01,1.27000e-01,5.15000e-01,0.00000e+00
2.72922e-01,1,1.28000e-01,1.28000e-01,5.15000e-01,0.00000e+00
2.72792e-01,1,1.29000e-01,1.29000e-01,5.15000e-01,0.00000e+00
2.72663e-01,1,1.30000e-01,1.30000e-01,5.15000e-01,0.00000e+00
2.72535e-01,1,1.31000e-01,1.31000e-01,5.15000e-01,0.00000e+00
2.72407e-01,1,1.32000e-01,1.32000e-01,5.15000e-01,0.00000e+00
2.72281e-01,1,1.33000e-01,1.33000e-01,5.15000e-01,0.00000e+00
2.72154e-01,1,1.34000e-01,1.34000e-01,5.15000e-01,0.00000e+00
2.72029e-01,1,1.35000e-01,1.35000e-01,5.15000e-01,0.00000e+00
2.71904e-01,1,1.36000e-01,1.36000e-01,5.15000e-01,0.00000e+00
2.71779e-01,1,1.37000e-01,1.37000e-01,5.15000e-01,0.00000e+00
2.71655e-01,1,1.38000e-01,1.38000e-01,5.15000e-01,0.00000e+00
2.71532e-01,1,1.39000e-01,1.39000e-01,5.15000e-01,0.00000e+00
2.71410e-01,1,1.40000e-01,1.40000e-01,5.15000e-01,0.00000e+00
2.71288e-01,1,1.41000e-01,1.41000e-01,5.15000e-01,0.00000e+00
2.71167e-01,1,1.42000e-01,1.42000e-01,5.15000e-01,0.00000e+00
2.71046e-01,1,1.43000e-01,1.43000e-01,5.15000e-01,0.00000e+00
2.70926e-01,1,1.44000e-01,1.44000e-01,5.15000e-01,0.00000e+00
2.70807e-01,1,1.45000e-01,1.45000e-01,5.15000e-01,0.00000e+00
2.70688e-01,1,1.46000e-01,1.46000e-01,5.15000e-01,0.00000e+00
2.70570e-01,1,1.47000e-01,1.47000e-01,5.15000e-01,0.00000e+00
2.70453e-01,1,1.48000e-01,1.48000e-01,5.15000e-01,0.00000e+00
2.70336e-01,1,1.49000e-01,1.49000e-01,5.15000e-01,0.00000e+00
2.70219e-01,1,1.50000e-01,1.50000e-01,5.15000e-01,0.00000e+00
2.70104e-01,1,1.51000e-01,1.51000e-01,5.15000e-01,0.00000e+00
2.69989e-01,1,1.52000e-01,1.52000e-01,5.15000e-01,0.00000e+00
2.69874e-01,1,1.53000e-01,1.53000e-01,5.15000e-01,0.00000e+00
2.69760e-01,1,1.54000e-01,1.54000e-01,5.15000e-01,0.00000e+00
2.69647e-01,1,1.55000e-01,1.55000e-01,5.15000e-01,0.00000e+00
2.69534e-01,1,1.56000e-01,1.56000e-01,5.15000e-01,0.00000e+00
2.69422e-01,1,1.57000e-01,1.57000e-01,5.15000e-01,0.00000e+00
2.69311e-01,1,1.58000e-01,1.58000e-01,5.15000e-01,0.00000e+00
2.69200e-01,1,1.59000e-01,1.59000e-01,5.15000e-01,0.00000e+00
2.69090e-01,1,1.60000e-01,1.60000e-01,5.15000e-01,0.00000e+00
2.68980e-01,1,1.61000e-01,1.61000e-01,5.15000e-01,0.00000e+00
2.68871e-01,1,1.62000e-01,1.62000e-01,5.15000e-01,0.00000e+00
2.68762e-01,1,1.63000e-01,1.63000e-01,5.15000e-01,0.00000e+00
2.68652e-01,1,1.64000e-01,1.64000e-01,5.15000e-01,0.00000e+00
2.68543e-01,1,1.65000e-01,1.65000e-01,5.15000e-01,0.00000e+00
2.68435e-01,1,1.66000e-01,1.66000e-01,5.15000e-01,0.00000e+00
2.68327e-01,1,1.67000e-01,1.67000e-01,5.15000e-01,0.00000e+00
2.68220e-01,1,1.68000e-01,1.68000e-01,5.15000e-01,0.00000e+00
2.68114e-01,1,1.69000e-01,1.69000e-01,5.15000e-01,0.00000e+00
2.68008e-01,1,1.70000e-01,1.70000e-01,5.15000e-01,0.00000e+00
2.67902e-01,1,1.71000e-01,1.71000e-01,5.15000e-01,0.00000e+00
2.67798e-01,1,1.72000e-01,1.72000e-01,5.15000e-01,0.00000e+00
2.67694e-01,1,1.73000e-01,1.73000e-01,5.15000e-01,0.00000e+00
2.67590e-01,1,1.74000e-01,1.74000e-01,5.15000e-01,0.00000e+00
2.67487e-01,1,1.75000e-01,1.75000e-01,5.15000e-01,0.00000e+00
2.67384e-01,1,1.76000e-01,1.76000e-01,5.15000e-01,0.00000e+00
2.67283e-01,1,1.77000e-01,1.77000e-01,5.15000e-01,0.00000e+00
2.67181e-01,1,1.78000e-01,1.78000e-01,5.15000e-01,0.00000e+00
2.67081e-01,1,1.79000e-01,1.79000e-01,5.15000e-01,0.00000e+00
2.66980e-01,1,1.80000e-01,1.80000e-01,5.15000e-01,0.00000e+00
2.66876e-01,1,1.81000e-01,1.81000e-01,5.15000e-01,0.00000e+00
2.66772e-01,1,1.82000e-01,1.82000e-01,5.15000e-01,0.00000e+00
2.66669e-01,1,1.83000e-01,1.83000e-01,5.15000e-01,0.00000e+00
2.66567e-01,1,1.84000e-01,1.84000e-01,5.15000e-01,0.00000e+00
2.66465e-01,1,1.85000e-01,1.85000e-01,5.15000e-01,0.00000e+00
2.66364e-01,1,1.86000e-01,1.86000e-01,5.15000e-01,0.00000e+00
2.66263e-01,1,1.87000e-01,1.87000e-01,5.15000e-01,0.00000e+00
2.66163e-01,1,1.88000e-01,1.88000e-01,5.15000e-01,0.00000e+00
2.66063e-01,1,1.89000e-01,1.89000e-01,5.15000e-01,0.00000e+00
2.65965e-01,1,1.90000e-01,1.90000e-01,5.15000e-01,0.00000e+00
2.65866e-01,1,1.91000e-01,1.91000e-01,5.15000e-01,0.00000e+00
2.65769e-01,1,1.92000e-01,1.92000e-01,5.15000e-01,0.00000e+00
2.65672e-01,1,1.93000e-01,1.93000e-01,5.15000e-01,0.00000e+00
2.65575e-01,1,1.94000e-01,1.94000e-01,5.15000e-01,0.00000e+00
2.65479e-01,1,1.95000e-01,1.95000e-01,5.15000e-01,0.00000e+00
2.65384e-01,1,1.96000e-01,1.96000e-01,5.15000e-01,0.00000e+00
2.65289e-01,1,1.97000e-01,1.97000e-01,5.15000e-01,0.00000e+00
2.65195e-01,1,1.98000e-01,1.98000e-01,5.15000e-01,0.00000e+00
2.65101e-01,1,1.99000e-01,1.99000e-01,5.15000e-01,0.00000e+00
2.65006e-01,1,2.00000e-01,2.00000e-01,5.15000e-01,0.00000e+00
2.64912e-01,1,2.01000e-01,2.01000e-01,5.15000e-01,0.00000e+00
2.64818e-01,1,2.02000e-01,2.02000e-01,5.15000e-01,0.00000e+00
2.64725e-01,1,2.03000e-01,2.03000e-01,5.15000e-01,0.00000e+00
2.64632e-01,1,2.04000e-01,2.04000e-01,5.15000e-01,0.00000e+00
2.64540e-01,1,2.05000e-01,2.05000e-01,5.15000e-01,0.00000e+00
2.64449e-01,1,2.06000e-01,2.06000e-01,5.15000e-01,0.00000e+00
2.64358e-01,1,2.07000e-01,2.07000e-01,5.15000e-01,0.00000e+00
2.64268e-01,1,2.08000e-01,2.08000e-01,5.15000e-01,0.00000e+00
2.64178e-01,1,2.09000e-01,2.09000e-01,5.15000e-01,0.00000e+00
2.64089e-01,1,2.10000e-01,2.10000e-01,5.15000e-01,0.00000e+00
2.64000e-01,1,2.11000e-01,2.11000e-01,5.15000e-01,0.00000e+00
2.63912e-01,1,2.12000e-01,2.12000e-01,5.15000e-01,0.00000e+00
2.63825e-01,1,2.13000e-01,2.13000e-01,5.15000e-01,0.00000e+00
2.63738e-01,1,2.14000e-01,2.14000e-01,5.15000e-01,0.00000e+00
2.63651e-01,1,2.15000e-01,2.15000e-01,5.15000e-01,0.00000e+00
2.63566e-01,1,2.16000e-01,2.16000e-01,5.15000e-01,0.00000e+00
2.63480e-01,1,2.17000e-01,2.17000e-01,5.15000e-01,0.00000e+00
2.63396e-01,1,2.18000e-01,2.18000e-01,5.15000e-01,0.00000e+00
2.63312e-01,1,2.19000e-01,2.19000e-01,5.15000e-01,0.00000e+00
2.63228e-01,1,2.20000e-01,2.20000e-01,5.15000e-01,0.00000e+00
2.63145e-01,1,2.21000e-01,2.21000e-01,5.15000e-01,0.00000e+00
2.63063e-01,1,2.22000e-01,2.22000e-01,5.15000e-01,0.00000e+00
2.62981e-01,1,2.23000e-01,2.23000e-01,5.15000e-01,0.00000e+00
2.62899e-01,1,2.24000e-01,2.24000e-01,5.15000e-01,0.00000e+00
2.62818e-01,1,2.25000e-01,2.25000e-01,5.15000e-01,0.00000e+00
2.62738e-01,1,2.26000e-01,2.26000e-01,5.15000e-01,0.00000e+00
2.62658e-01,1,2.27000e-01,2.27000e-01,5.15000e-01,0.00000e+00
2.62579e-01,1,2.28000e-01,2.28000e-01,5.15000e-01,0.00000e+00
2.62501e-01,1,2.29000e-01,2.29000e-01,5.15000e-01,0.00000e+00
2.62422e-01,1,2.30000e-01,2.30000e-01,5.15000e-01,0.00000e+00
2.62345e-01,1,2.31000e-01,2.31000e-01,5.15000e-01,0.00000e+00
2.62268e-01,1,2.32000e-01,2.32000e-01,5.15000e-01,0.00000e+00
2.62191e-01,1,2.33000e-01,2.33000e-01,5.15000e-01,0.00000e+00
2.62115e-01,1,2.34000e-01,2.34000e-01,5.15000e-01,0.00000e+00
2.62040e-01,1,2.35000e-01,2.35000e-01,5.15000e-01,0.00000e+00
2.61965e-01,1,2.36000e-01,2.36000e-01,5.15000e-01,0.00000e+00
2.61888e-01,1,2.37000e-01,2.37000e-01,5.15000e-01,0.00000e+00
2.61813e-01,1,2.38000e-01,2.38000e-01,5.15000e-01,0.00000e+00
2.61737e-01,1,2.39000e-01,2.39000e-01,5.15000e-01,0.00000e+00
2.61663e-01,1,2.40000e-01,2.40000e-01,5.15000e-01,0.00000e+00
2.61588e-01,1,2.41000e-01,2.41000e-01,5.15000e-01,0.00000e+00
2.61515e-01,1,2.42000e-01,2.42000e-01,5.15000e-01,0.00000e+00
2.61442e-01,1,2.43000e-01,2.43000e-01,5.15000e-01,0.00000e+00
2.61369e-01,1,2.44000e-01,2.44000e-01,5.15000e-01,0.00000e+00
2.61297e-01,1,2.45000e-01,2.45000e-01,5.15000e-01,0.00000e+00
2.61226e-01,1,2.46000e-01,2.46000e-01,5.15000e-01,0.00000e+00
2.61155e-01,1,2.47000e-01,2.47000e-01,5.15000e-01,0.00000e+00
2.61084e-01,1,2.48000e-01,2.48000e-01,5.15000e-01,0.00000e+00
2.61014e-01,1,2.49000e-01,2.49000e-01,5.15000e-01,0.00000e+00
2.60945e-01,1,2.50000e-01,2.50000e-01,5.15000e-01,0.00000e+00
2.60876e-01,1,2.51000e-01,2.51000e-01,5.15000e-01,0.00000e+00
2.60807e-01,1,2.52000e-01,2.52000e-01,5.15000e-01,0.00000e+00
2.60740e-01,1,2.53000e-01,2.53000e-01,5.15000e-01,0.00000e+00
2.60672e-01,1,2.54000e-01,2.54000e-01,5.15000e-01,0.00000e+00
2.60604e-01,1,2.55000e-01,2.55000e-01,5.15000e-01,0.00000e+00
2.60535e-01,1,2.56000e-01,2.56000e-01,5.15000e-01,0.00000e+00
2.60466e-01,1,2.57000e-01,2.57000e-01,5.15000e-01,0.00000e+00
2.60398e-01,1,2.58000e-01,2.58000e-01,5.15000e-01,0.00000e+00
2.60330e-01,1,2.59000e-01,2.59000e-01,5.15000e-01,0.00000e+00
2.60262e-01,1,2.60000e-01,2.60000e-01,5.15000e-01,0.00000e+00
2.60196e-01,1,2.61000e-01,2.61000e-01,5.15000e-01,0.00000e+00
2.60129e-01,1,2.62000e-01,2.62000e-01,5.15000e-01,0.00000e+00
2.60063e-01,1,2.63000e-01,2.63000e-01,5.15000e-01,0.00000e+00
2.59998e-01,1,2.64000e-01,2.64000e-01,5.15000e-01,0.00000e+00
2.59933e-01,1,2.65000e-01,2.65000e-01,5.15000e-01,0.00000e+00
2.59869e-01,1,2.66000e-01,2.66000e-01,5.15000e-01,0.00000e+00
2.59805e-01,1,2.67000e-01,2.67000e-01,5.15000e-01,0.00000e+00
2.59742e-01,1,2.68000e-01,2.68000e-01,5.15000e-01,0.00000e+00
2.59680e-01,1,2.69000e-01,2.69000e-01,5.15000e-01,0.00000e+00
2.59617e-01,1,2.70000e-01,2.70000e-01,5.15000e-01,0.00000e+00
2.59556e-01,1,2.71000e-01,2.71000e-01,5.15000e-01,0.00000e+00
2.59494e-01,1,2.72000e-01,2.72000e-01,5.15000e-01,0.00000e+00
2.59434e-01,1,2.73000e-01,2.73000e-01,5.15000e-01,0.00000e+00
2.59373e-01,1,2.74000e-01,2.74000e-01,5.15000e-01,0.00000e+00
2.59313e-01,1,2.75000e-01,2.75000e-01,5.15000e-01,0.00000e+00
2.59252e-01,1,2.76000e-01,2.76000e-01,5.15000e-01,0.00000e+00
2.59192e-01,1,2.77000e-01,2.77000e-01,5.15000e-01,0.00000e+00
2.59133e-01,1,2.78000e-01,2.78000e-01,5.15000e-01,0.00000e+00
2.59074e-01,1,2.79000e-01,2.79000e-01,5.15000e-01,0.00000e+00
2.59015e-01,1,2.80000e-01,2.80000e-01,5.15000e-01,0.00000e+00
2.58957e-01,1,2.81000e-01,2.81000e-01,5.15000e-01,0.00000e+00
2.58900e-01,1,2.82000e-01,2.82000e-01,5.15000e-01,0.00000e+00
2.58843e-01,1,2.83000e-01,2.83000e-01,5.15000e-01,0.00000e+00
2.58787e-01,1,2.84000e-01,2.84000e-01,5.15000e-01,0.00000e+00
2.58731e-01,1,2.85000e-01,2.85000e-01,5.15000e-01,0.00000e+00
2.58675e-01,1,2.86000e-01,2.86000e-01,5.15000e-01,0.00000e+00
2.58620e-01,1,2.87000e-01,2.87000e-01,5.15000e-01,0.00000e+00
2.58566e-01,1,2.88000e-01,2.88000e-01,5.15000e-01,0.00000e+00
2.58512e-01,1,2.89000e-01,2.89000e-01,5.15000e-01,0.00000e+00
2.58458e-01,1,2.90000e-01,2.90000e-01,5.15000e-01,0.00000e+00
2.58405e-01,1,2.91000e-01,2.91000e-01,5.15000e-01,0.00000e+00
2.58352e-01,1,2.92000e-01,2.92000e-01,5.15000e-01,0.00000e+00
2.58300e-01,1,2.93000e-01,2.93000e-01,5.15000e-01,0.00000e+00
2.58249e-01,1,2.94000e-01,2.94000e-01,5.15000e-01,0.00000e+00
2.58198e-01,1,2.95000e-01,2.95000e-01,5.15000e-01,0.00000e+00
2.58147e-01,1,2.96000e-01,2.96000e-01,5.15000e-01,0.00000e+00
2.58097e-01,1,2.97000e-01,2.97000e-01,5.15000e-01,0.00000e+00
2.58047e-01,1,2.98000e-01,2.98000e-01,5.15000e-01,0.00000e+00
2.57998e-01,1,2.99000e-01,2.99000e-01,5.15000e-01,0.00000e+00
2.57949e-01,1,3.00000e-01,3.00000e-01,5.15000e-01,0.00000e+00
2.57901e-01,1,3.01000e-01,3.01000e-01,5.15000e-01,0.00000e+00
2.57853e-01,1,3.02000e-01,3.02000e-01,5.15000e-01,0.00000e+00
2.57805e-01,1,3.03000e-01,3.03000e-01,5.15000e-01,0.00000e+00
2.57758e-01,1,3.04000e-01,3.04000e-01,5.15000e-01,0.00000e+00
2.57712e-01,1,3.05000e-01,3.05000e-01,5.15000e-01,0.00000e+00
2.57666e-01,1,3.06000e-01,3.06000e-01,5.15000e-01,0.00000e+00
2.57620e-01,1,3.07000e-01,3.07000e-01,5.15000e-01,0.00000e+00
2.57575e-01,1,3.08000e-01,3.08000e-01,5.15000e-01,0.00000e+00
2.57531e-01,1,3.09000e-01,3.09000e-01,5.15000e-01,0.00000e+00
2.57486e-01,1,3.10000e-01,3.10000e-01,5.15000e-01,0.00000e+00
2.57443e-01,1,3.11000e-01,3.11000e-01,5.15000e-01,0.00000e+00
2.57400e-01,1,3.12000e-01,3.12000e-01,5.15000e-01,0.00000e+00
2.57357e-01,1,3.13000e-01,3.13000e-01,5.15000e-01,0.00000e+00
2.57314e-01,1,3.14000e-01,3.14000e-01,5.15000e-01,0.00000e+00
2.57272e-01,1,3.15000e-01,3.15000e-01,5.15000e-01,0.00000e+00
2.57230e-01,1,3.16000e-01,3.16000e-01,5.15000e-01,0.00000e+00
2.57189e-01,1,3.17000e-01,3.17000e-01,5.15000e-01,0.00000e+00
2.57148e-01,1,3.18000e-01,3.18000e-01,5.15000e-01,0.00000e+00
2.57108e-01,1,3.19000e-01,3.19000e-01,5.15000e-01,0.00000e+00
2.57068e-01,1,3.20000e-01,3.20000e-01,5.15000e-01,0.00000e+00
2.57029e-01,1,3.21000e-01,3.21000e-01,5.15000e-01,0.00000e+00
2.56990e-01,1,3.22000e-01,3.22000e-01,5.15000e-01,0.00000e+00
2.56951e-01,1,3.23000e-01,3.23000e-01,5.15000e-01,0.00000e+00
2.56913e-01,1,3.24000e-01,3.24000e-01,5.15000e-01,0.00000e+00
2.56876e-01,1,3.25000e-01,3.25000e-01,5.15000e-01,0.00000e+00
2.56838e-01,1,3.26000e-01,3.26000e-01,5.15000e-01,0.00000e+00
2.56802e-01,1,3.27000e-01,3.27000e-01,5.15000e-01,0.00000e+00
2.56765e-01,1,3.28000e-01,3.28000e-01,5.15000e-01,0.00000e+00
2.56730e-01,1,3.29000e-01,3.29000e-01,5.15000e-01,0.00000e+00
2.56694e-01,1,3.30000e-01,3.30000e-01,5.15000e-01,0.00000e+00
