"concentration","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.09507e-02,1,3.10000e-02,4.85000e-01,3.10000e-02,0.00000e+00
2.16167e-02,1,3.20000e-02,4.85000e-01,3.20000e-02,0.00000e+00
2.22823e-02,1,3.30000e-02,4.85000e-01,3.30000e-02,0.00000e+00
2.29477e-02,1,3.40000e-02,4.85000e-01,3.40000e-02,0.00000e+00
2.36127e-02,1,3.50000e-02,4.85000e-01,3.50000e-02,0.00000e+00
2.42775e-02,1,3.60000e-02,4.85000e-01,3.60000e-02,0.00000e+00
2.49419e-02,1,3.70000e-02,4.85000e-01,3.70000e-02,0.00000e+00
2.56060e-02,1,3.80000e-02,4.85000e-01,3.80000e-02,0.00000e+00
2.62698e-02,1,3.90000e-02,4.85000e-01,3.90000e-02,0.00000e+00
2.69333e-02,1,4.00000e-02,4.85000e-01,4.00000e-02,0.00000e+00
2.75965e-02,1,4.10000e-02,4.85000e-01,4.10000e-02,0.00000e+00
2.82594e-02,1,4.20000e-02,4.85000e-01,4.20000e-02,0.00000e+00
2.89220e-02,1,4.30000e-02,4.85000e-01,4.30000e-02,0.00000e+00
2.95843e-02,1,4.40000e-02,4.85000e-01,4.40000e-02,0.00000e+00
3.02463e-02,1,4.50000e-02,4.85000e-01,4.50000e-02,0.00000e+00
3.09080e-02,1,4.60000e-02,4.85000e-01,4.60000e-02,0.00000e+00
3.15695e-02,1,4.70000e-02,4.85000e-01,4.70000e-02,0.00000e+00
3.22306e-02,1,4.80000e-02,4.85000e-01,4.80000e-02,0.00000e+00
3.28914e-02,1,4.90000e-02,4.85000e-01,4.90000e-02,0.00000e+00
3.35520e-02,1,5.00000e-02,4.85000e-01,5.00000e-02,0.00000e+00
3.42123e-02,1,5.10000e-02,4.85000e-01,5.10000e-02,0.00000e+00
3.48722e-02,1,5.20000e-02,4.85000e-01,5.20000e-02,0.00000e+00
3.55319e-02,1,5.30000e-02,4.85000e-01,5.30000e-02,0.00000e+00
3.61968e-02,1,5.40000e-02,4.85000e-01,5.40000e-02,0.00000e+00
3.68666e-02,1,5.50000e-02,4.85000e-01,5.50000e-02,0.00000e+00
3.75363e-02,1,5.60000e-02,4.85000e-01,5.60000e-02,0.00000e+00
3.82061e-02,1,5.70000e-02,4.85000e-01,5.70000e-02,0.00000e+00
3.88758e-02,1,5.80000e-02,4.85000e-01,5.80000e-02,0.00000e+00
3.95456e-02,1,5.90000e-02,4.85000e-01,5.90000e-02,0.00000e+00
4.02153e-02,1,6.00000e-02,4.85000e-01,6.00000e-02,0.00000e+00
4.08850e-02,1,6.10000e-02,4.85000e-01,6.10000e-02,0.00000e+00
4.15448e-02,1,6.20000e-02,4.85000e-01,6.20000e-02,0.00000e+00
4.21973e-02,1,6.30000e-02,4.85000e-01,6.30000e-02,0.00000e+00
4.28493e-02,1,6.40000e-02,4.85000e-01,6.40000e-02,0.00000e+00
4.35009e-02,1,6.50000e-02,4.85000e-01,6.50000e-02,0.00000e+00
4.41520e-02,1,6.60000e-02,4.85000e-01,6.60000e-02,0.00000e+00
4.48028e-02,1,6.70000e-02,4.85000e-01,6.70000e-02,0.00000e+00
4.54531e-02,1,6.80000e-02,4.85000e-01,6.80000e-02,0.00000e+00
4.61030e-02,1,6.90000e-02,4.85000e-01,6.90000e-02,0.00000e+00
4.67525e-02,1,7.00000e-02,4.85000e-01,7.00000e-02,0.00000e+00
4.74016e-02,1,7.10000e-02,4.85000e-01,7.10000e-02,0.00000e+00
4.80503e-02,1,7.20000e-02,4.85000e-01,7.20000e-02,0.00000e+00
4.86986e-02,1,7.30000e-02,4.85000e-01,7.30000e-02,0.00000e+00
4.93465e-02,1,7.40000e-02,4.85000e-01,7.40000e-02,0.00000e+00
4.99940e-02,1,7.50000e-02,4.85000e-01,7.50000e-02,0.00000e+00
5.06410e-02,1,7.60000e-02,4.85000e-01,7.60000e-02,0.00000e+00
5.12877e-02,1,7.70000e-02,4.85000e-01,7.70000e-02,0.00000e+00
5.19340e-02,1,7.80000e-02,4.85000e-01,7.80000e-02,0.00000e+00
5.25799e-02,1,7.90000e-02,4.85000e-01,7.90000e-02,0.00000e+00
5.32254e-02,1,8.00000e-02,4.85000e-01,8.00000e-02,0.00000e+00
5.38705e-02,1,8.10000e-02,4.85000e-01,8.10000e-02,0.00000e+00
5.45152e-02,1,8.20000e-02,4.85000e-01,8.20000e-02,0.00000e+00
5.51595e-02,1,8.30000e-02,4.85000e-01,8.30000e-02,0.00000e+00
5.58035e-02,1,8.40000e-02,4.85000e-01,8.40000e-02,0.00000e+00
5.64470e-02,1,8.50000e-02,4.85000e-01,8.50000e-02,0.00000e+00
5.70902e-02,1,8.60000e-02,4.85000e-01,8.60000e-02,0.00000e+00
5.77330e-02,1,8.70000e-02,4.85000e-01,8.70000e-02,0.00000e+00
5.83754e-02,1,8.80000e-02,4.85000e-01,8.80000e-02,0.00000e+00
5.90175e-02,1,8.90000e-02,4.85000e-01,8.90000e-02,0.00000e+00
5.96591e-02,1,9.00000e-02,4.85000e-01,9.00000e-02,0.00000e+00
6.03004e-02,1,9.10000e-02,4.85000e-01,9.10000e-02,0.00000e+00
6.09413e-02,1,9.20000e-02,4.85000e-01,9.20000e-02,0.00000e+00
6.15819e-02,1,9.30000e-02,4.85000e-01,9.30000e-02,0.00000e+00
6.22221e-02,1,9.40000e-02,4.85000e-01,9.40000e-02,0.00000e+00
6.28422e-02,1,9.50000e-02,4.85000e-01,9.50000e-02,0.00000e+00
6.34615e-02,1,9.60000e-02,4.85000e-01,9.60000e-02,0.00000e+00
6.40802e-02,1,9.70000e-02,4.85000e-01,9.70000e-02,0.00000e+00
6.46982e-02,1,9.80000e-02,4.85000e-01,9.80000e-02,0.00000e+00
6.53157e-02,1,9.90000e-02,4.85000e-01,9.90000e-02,0.00000e+00
6.59326e-02,1,1.00000e-01,4.85000e-01,1.00000e-01,0.00000e+00
6.65489e-02,1,1.01000e-01,4.85000e-01,1.01000e-01,0.00000e+00
6.71645e-02,1,1.02000e-01,4.85000e-01,1.02000e-01,0.00000e+00
6.77796e-02,1,1.03000e-01,4.85000e-01,1.03000e-01,0.00000e+00
6.83941e-02,1,1.04000e-01,4.85000e-01,1.04000e-01,0.00000e+00
6.90080e-02,1,1.05000e-01,4.85000e-01,1.05000e-01,0.00000e+00
6.96213e-02,1,1.06000e-01,4.85000e-01,1.06000e-01,0.00000e+00
7.02341e-02,1,1.07000e-01,4.85000e-01,1.07000e-01,0.00000e+00
7.08462e-02,1,1.08000e-01,4.85000e-01,1.08000e-01,0.00000e+00
7.14578e-02,1,1.09000e-01,4.85000e-01,1.09000e-01,0.00000e+00
7.20688e-02,1,1.10000e-01,4.85000e-01,1.10000e-01,0.00000e+00
7.26792e-02,1,1.11000e-01,4.85000e-01,1.11000e-01,0.00000e+00
7.32890e-02,1,1.12000e-01,4.85000e-01,1.12000e-01,0.00000e+00
7.38983e-02,1,1.13000e-01,4.85000e-01,1.13000e-01,0.00000e+00
7.45209e-02,1,1.14000e-01,4.85000e-01,1.14000e-01,0.00000e+00
7.51442e-02,1,1.15000e-01,4.85000e-01,1.15000e-01,0.00000e+00
7.57671e-02,1,1.16000e-01,4.85000e-01,1.16000e-01,0.00000e+00
7.63894e-02,1,1.17000e-01,4.85000e-01,1.17000e-01,0.00000e+00
7.70112e-02,1,1.18000e-01,4.85000e-01,1.18000e-01,0.00000e+00
7.76325e-02,1,1.19000e-01,4.85000e-01,1.19000e-01,0.00000e+00
7.82532e-02,1,1.20000e-01,4.85000e-01,1.20000e-01,0.00000e+00
7.88734e-02,1,1.21000e-01,4.85000e-01,1.21000e-01,0.00000e+00
7.94931e-02,1,1.22000e-01,4.85000e-01,1.22000e-01,0.00000e+00
8.01123e-02,1,1.23000e-01,4.85000e-01,1.23000e-01,0.00000e+00
8.07310e-02,1,1.24000e-01,4.85000e-01,1.24000e-01,0.00000e+00
8.13491e-02,1,1.25000e-01,4.85000e-01,1.25000e-01,0.00000e+00
8.19668e-02,1,1.26000e-01,4.85000e-01,1.26000e-01,0.00000e+00
8.25839e-02,1,1.27000e-01,4.85000e-01,1.27000e-01,0.00000e+00
8.31964e-02,1,1.28000e-01,4.85000e-01,1.28000e-01,0.00000e+00
8.37917e-02,1,1.29000e-01,4.85000e-01,1.29000e-01,0.00000e+00
8.43864e-02,1,1.30000e-01,4.85000e-01,1.30000e-01,0.00000e+00
8.49804e-02,1,1.31000e-01,4.85000e-01,1.31000e-01,0.00000e+00
8.55738e-02,1,1.32000e-01,4.85000e-01,1.32000e-01,0.00000e+00
8.61665e-02,1,1.33000e-01,4.85000e-01,1.33000e-01,0.00000e+00
8.67586e-02,1,1.34000e-01,4.85000e-01,1.34000e-01,0.00000e+00
8.73501e-02,1,1.35000e-01,4.85000e-01,1.35000e-01,0.00000e+00
8.79409e-02,1,1.36000e-01,4.85000e-01,1.36000e-01,0.00000e+00
8.85311e-02,1,1.37000e-01,4.85000e-01,1.37000e-01,0.00000e+00
8.91207e-02,1,1.38000e-01,4.85000e-01,1.38000e-01,0.00000e+00
8.97097e-02,1,1.39000e-01,4.85000e-01,1.39000e-01,0.00000e+00
9.02980e-02,1,1.40000e-01,4.85000e-01,1.40000e-01,0.00000e+00
9.08857e-02,1,1.41000e-01,4.85000e-01,1.41000e-01,0.00000e+00
9.14728e-02,1,1.42000e-01,4.85000e-01,1.42000e-01,0.00000e+00
9.20592e-02,1,1.43000e-01,4.85000e-01,1.43000e-01,0.00000e+00
9.26451e-02,1,1.44000e-01,4.85000e-01,1.44000e-01,0.00000e+00
9.32303e-02,1,1.45000e-01,4.85000e-01,1.45000e-01,0.00000e+00
9.38150e-02,1,1.46000e-01,4.85000e-01,1.46000e-01,0.00000e+00
9.43990e-02,1,1.47000e-01,4.85000e-01,1.47000e-01,0.00000e+00
9.49824e-02,1,1.48000e-01,4.85000e-01,1.48000e-01,0.00000e+00
9.55652e-02,1,1.49000e-01,4.85000e-01,1.49000e-01,0.00000e+00
9.61474e-02,1,1.50000e-01,4.85000e-01,1.50000e-01,0.00000e+00
9.67290e-02,1,1.51000e-01,4.85000e-01,1.51000e-01,0.00000e+00
9.73101e-02,1,1.52000e-01,4.85000e-01,1.52000e-01,0.00000e+00
9.78905e-02,1,1.53000e-01,4.85000e-01,1.53000e-01,0.00000e+00
9.84703e-02,1,1.54000e-01,4.85000e-01,1.54000e-01,0.00000e+00
9.90496e-02,1,1.55000e-01,4.85000e-01,1.55000e-01,0.00000e+00
9.96283e-02,1,1.56000e-01,4.85000e-01,1.56000e-01,0.00000e+00
1.00206e-01,1,1.57000e-01,4.85000e-01,1.57000e-01,0.00000e+00
1.00784e-01,1,1.58000e-01,4.85000e-01,1.58000e-01,0.00000e+00
1.01361e-01,1,1.59000e-01,4.85000e-01,1.59000e-01,0.00000e+00
1.01937e-01,1,1.60000e-01,4.85000e-01,1.60000e-01,0.00000e+00
1.02513e-01,1,1.61000e-01,4.85000e-01,1.61000e-01,0.00000e+00
1.03088e-01,1,1.62000e-01,4.85000e-01,1.62000e-01,0.00000e+00
1.03657e-01,1,1.63000e-01,4.85000e-01,1.63000e-01,0.00000e+00
1.04211e-01,1,1.64000e-01,4.85000e-01,1.64000e-01,0.00000e+00
1.04764e-01,1,1.65000e-01,4.85000e-01,1.65000e-01,0.00000e+00
1.05316e-01,1,1.66000e-01,4.85000e-01,1.66000e-01,0.00000e+00
1.05868e-01,1,1.67000e-01,4.85000e-01,1.67000e-01,0.00000e+00
1.06419e-01,1,1.68000e-01,4.85000e-01,1.68000e-01,0.00000e+00
1.06970e-01,1,1.69000e-01,4.85000e-01,1.69000e-01,0.00000e+00
1.07520e-01,1,1.70000e-01,4.85000e-01,1.70000e-01,0.00000e+00
1.08069e-01,1,1.71000e-01,4.85000e-01,1.71000e-01,0.00000e+00
1.08618e-01,1,1.72000e-01,4.85000e-01,1.72000e-01,0.00000e+00
1.09166e-01,1,1.73000e-01,4.85000e-01,1.73000e-01,0.00000e+00
1.09714e-01,1,1.74000e-01,4.85000e-01,1.74000e-01,0.00000e+00
1.10261e-01,1,1.75000e-01,4.85000e-01,1.75000e-01,0.00000e+00
1.10807e-01,1,1.76000e-01,4.85000e-01,1.76000e-01,0.00000e+00
1.11353e-01,1,1.77000e-01,4.85000e-01,1.77000e-01,0.00000e+00
1.11898e-01,1,1.78000e-01,4.85000e-01,1.78000e-01,0.00000e+00
1.12443e-01,1,1.79000e-01,4.85000e-01,1.79000e-01,0.00000e+00
1.12988e-01,1,1.80000e-01,4.85000e-01,1.80000e-01,0.00000e+00
1.13545e-01,1,1.81000e-01,4.85000e-01,1.81000e-01,0.00000e+00
1.14102e-01,1,1.82000e-01,4.85000e-01,1.82000e-01,0.00000e+00
1.14658e-01,1,1.83000e-01,4.85000e-01,1.83000e-01,0.00000e+00
1.15214e-01,1,1.84000e-01,4.85000e-01,1.84000e-01,0.00000e+00
1.15769e-01,1,1.85000e-01,4.85000e-01,1.85000e-01,0.00000e+00
1.16324e-01,1,1.86000e-01,4.85000e-01,1.86000e-01,0.00000e+00
1.16877e-01,1,1.87000e-01,4.85000e-01,1.87000e-01,0.00000e+00
1.17430e-01,1,1.88000e-01,4.85000e-01,1.88000e-01,0.00000e+00
1.17983e-01,1,1.89000e-01,4.85000e-01,1.89000e-01,0.00000e+00
1.18535e-01,1,1.90000e-01,4.85000e-01,1.90000e-01,0.00000e+00
1.19086e-01,1,1.91000e-01,4.85000e-01,1.91000e-01,0.00000e+00
1.19637e-01,1,1.92000e-01,4.85000e-01,1.92000e-01,0.00000e+00
1.20187e-01,1,1.93000e-01,4.85000e-01,1.93000e-01,0.00000e+00
1.20736e-01,1,1.94000e-01,4.85000e-01,1.94000e-01,0.00000e+00
1.21285e-01,1,1.95000e-01,4.85000e-01,1.95000e-01,0.00000e+00
1.21833e-01,1,1.96000e-01,4.85000e-01,1.96000e-01,0.00000e+00
1.22381e-01,1,1.97000e-01,4.85000e-01,1.97000e-01,0.00000e+00
1.22928e-01,1,1.98000e-01,4.85000e-01,1.98000e-01,0.00000e+00
1.23470e-01,1,1.99000e-01,4.85000e-01,1.99000e-01,0.00000e+00
1.23997e-01,1,2.00000e-01,4.85000e-01,2.00000e-01,0.00000e+00
1.24523e-01,1,2.01000e-01,4.85000e-01,2.01000e-01,0.00000e+00
1.25048e-01,1,2.02000e-01,4.85000e-01,2.02000e-01,0.00000e+00
1.25573e-01,1,2.03000e-01,4.85000e-01,2.03000e-01,0.00000e+00
1.26097e-01,1,2.04000e-01,4.85000e-01,2.04000e-01,0.00000e+00
1.26621e-01,1,2.05000e-01,4.85000e-01,2.05000e-01,0.00000e+00
1.27144e-01,1,2.06000e-01,4.85000e-01,2.06000e-01,0.00000e+00
1.27667e-01,1,2.07000e-01,4.85000e-01,2.07000e-01,0.00000e+00
1.28189e-01,1,2.08000e-01,4.85000e-01,2.08000e-01,0.00000e+00
1.28710e-01,1,2.09000e-01,4.85000e-01,2.09000e-01,0.00000e+00
1.29231e-01,1,2.10000e-01,4.85000e-01,2.10000e-01,0.00000e+00
1.29751e-01,1,2.11000e-01,4.85000e-01,2.11000e-01,0.00000e+00
1.30271e-01,1,2.12000e-01,4.85000e-01,2.12000e-01,0.00000e+00
1.30790e-01,1,2.13000e-01,4.85000e-01,2.13000e-01,0.00000e+00
1.31308e-01,1,2.14000e-01,4.85000e-01,2.14000e-01,0.00000e+00
1.31826e-01,1,2.15000e-01,4.85000e-01,2.15000e-01,0.00000e+00
1.32343e-01,1,2.16000e-01,4.85000e-01,2.16000e-01,0.00000e+00
1.32860e-01,1,2.17000e-01,4.85000e-01,2.17000e-01,0.00000e+00
1.33376e-01,1,2.18000e-01,4.85000e-01,2.18000e-01,0.00000e+00
1.33892e-01,1,2.19000e-01,4.85000e-01,2.19000e-01,0.00000e+00
1.34407e-01,1,2.20000e-01,4.85000e-01,2.20000e-01,0.00000e+00
1.34921e-01,1,2.21000e-01,4.85000e-01,2.21000e-01,0.00000e+00
1.35435e-01,1,2.22000e-01,4.85000e-01,2.22000e-01,0.00000e+00
1.35948e-01,1,2.23000e-01,4.85000e-01,2.23000e-01,0.00000e+00
1.36461e-01,1,2.24000e-01,4.85000e-01,2.24000e-01,0.00000e+00
1.36973e-01,1,2.25000e-01,4.85000e-01,2.25000e-01,0.00000e+00
1.37485e-01,1,2.26000e-01,4.85000e-01,2.26000e-01,0.00000e+00
1.37996e-01,1,2.27000e-01,4.85000e-01,2.27000e-01,0.00000e+00
1.38506e-01,1,2.28000e-01,4.85000e-01,2.28000e-01,0.00000e+00
1.39016e-01,1,2.29000e-01,4.85000e-01,2.29000e-01,0.00000e+00
1.39526e-01,1,2.30000e-01,4.85000e-01,2.30000e-01,0.00000e+00
1.40034e-01,1,2.31000e-01,4.85000e-01,2.31000e-01,0.00000e+00
1.40543e-01,1,2.32000e-01,4.85000e-01,2.32000e-01,0.00000e+00
1.41051e-01,1,2.33000e-01,4.85000e-01,2.33000e-01,0.00000e+00
1.41558e-01,1,2.34000e-01,4.85000e-01,2.34000e-01,0.00000e+00
1.42064e-01,1,2.35000e-01,4.85000e-01,2.35000e-01,0.00000e+00
1.42568e-01,1,2.36000e-01,4.85000e-01,2.36000e-01,0.00000e+00
1.43056e-01,1,2.37000e-01,4.85000e-01,2.37000e-01,0.00000e+00
1.43544e-01,1,2.38000e-01,4.85000e-01,2.38000e-01,0.00000e+00
1.44031e-01,1,2.39000e-01,4.85000e-01,2.39000e-01,0.00000e+00
1.44518e-01,1,2.40000e-01,4.85000e-01,2.40000e-01,0.00000e+00
1.45004e-01,1,2.41000e-01,4.85000e-01,2.41000e-01,0.00000e+00
1.45489e-01,1,2.42000e-01,4.85000e-01,2.42000e-01,0.00000e+00
1.45974e-01,1,2.43000e-01,4.85000e-01,2.43000e-01,0.00000e+00
1.46459e-01,1,2.44000e-01,4.85000e-01,2.44000e-01,0.00000e+00
1.46943e-01,1,2.45000e-01,4.85000e-01,2.45000e-01,0.00000e+00
1.47427e-01,1,2.46000e-01,4.85000e-01,2.46000e-01,0.00000e+00
1.47910e-01,1,2.47000e-01,4.85000e-01,2.47000e-01,0.00000e+00
1.48392e-01,1,2.48000e-01,4.85000e-01,2.48000e-01,0.00000e+00
1.48874e-01,1,2.49000e-01,4.85000e-01,2.49000e-01,0.00000e+00
1.49356e-01,1,2.50000e-01,4.85000e-01,2.50000e-01,0.00000e+00
1.49837e-01,1,2.51000e-01,4.85000e-01,2.51000e-01,0.00000e+00
1.50317e-01,1,2.52000e-01,4.85000e-01,2.52000e-01,0.00000e+00
1.50798e-01,1,2.53000e-01,4.85000e-01,2.53000e-01,0.00000e+00
1.51277e-01,1,2.54000e-01,4.85000e-01,2.54000e-01,0.00000e+00
1.51760e-01,1,2.55000e-01,4.85000e-01,2.55000e-01,0.00000e+00
1.52249e-01,1,2.56000e-01,4.85000e-01,2.56000e-01,0.00000e+00
1.52738e-01,1,2.57000e-01,4.85000e-01,2.57000e-01,0.00000e+00
1.53226e-01,1,2.58000e-01,4.85000e-01,2.58000e-01,0.00000e+00
1.53714e-01,1,2.59000e-01,4.85000e-01,2.59000e-01,0.00000e+00
1.54201e-01,1,2.60000e-01,4.85000e-01,2.60000e-01,0.00000e+00
1.54687e-01,1,2.61000e-01,4.85000e-01,2.61000e-01,0.00000e+00
1.55173e-01,1,2.62000e-01,4.85000e-01,2.62000e-01,0.00000e+00
1.55659e-01,1,2.63000e-01,4.85000e-01,2.63000e-01,0.00000e+00
1.56143e-01,1,2.64000e-01,4.85000e-01,2.64000e-01,0.00000e+00
1.56628e-01,1,2.65000e-01,4.85000e-01,2.65000e-01,0.00000e+00
1.57112e-01,1,2.66000e-01,4.85000e-01,2.66000e-01,0.00000e+00
1.57595e-01,1,2.67000e-01,4.85000e-01,2.67000e-01,0.00000e+00
1.58078e-01,1,2.68000e-01,4.85000e-01,2.68000e-01,0.00000e+00
1.58560e-01,1,2.69000e-01,4.85000e-01,2.69000e-01,0.00000e+00
1.59042e-01,1,2.70000e-01,4.85000e-01,2.70000e-01,0.00000e+00
1.59523e-01,1,2.71000e-01,4.85000e-01,2.71000e-01,0.00000e+00
1.60003e-01,1,2.72000e-01,4.85000e-01,2.72000e-01,0.00000e+00
1.60483e-01,1,2.73000e-01,4.85000e-01,2.73000e-01,0.00000e+00
1.60962e-01,1,2.74000e-01,4.85000e-01,2.74000e-01,0.00000e+00
1.61426e-01,1,2.75000e-01,4.85000e-01,2.75000e-01,0.00000e+00
1.61889e-01,1,2.76000e-01,4.85000e-01,2.76000e-01,0.00000e+00
1.62352e-01,1,2.77000e-01,4.85000e-01,2.77000e-01,0.00000e+00
1.62814e-01,1,2.78000e-01,4.85000e-01,2.78000e-01,0.00000e+00
1.63275e-01,1,2.79000e-01,4.85000e-01,2.79000e-01,0.00000e+00
1.63736e-01,1,2.80000e-01,4.85000e-01,2.80000e-01,0.00000e+00
1.64197e-01,1,2.81000e-01,4.85000e-01,2.81000e-01,0.00000e+00
1.64657e-01,1,2.82000e-01,4.85000e-01,2.82000e-01,0.00000e+00
1.65117e-01,1,2.83000e-01,4.85000e-01,2.83000e-01,0.00000e+00
1.65576e-01,1,2.84000e-01,4.85000e-01,2.84000e-01,0.00000e+00
1.66034e-01,1,2.85000e-01,4.85000e-01,2.85000e-01,0.00000e+00
1.66493e-01,1,2.86000e-01,4.85000e-01,2.86000e-01,0.00000e+00
1.66950e-01,1,2.87000e-01,4.85000e-01,2.87000e-01,0.00000e+00
1.67407e-01,1,2.88000e-01,4.85000e-01,2.88000e-01,0.00000e+00
1.67864e-01,1,2.89000e-01,4.85000e-01,2.89000e-01,0.00000e+00
1.68320e-01,1,2.90000e-01,4.85000e-01,2.90000e-01,0.00000e+00
1.68776e-01,1,2.91000e-01,4.85000e-01,2.91000e-01,0.00000e+00
1.69232e-01,1,2.92000e-01,4.85000e-01,2.92000e-01,0.00000e+00
1.69686e-01,1,2.93000e-01,4.85000e-01,2.93000e-01,0.00000e+00
1.70141e-01,1,2.94000e-01,4.85000e-01,2.94000e-01,0.00000e+00
1.70595e-01,1,2.95000e-01,4.85000e-01,2.95000e-01,0.00000e+00
1.71048e-01,1,2.96000e-01,4.85000e-01,2.96000e-01,0.00000e+00
1.71501e-01,1,2.97000e-01,4.85000e-01,2.97000e-01,0.00000e+00
1.71954e-01,1,2.98000e-01,4.85000e-01,2.98000e-01,0.00000e+00
1.72406e-01,1,2.99000e-01,4.85000e-01,2.99000e-01,0.00000e+00
1.72857e-01,1,3.00000e-01,4.85000e-01,3.00000e-01,0.00000e+00
1.73308e-01,1,3.01000e-01,4.85000e-01,3.01000e-01,0.00000e+00
1.73759e-01,1,3.02000e-01,4.85000e-01,3.02000e-01,0.00000e+00
1.74209e-01,1,3.03000e-01,4.85000e-01,3.03000e-01,0.00000e+00
1.74659e-01,1,3.04000e-01,4.85000e-01,3.04000e-01,0.00000e+00
1.75108e-01,1,3.05000e-01,4.85000e-01,3.05000e-01,0.00000e+00
1.75557e-01,1,3.06000e-01,4.85000e-01,3.06000e-01,0.00000e+00
1.76006e-01,1,3.07000e-01,4.85000e-01,3.07000e-01,0.00000e+00
1.76453e-01,1,3.08000e-01,4.85000e-01,3.08000e-01,0.00000e+00
1.76901e-01,1,3.09000e-01,4.85000e-01,3.09000e-01,0.00000e+00
1.77348e-01,1,3.10000e-01,4.85000e-01,3.10000e-01,0.00000e+00
1.77795e-01,1,3.11000e-01,4.85000e-01,3.11000e-01,0.00000e+00
1.78241e-01,1,3.12000e-01,4.85000e-01,3.12000e-01,0.00000e+00
1.78686e-01,1,3.13000e-01,4.85000e-01,3.13000e-01,0.00000e+00
1.79119e-01,1,3.14000e-01,4.85000e-01,3.14000e-01,0.00000e+00
1.79550e-01,1,3.15000e-01,4.85000e-01,3.15000e-01,0.00000e+00
1.79981e-01,1,3.16000e-01,4.85000e-01,3.16000e-01,0.00000e+00
1.80411e-01,1,3.17000e-01,4.85000e-01,3.17000e-01,0.00000e+00
1.80841e-01,1,3.18000e-01,4.85000e-01,3.18000e-01,0.00000e+00
1.81271e-01,1,3.19000e-01,4.85000e-01,3.19000e-01,0.00000e+00
1.81700e-01,1,3.20000e-01,4.85000e-01,3.20000e-01,0.00000e+00
1.82129e-01,1,3.21000e-01,4.85000e-01,3.21000e-01,0.00000e+00
1.82557e-01,1,3.22000e-01,4.85000e-01,3.22000e-01,0.00000e+00
1.82985e-01,1,3.23000e-01,4.85000e-01,3.23000e-01,0.00000e+00
1.83413e-01,1,3.24000e-01,4.85000e-01,3.24000e-01,0.00000e+00
1.83840e-01,1,3.25000e-01,4.85000e-01,3.25000e-01,0.00000e+00
1.84267e-01,1,3.26000e-01,4.85000e-01,3.26000e-01,0.00000e+00
1.84693e-01,1,3.27000e-01,4.85000e-01,3.27000e-01,0.00000e+00
1.85119e-01,1,3.28000e-01,4.85000e-01,3.28000e-01,0.00000e+00
1.85545e-01,1,3.29000e-01,4.85000e-01,3.29000e-01,0.00000e+00
1.85970e-01,1,3.30000e-01,4.85000e-01,3.30000e-01,0.00000e+00
