"concentration","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.08258e-02,1,9.40000e-02,4.85000e-01,9.40000e-02,0.00000e+00
7.15283e-02,1,9.50000e-02,4.85000e-01,9.50000e-02,0.00000e+00
7.22300e-02,1,9.60000e-02,4.85000e-01,9.60000e-02,0.00000e+00
7.29312e-02,1,9.70000e-02,4.85000e-01,9.70000e-02,0.00000e+00
7.36318e-02,1,9.80000e-02,4.85000e-01,9.80000e-02,0.00000e+00
7.43318e-02,1,9.90000e-02,4.85000e-01,9.90000e-02,0.00000e+00
7.50313e-02,1,1.00000e-01,4.85000e-01,1.00000e-01,0.00000e+00
7.57302e-02,1,1.01000e-01,4.85000e-01,1.01000e-01,0.00000e+00
7.64286e-02,1,1.02000e-01,4.85000e-01,1.02000e-01,0.00000e+00
7.71265e-02,1,1.03000e-01,4.85000e-01,1.03000e-01,0.00000e+00
7.78238e-02,1,1.04000e-01,4.85000e-01,1.04000e-01,0.00000e+00
7.85205e-02,1,1.05000e-01,4.85000e-01,1.05000e-01,0.00000e+00
7.92167e-02,1,1.06000e-01,4.85000e-01,1.06000e-01,0.00000e+00
7.99124e-02,1,1.07000e-01,4.85000e-01,1.07000e-01,0.00000e+00
8.06075e-02,1,1.08000e-01,4.85000e-01,1.08000e-01,0.00000e+00
8.13021e-02,1,1.09000e-01,4.85000e-01,1.09000e-01,0.00000e+00
8.19962e-02,1,1.10000e-01,4.85000e-01,1.10000e-01,0.00000e+00
8.26898e-02,1,1.11000e-01,4.85000e-01,1.11000e-01,0.00000e+00
8.33828e-02,1,1.12000e-01,4.85000e-01,1.12000e-01,0.00000e+00
8.40753e-02,1,1.13000e-01,4.85000e-01,1.13000e-01,0.00000e+00
8.47839e-02,1,1.14000e-01,4.85000e-01,1.14000e-01,0.00000e+00
8.54936e-02,1,1.15000e-01,4.85000e-01,1.15000e-01,0.00000e+00
8.62029e-02,1,1.16000e-01,4.85000e-01,1.16000e-01,0.00000e+00
8.69116e-02,1,1.17000e-01,4.85000e-01,1.17000e-01,0.00000e+00
8.76200e-02,1,1.18000e-01,4.85000e-01,1.18000e-01,0.00000e+00
8.83278e-02,1,1.19000e-01,4.85000e-01,1.19000e-01,0.00000e+00
8.90351e-02,1,1.20000e-01,4.85000e-01,1.20000e-01,0.00000e+00
8.97420e-02,1,1.21000e-01,4.85000e-01,1.21000e-01,0.00000e+00
9.04484e-02,1,1.22000e-01,4.85000e-01,1.22000e-01,0.00000e+00
9.11544e-02,1,1.23000e-01,4.85000e-01,1.23000e-01,0.00000e+00
9.18599e-02,1,1.24000e-01,4.85000e-01,1.24000e-01,0.00000e+00
9.25649e-02,1,1.25000e-01,4.85000e-01,1.25000e-01,0.00000e+00
9.32695e-02,1,1.26000e-01,4.85000e-01,1.26000e-01,0.00000e+00
9.39736e-02,1,1.27000e-01,4.85000e-01,1.27000e-01,0.00000e+00
9.46715e-02,1,1.28000e-01,4.85000e-01,1.28000e-01,0.00000e+00
9.53458e-02,1,1.29000e-01,4.85000e-01,1.29000e-01,0.00000e+00
9.60196e-02,1,1.30000e-01,4.85000e-01,1.30000e-01,0.00000e+00
9.66927e-02,1,1.31000e-01,4.85000e-01,1.31000e-01,0.00000e+00
9.73651e-02,1,1.32000e-01,4.85000e-01,1.32000e-01,0.00000e+00
9.80370e-02,1,1.33000e-01,4.85000e-01,1.33000e-01,0.00000e+00
9.87083e-02,1,1.34000e-01,4.85000e-01,1.34000e-01,0.00000e+00
9.93789e-02,1,1.35000e-01,4.85000e-01,1.35000e-01,0.00000e+00
1.00049e-01,1,1.36000e-01,4.85000e-01,1.36000e-01,0.00000e+00
1.00718e-01,1,1.37000e-01,4.85000e-01,1.37000e-01,0.00000e+00
1.01387e-01,1,1.38000e-01,4.85000e-01,1.38000e-01,0.00000e+00
1.02055e-01,1,1.39000e-01,4.85000e-01,1.39000e-01,0.00000e+00
1.02723e-01,1,1.40000e-01,4.85000e-01,1.40000e-01,0.00000e+00
1.03390e-01,1,1.41000e-01,4.85000e-01,1.41000e-01,0.00000e+00
1.04056e-01,1,1.42000e-01,4.85000e-01,1.42000e-01,0.00000e+00
1.04722e-01,1,1.43000e-01,4.85000e-01,1.43000e-01,0.00000e+00
1.05387e-01,1,1.44000e-01,4.85000e-01,1.44000e-01,0.00000e+00
1.06052e-01,1,1.45000e-01,4.85000e-01,1.45000e-01,0.00000e+00
1.06716e-01,1,1.46000e-01,4.85000e-01,1.46000e-01,0.00000e+00
1.07379e-01,1,1.47000e-01,4.85000e-01,1.47000e-01,0.00000e+00
1.08042e-01,1,1.48000e-01,4.85000e-01,1.48000e-01,0.00000e+00
1.08704e-01,1,1.49000e-01,4.85000e-01,1.49000e-01,0.00000e+00
1.09366e-01,1,1.50000e-01,4.85000e-01,1.50000e-01,0.00000e+00
1.10027e-01,1,1.51000e-01,4.85000e-01,1.51000e-01,0.00000e+00
1.10688e-01,1,1.52000e-01,4.85000e-01,1.52000e-01,0.00000e+00
1.11348e-01,1,1.53000e-01,4.85000e-01,1.53000e-01,0.00000e+00
1.12007e-01,1,1.54000e-01,4.85000e-01,1.54000e-01,0.00000e+00
1.12666e-01,1,1.55000e-01,4.85000e-01,1.55000e-01,0.00000e+00
1.13324e-01,1,1.56000e-01,4.85000e-01,1.56000e-01,0.00000e+00
1.13982e-01,1,1.57000e-01,4.85000e-01,1.57000e-01,0.00000e+00
1.14639e-01,1,1.58000e-01,4.85000e-01,1.58000e-01,0.00000e+00
1.15296e-01,1,1.59000e-01,4.85000e-01,1.59000e-01,0.00000e+00
1.15952e-01,1,1.60000e-01,4.85000e-01,1.60000e-01,0.00000e+00
1.16607e-01,1,1.61000e-01,4.85000e-01,1.61000e-01,0.00000e+00
1.17262e-01,1,1.62000e-01,4.85000e-01,1.62000e-01,0.00000e+00
1.17909e-01,1,1.63000e-01,4.85000e-01,1.63000e-01,0.00000e+00
1.18535e-01,1,1.64000e-01,4.85000e-01,1.64000e-01,0.00000e+00
1.19160e-01,1,1.65000e-01,4.85000e-01,1.65000e-01,0.00000e+00
1.19785e-01,1,1.66000e-01,4.85000e-01,1.66000e-01,0.00000e+00
1.20409e-01,1,1.67000e-01,4.85000e-01,1.67000e-01,0.00000e+00
1.21032e-01,1,1.68000e-01,4.85000e-01,1.68000e-01,0.00000e+00
1.21655e-01,1,1.69000e-01,4.85000e-01,1.69000e-01,0.00000e+00
1.22277e-01,1,1.70000e-01,4.85000e-01,1.70000e-01,0.00000e+00
1.22899e-01,1,1.71000e-01,4.85000e-01,1.71000e-01,0.00000e+00
1.23520e-01,1,1.72000e-01,4.85000e-01,1.72000e-01,0.00000e+00
1.24140e-01,1,1.73000e-01,4.85000e-01,1.73000e-01,0.00000e+00
1.24760e-01,1,1.74000e-01,4.85000e-01,1.74000e-01,0.00000e+00
1.25379e-01,1,1.75000e-01,4.85000e-01,1.75000e-01,0.00000e+00
1.25998e-01,1,1.76000e-01,4.85000e-01,1.76000e-01,0.00000e+00
1.26616e-01,1,1.77000e-01,4.85000e-01,1.77000e-01,0.00000e+00
1.27233e-01,1,1.78000e-01,4.85000e-01,1.78000e-01,0.00000e+00
1.27850e-01,1,1.79000e-01,4.85000e-01,1.79000e-01,0.00000e+00
1.28467e-01,1,1.80000e-01,4.85000e-01,1.80000e-01,0.00000e+00
1.29100e-01,1,1.81000e-01,4.85000e-01,1.81000e-01,0.00000e+00
1.29732e-01,1,1.82000e-01,4.85000e-01,1.82000e-01,0.00000e+00
1.30364e-01,1,1.83000e-01,4.85000e-01,1.83000e-01,0.00000e+00
1.30995e-01,1,1.84000e-01,4.85000e-01,1.84000e-01,0.00000e+00
1.31625e-01,1,1.85000e-01,4.85000e-01,1.85000e-01,0.00000e+00
1.32255e-01,1,1.86000e-01,4.85000e-01,1.86000e-01,0.00000e+00
1.32884e-01,1,1.87000e-01,4.85000e-01,1.87000e-01,0.00000e+00
1.33513e-01,1,1.88000e-01,4.85000e-01,1.88000e-01,0.00000e+00
1.34141e-01,1,1.89000e-01,4.85000e-01,1.89000e-01,0.00000e+00
1.34768e-01,1,1.90000e-01,4.85000e-01,1.90000e-01,0.00000e+00
1.35395e-01,1,1.91000e-01,4.85000e-01,1.91000e-01,0.00000e+00
1.36021e-01,1,1.92000e-01,4.85000e-01,1.92000e-01,0.00000e+00
1.36646e-01,1,1.93000e-01,4.85000e-01,1.93000e-01,0.00000e+00
1.37271e-01,1,1.94000e-01,4.85000e-01,1.94000e-01,0.00000e+00
1.37895e-01,1,1.95000e-01,4.85000e-01,1.95000e-01,0.00000e+00
1.38519e-01,1,1.96000e-01,4.85000e-01,1.96000e-01,0.00000e+00
1.39141e-01,1,1.97000e-01,4.85000e-01,1.97000e-01,0.00000e+00
1.39764e-01,1,1.98000e-01,4.85000e-01,1.98000e-01,0.00000e+00
1.40379e-01,1,1.99000e-01,4.85000e-01,1.99000e-01,0.00000e+00
1.40974e-01,1,2.00000e-01,4.85000e-01,2.00000e-01,0.00000e+00
1.41569e-01,1,2.01000e-01,4.85000e-01,2.01000e-01,0.00000e+00
1.42163e-01,1,2.02000e-01,4.85000e-01,2.02000e-01,0.00000e+00
1.42756e-01,1,2.03000e-01,4.85000e-01,2.03000e-01,0.00000e+00
1.43348e-01,1,2.04000e-01,4.85000e-01,2.04000e-01,0.00000e+00
1.43940e-01,1,2.05000e-01,4.85000e-01,2.05000e-01,0.00000e+00
1.44532e-01,1,2.06000e-01,4.85000e-01,2.06000e-01,0.00000e+00
1.45122e-01,1,2.07000e-01,4.85000e-01,2.07000e-01,0.00000e+00
1.45712e-01,1,2.08000e-01,4.85000e-01,2.08000e-01,0.00000e+00
1.46302e-01,1,2.09000e-01,4.85000e-01,2.09000e-01,0.00000e+00
1.46891e-01,1,2.10000e-01,4.85000e-01,2.10000e-01,0.00000e+00
1.47479e-01,1,2.11000e-01,4.85000e-01,2.11000e-01,0.00000e+00
1.48067e-01,1,2.12000e-01,4.85000e-01,2.12000e-01,0.00000e+00
1.48654e-01,1,2.13000e-01,4.85000e-01,2.13000e-01,0.00000e+00
1.49241e-01,1,2.14000e-01,4.85000e-01,2.14000e-01,0.00000e+00
1.49827e-01,1,2.15000e-01,4.85000e-01,2.15000e-01,0.00000e+00
1.50413e-01,1,2.16000e-01,4.85000e-01,2.16000e-01,0.00000e+00
1.50997e-01,1,2.17000e-01,4.85000e-01,2.17000e-01,0.00000e+00
1.51582e-01,1,2.18000e-01,4.85000e-01,2.18000e-01,0.00000e+00
1.52165e-01,1,2.19000e-01,4.85000e-01,2.19000e-01,0.00000e+00
1.52749e-01,1,2.20000e-01,4.85000e-01,2.20000e-01,0.00000e+00
1.53331e-01,1,2.21000e-01,4.85000e-01,2.21000e-01,0.00000e+00
1.53913e-01,1,2.22000e-01,4.85000e-01,2.22000e-01,0.00000e+00
1.54495e-01,1,2.23000e-01,4.85000e-01,2.23000e-01,0.00000e+00
1.55075e-01,1,2.24000e-01,4.85000e-01,2.24000e-01,0.00000e+00
1.55656e-01,1,2.25000e-01,4.85000e-01,2.25000e-01,0.00000e+00
1.56236e-01,1,2.26000e-01,4.85000e-01,2.26000e-01,0.00000e+00
1.56815e-01,1,2.27000e-01,4.85000e-01,2.27000e-01,0.00000e+00
1.57393e-01,1,2.28000e-01,4.85000e-01,2.28000e-01,0.00000e+00
1.57971e-01,1,2.29000e-01,4.85000e-01,2.29000e-01,0.00000e+00
1.58549e-01,1,2.30000e-01,4.85000e-01,2.30000e-01,0.00000e+00
1.59126e-01,1,2.31000e-01,4.85000e-01,2.31000e-01,0.00000e+00
1.59702e-01,1,2.32000e-01,4.85000e-01,2.32000e-01,0.00000e+00
1.60278e-01,1,2.33000e-01,4.85000e-01,2.33000e-01,0.00000e+00
1.60853e-01,1,2.34000e-01,4.85000e-01,2.34000e-01,0.00000e+00
1.61428e-01,1,2.35000e-01,4.85000e-01,2.35000e-01,0.00000e+00
1.61999e-01,1,2.36000e-01,4.85000e-01,2.36000e-01,0.00000e+00
1.62548e-01,1,2.37000e-01,4.85000e-01,2.37000e-01,0.00000e+00
1.63098e-01,1,2.38000e-01,4.85000e-01,2.38000e-01,0.00000e+00
1.63646e-01,1,2.39000e-01,4.85000e-01,2.39000e-01,0.00000e+00
1.64194e-01,1,2.40000e-01,4.85000e-01,2.40000e-01,0.00000e+00
1.64742e-01,1,2.41000e-01,4.85000e-01,2.41000e-01,0.00000e+00
1.65289e-01,1,2.42000e-01,4.85000e-01,2.42000e-01,0.00000e+00
1.65836e-01,1,2.43000e-01,4.85000e-01,2.43000e-01,0.00000e+00
1.66382e-01,1,2.44000e-01,4.85000e-01,2.44000e-01,0.00000e+00
1.66927e-01,1,2.45000e-01,4.85000e-01,2.45000e-01,0.00000e+00
1.67472e-01,1,2.46000e-01,4.85000e-01,2.46000e-01,0.00000e+00
1.68017e-01,1,2.47000e-01,4.85000e-01,2.47000e-01,0.00000e+00
1.68561e-01,1,2.48000e-01,4.85000e-01,2.48000e-01,0.00000e+00
1.69104e-01,1,2.49000e-01,4.85000e-01,2.49000e-01,0.00000e+00
1.69647e-01,1,2.50000e-01,4.85000e-01,2.50000e-01,0.00000e+00
1.70189e-01,1,2.51000e-01,4.85000e-01,2.51000e-01,0.00000e+00
1.70731e-01,1,2.52000e-01,4.85000e-01,2.52000e-01,0.00000e+00
1.71273e-01,1,2.53000e-01,4.85000e-01,2.53000e-01,0.00000e+00
1.71814e-01,1,2.54000e-01,4.85000e-01,2.54000e-01,0.00000e+00
1.72359e-01,1,2.55000e-01,4.85000e-01,2.55000e-01,0.00000e+00
1.72912e-01,1,2.56000e-01,4.85000e-01,2.56000e-01,0.00000e+00
1.73465e-01,1,2.57000e-01,4.85000e-01,2.57000e-01,0.00000e+00
1.74017e-01,1,2.58000e-01,4.85000e-01,2.58000e-01,0.00000e+00
1.74569e-01,1,2.59000e-01,4.85000e-01,2.59000e-01,0.00000e+00
1.75120e-01,1,2.60000e-01,4.85000e-01,2.60000e-01,0.00000e+00
1.75671e-01,1,2.61000e-01,4.85000e-01,2.61000e-01,0.00000e+00
1.76221e-01,1,2.62000e-01,4.85000e-01,2.62000e-01,0.00000e+00
1.76770e-01,1,2.63000e-01,4.85000e-01,2.63000e-01,0.00000e+00
1.77319e-01,1,2.64000e-01,4.85000e-01,2.64000e-01,0.00000e+00
1.77867e-01,1,2.65000e-01,4.85000e-01,2.65000e-01,0.00000e+00
1.78415e-01,1,2.66000e-01,4.85000e-01,2.66000e-01,0.00000e+00
1.78962e-01,1,2.67000e-01,4.85000e-01,2.67000e-01,0.00000e+00
1.79509e-01,1,2.68000e-01,4.85000e-01,2.68000e-01,0.00000e+00
1.80055e-01,1,2.69000e-01,4.85000e-01,2.69000e-01,0.00000e+00
1.80601e-01,1,2.70000e-01,4.85000e-01,2.70000e-01,0.00000e+00
1.81146e-01,1,2.71000e-01,4.85000e-01,2.71000e-01,0.00000e+00
1.81690e-01,1,2.72000e-01,4.85000e-01,2.72000e-01,0.00000e+00
1.82234e-01,1,2.73000e-01,4.85000e-01,2.73000e-01,0.00000e+00
1.82777e-01,1,2.74000e-01,4.85000e-01,2.74000e-01,0.00000e+00
1.83298e-01,1,2.75000e-01,4.85000e-01,2.75000e-01,0.00000e+00
1.83819e-01,1,2.76000e-01,4.85000e-01,2.76000e-01,0.00000e+00
1.84339e-01,1,2.77000e-01,4.85000e-01,2.77000e-01,0.00000e+00
1.84859e-01,1,2.78000e-01,4.85000e-01,2.78000e-01,0.00000e+00
1.85378e-01,1,2.79000e-01,4.85000e-01,2.79000e-01,0.00000e+00
1.85897e-01,1,2.80000e-01,4.85000e-01,2.80000e-01,0.00000e+00
1.86415e-01,1,2.81000e-01,4.85000e-01,2.81000e-01,0.00000e+00
1.86933e-01,1,2.82000e-01,4.85000e-01,2.82000e-01,0.00000e+00
1.87450e-01,1,2.83000e-01,4.85000e-01,2.83000e-01,0.00000e+00
1.87967e-01,1,2.84000e-01,4.85000e-01,2.84000e-01,0.00000e+00
1.88483e-01,1,2.85000e-01,4.85000e-01,2.85000e-01,0.00000e+00
1.88999e-01,1,2.86000e-01,4.85000e-01,2.86000e-01,0.00000e+00
1.89514e-01,1,2.87000e-01,4.85000e-01,2.87000e-01,0.00000e+00
1.90029e-01,1,2.88000e-01,4.85000e-01,2.88000e-01,0.00000e+00
1.90544e-01,1,2.89000e-01,4.85000e-01,2.89000e-01,0.00000e+00
1.91057e-01,1,2.90000e-01,4.85000e-01,2.90000e-01,0.00000e+00
1.91571e-01,1,2.91000e-01,4.85000e-01,2.91000e-01,0.00000e+00
1.92084e-01,1,2.92000e-01,4.85000e-01,2.92000e-01,0.00000e+00
1.92596e-01,1,2.93000e-01,4.85000e-01,2.93000e-01,0.00000e+00
1.93108e-01,1,2.94000e-01,4.85000e-01,2.94000e-01,0.00000e+00
1.93619e-01,1,2.95000e-01,4.85000e-01,2.95000e-01,0.00000e+00
1.94130e-01,1,2.96000e-01,4.85000e-01,2.96000e-01,0.00000e+00
1.94641e-01,1,2.97000e-01,4.85000e-01,2.97000e-01,0.00000e+00
1.95151e-01,1,2.98000e-01,4.85000e-01,2.98000e-01,0.00000e+00
1.95661e-01,1,2.99000e-01,4.85000e-01,2.99000e-01,0.00000e+00
1.96170e-01,1,3.00000e-01,4.85000e-01,3.00000e-01,0.00000e+00
1.96678e-01,1,3.01000e-01,4.85000e-01,3.01000e-01,0.00000e+00
1.97186e-01,1,3.02000e-01,4.85000e-01,3.02000e-01,0.00000e+00
1.97694e-01,1,3.03000e-01,4.85000e-01,3.03000e-01,0.00000e+00
1.98201e-01,1,3.04000e-01,4.85000e-01,3.04000e-01,0.00000e+00
1.98708e-01,1,3.05000e-01,4.85000e-01,3.05000e-01,0.00000e+00
1.99214e-01,1,3.06000e-01,4.85000e-01,3.06000e-01,0.00000e+00
1.99720e-01,1,3.07000e-01,4.85000e-01,3.07000e-01,0.00000e+00
2.00225e-01,1,3.08000e-01,4.85000e-01,3.08000e-01,0.00000e+00
2.00730e-01,1,3.09000e-01,4.85000e-01,3.09000e-01,0.00000e+00
2.01235e-01,1,3.10000e-01,4.85000e-01,3.10000e-01,0.00000e+00
2.01739e-01,1,3.11000e-01,4.85000e-01,3.11000e-01,0.00000e+00
2.02242e-01,1,3.12000e-01,4.85000e-01,3.12000e-01,0.00000e+00
2.02745e-01,1,3.13000e-01,4.85000e-01,3.13000e-01,0.00000e+00
2.03229e-01,1,3.14000e-01,4.85000e-01,3.14000e-01,0.00000e+00
2.03712e-01,1,3.15000e-01,4.85000e-01,3.15000e-01,0.00000e+00
2.04195e-01,1,3.16000e-01,4.85000e-01,3.16000e-01,0.00000e+00
2.04677e-01,1,3.17000e-01,4.85000e-01,3.17000e-01,0.00000e+00
2.05159e-01,1,3.18000e-01,4.85000e-01,3.18000e-01,0.00000e+00
2.05640e-01,1,3.19000e-01,4.85000e-01,3.19000e-01,0.00000e+00
2.06121e-01,1,3.20000e-01,4.85000e-01,3.20000e-01,0.00000e+00
2.06601e-01,1,3.21000e-01,4.85000e-01,3.21000e-01,0.00000e+00
2.07081e-01,1,3.22000e-01,4.85000e-01,3.22000e-01,0.00000e+00
2.07561e-01,1,3.23000e-01,4.85000e-01,3.23000e-01,0.00000e+00
2.08040e-01,1,3.24000e-01,4.85000e-01,3.24000e-01,0.00000e+00
2.08519e-01,1,3.25000e-01,4.85000e-01,3.25000e-01,0.00000e+00
2.08997e-01,1,3.26000e-01,4.85000e-01,3.26000e-01,0.00000e+00
2.09475e-01,1,3.27000e-01,4.85000e-01,3.27000e-01,0.00000e+00
2.09953e-01,1,3.28000e-01,4.85000e-01,3.28000e-01,0.00000e+00
2.10430e-01,1,3.29000e-01,4.85000e-01,3.29000e-01,0.00000e+00
2.10907e-01,1,3.30000e-01,4.85000e-01,3.30000e-01,0.00000e+00
