file_id,pickle_file,e5-all-mean,e5-all-std,e5-w-Neu-mean,e5-w-Neu-std,e5-wo-Neu-mean,e5-wo-Neu-std,e5-regular-all-mean,e5-regular-all-std,e5-regular-w-Neu-mean,e5-regular-w-Neu-std,e5-regular-wo-Neu-mean,e5-regular-wo-Neu-std,e5-extreme-all-mean,e5-extreme-all-std,e5-extreme-w-Neu-mean,e5-extreme-w-Neu-std,e5-extreme-wo-Neu-mean,e5-extreme-wo-Neu-std,e4-32k-all-mean,e4-32k-all-std,e4-32k-w-Neu-mean,e4-32k-w-Neu-std,e4-32k-wo-Neu-mean,e4-32k-wo-Neu-std,e5-64k-all-mean,e5-64k-all-std,e5-64k-w-Neu-mean,e5-64k-w-Neu-std,e5-64k-wo-Neu-mean,e5-64k-wo-Neu-std,e6-96k-all-mean,e6-96k-all-std,e6-96k-w-Neu-mean,e6-96k-w-Neu-std,e6-96k-wo-Neu-mean,e6-96k-wo-Neu-std,e9-96k-all-mean,e9-96k-all-std,e9-96k-w-Neu-mean,e9-96k-w-Neu-std,e9-96k-wo-Neu-mean,e9-96k-wo-Neu-std,s4-all-mean,s4-all-std,s4-w-Neu-mean,s4-w-Neu-std,s4-wo-Neu-mean,s4-wo-Neu-std,s5-all-mean,s5-all-std,s5-w-Neu-mean,s5-w-Neu-std,s5-wo-Neu-mean,s5-wo-Neu-std,s6-all-mean,s6-all-std,s6-w-Neu-mean,s6-w-Neu-std,s6-wo-Neu-mean,s6-wo-Neu-std,s7-all-mean,s7-all-std,s7-w-Neu-mean,s7-w-Neu-std,s7-wo-Neu-mean,s7-wo-Neu-std,s8-all-mean,s8-all-std,s8-w-Neu-mean,s8-w-Neu-std,s8-wo-Neu-mean,s8-wo-Neu-std,s9-all-mean,s9-all-std,s9-w-Neu-mean,s9-w-Neu-std,s9-wo-Neu-mean,s9-wo-Neu-std,s10-all-mean,s10-all-std,s10-w-Neu-mean,s10-w-Neu-std,s10-wo-Neu-mean,s10-wo-Neu-std,s11-all-mean,s11-all-std,s11-w-Neu-mean,s11-w-Neu-std,s11-wo-Neu-mean,s11-wo-Neu-std,s12-all-mean,s12-all-std,s12-w-Neu-mean,s12-w-Neu-std,s12-wo-Neu-mean,s12-wo-Neu-std
0,2021-12-13T12-25-gpu-cn003-BNN-large-e4569-64x64-192k-bnn-warm-3-x0-B512-E20000-I25-mc100-1S1.0e-03-2S1.0e-03-Nadam-2.0e-06-..datadiffusion-ckpt3900-e20000-ra-ckpt3900.pickle,,,,,,,,,,,,,,,,,,,0.183695,0.161853,0.278186,0.170165,0.089022,0.074317,0.213008,0.245955,0.296818,0.302343,0.128609,0.123140,0.227261,0.205978,0.303380,0.226301,0.151299,0.148686,0.255802,0.297373,0.327962,0.367939,0.183849,0.176775,0.173845,0.109463,0.254549,0.095542,0.093141,0.040750,0.180770,0.116561,0.236495,0.149482,0.137428,0.062334,0.185327,0.119263,0.293615,0.126522,0.136105,0.080025,0.187655,0.132375,0.240572,0.157078,0.134738,0.080473,0.187681,0.107875,0.210339,0.119880,0.170058,0.101204,0.263033,0.181219,0.390448,0.186033,0.186585,0.134871,0.283982,0.122410,0.367073,0.092151,0.219355,0.104818,0.227593,0.132378,0.285981,0.193053,0.192560,0.069748,0.230310,0.172957,0.271498,0.210318,0.177355,0.099951
1,2021-12-13T12-27-gpu-cn006-BNN-large-e4569-64x64-192k-bnn-warm-1-x0-B512-E20000-I25-mc100-1S1.0e-03-2S1.0e-03-Nadam-2.0e-06-..datadiffusion-ckpt3800-e20000-ra-ckpt3900.pickle,,,,,,,,,,,,,,,,,,,0.175926,0.161061,0.265344,0.177357,0.086335,0.066169,0.204628,0.243146,0.287090,0.301774,0.121585,0.114911,0.220557,0.199477,0.296914,0.219978,0.144358,0.139949,0.251178,0.288961,0.324029,0.359104,0.178536,0.166143,0.159827,0.098207,0.235988,0.078891,0.083666,0.034422,0.17483,0.12194,0.231605,0.160515,0.130672,0.059514,0.180101,0.108277,0.281106,0.102765,0.134190,0.077085,0.182612,0.127973,0.236485,0.148397,0.128738,0.080237,0.182295,0.102340,0.203885,0.104516,0.165503,0.103536,0.255411,0.172153,0.379681,0.168785,0.180848,0.130748,0.259629,0.116618,0.343173,0.081773,0.194650,0.098117,0.228967,0.130882,0.292162,0.186455,0.19105,0.07054,0.228615,0.174325,0.279163,0.212823,0.163625,0.082595
2,2021-12-13T12-28-gpu-cn013-BNN-large-e4569-64x64-192k-bnn-warm-2-x0-B512-E20000-I25-mc100-1S1.0e-03-2S1.0e-03-Nadam-2.0e-06-..datadiffusion-ckpt3800-e20000-ra-ckpt3900.pickle,,,,,,,,,,,,,,,,,,,0.179629,0.158011,0.272403,0.167258,0.086675,0.068488,0.210807,0.231047,0.295618,0.283028,0.125399,0.109250,0.227624,0.192742,0.305969,0.210214,0.149440,0.133738,0.258534,0.271198,0.332683,0.334587,0.184597,0.155918,0.178806,0.110006,0.265548,0.084698,0.092063,0.039490,0.182554,0.111416,0.230265,0.141965,0.145446,0.067964,0.185164,0.113640,0.299679,0.116667,0.133112,0.066253,0.191153,0.131800,0.249998,0.151408,0.132309,0.079905,0.200583,0.111252,0.227772,0.121537,0.179437,0.104779,0.255345,0.170590,0.394201,0.161087,0.172031,0.116271,0.277411,0.117866,0.370298,0.079278,0.205165,0.088957,0.242663,0.127923,0.310911,0.179123,0.201714,0.066935,0.243863,0.172974,0.289175,0.209622,0.185605,0.095769
