edge_number,test_id,l2_error,error_min,error_max,Dirichlet_min,Dirichlet_max,Neumann_min_1,Neumann_max_1,Neumann_min_2,Neumann_max_2,DNS_min,DNS_max,DNS_mean
5,113,0.08976522088050842,-0.03274480625987053,0.17176389694213867,0.5799999833106995,0.949999988079071,--,--,--,--,0.5862299799919128,0.949999988079071,0.7325659394264221
5,114,0.05622148513793945,-0.10866133868694305,0.11682704091072083,0.5299999713897705,0.9900000095367432,--,--,--,--,0.5299999713897705,0.9677299857139587,0.7022362947463989
5,115,0.08991836756467819,-0.09477368742227554,0.19234785437583923,0.5,0.9399999976158142,--,--,--,--,0.5,0.9399999976158142,0.8011963367462158
5,116,0.12554743885993958,-0.04881942644715309,0.2523156404495239,0.6000000238418579,0.8799999952316284,--,--,--,--,0.6000000238418579,0.8702099919319153,0.7626285552978516
5,117,0.07377646863460541,-0.06191036477684975,0.13938112556934357,0.6299999952316284,0.9399999976158142,--,--,--,--,0.6299999952316284,0.9254000186920166,0.7336658239364624
5,118,0.09241247922182083,-0.0491514727473259,0.19235865771770477,0.6700000166893005,0.9800000190734863,--,--,--,--,0.6700000166893005,0.9644899964332581,0.7885810732841492
5,119,0.08680037409067154,-0.05332734435796738,0.16789622604846954,0.5199999809265137,0.8199999928474426,--,--,--,--,0.5199999809265137,0.8199999928474426,0.7021246552467346
5,120,0.21083523333072662,-0.022056635469198227,0.3941569924354553,0.7099999785423279,0.9599999785423279,--,--,--,--,0.7099999785423279,0.94132000207901,0.8205114006996155
5,121,0.16626878082752228,-0.02237376756966114,0.2516736090183258,0.5899999737739563,0.7300000190734863,--,--,--,--,0.5899999737739563,0.7300000190734863,0.6892383694648743
5,122,0.10675861686468124,-0.15447185933589935,0.18232794106006622,0.5199999809265137,0.8999999761581421,--,--,--,--,0.5400000214576721,0.8999999761581421,0.7081689834594727
5,123,0.24543774127960205,-0.033904582262039185,0.45271745324134827,0.7099999785423279,0.9900000095367432,--,--,--,--,0.7099999785423279,0.9900000095367432,0.8880298733711243
5,124,0.22716274857521057,-0.03456110879778862,0.40770459175109863,0.7599999904632568,0.9599999785423279,--,--,--,--,0.7599999904632568,0.9599999785423279,0.8447635173797607
5,125,0.17308232188224792,-0.07673739641904831,0.2531696557998657,0.5600000023841858,0.949999988079071,0.5,0.5195482969284058,0.5,0.5042266845703125,0.5600000023841858,0.9347100257873535,0.7528878450393677
