file_id,pickle_file,e5-all-mean,e5-all-std,e5-w-Neu-mean,e5-w-Neu-std,e5-wo-Neu-mean,e5-wo-Neu-std,e5-regular-all-mean,e5-regular-all-std,e5-regular-w-Neu-mean,e5-regular-w-Neu-std,e5-regular-wo-Neu-mean,e5-regular-wo-Neu-std,e5-extreme-all-mean,e5-extreme-all-std,e5-extreme-w-Neu-mean,e5-extreme-w-Neu-std,e5-extreme-wo-Neu-mean,e5-extreme-wo-Neu-std,e4-32k-all-mean,e4-32k-all-std,e4-32k-w-Neu-mean,e4-32k-w-Neu-std,e4-32k-wo-Neu-mean,e4-32k-wo-Neu-std,e5-64k-all-mean,e5-64k-all-std,e5-64k-w-Neu-mean,e5-64k-w-Neu-std,e5-64k-wo-Neu-mean,e5-64k-wo-Neu-std,e6-96k-all-mean,e6-96k-all-std,e6-96k-w-Neu-mean,e6-96k-w-Neu-std,e6-96k-wo-Neu-mean,e6-96k-wo-Neu-std,e9-96k-all-mean,e9-96k-all-std,e9-96k-w-Neu-mean,e9-96k-w-Neu-std,e9-96k-wo-Neu-mean,e9-96k-wo-Neu-std,s4-all-mean,s4-all-std,s4-w-Neu-mean,s4-w-Neu-std,s4-wo-Neu-mean,s4-wo-Neu-std,s5-all-mean,s5-all-std,s5-w-Neu-mean,s5-w-Neu-std,s5-wo-Neu-mean,s5-wo-Neu-std,s6-all-mean,s6-all-std,s6-w-Neu-mean,s6-w-Neu-std,s6-wo-Neu-mean,s6-wo-Neu-std,s7-all-mean,s7-all-std,s7-w-Neu-mean,s7-w-Neu-std,s7-wo-Neu-mean,s7-wo-Neu-std,s8-all-mean,s8-all-std,s8-w-Neu-mean,s8-w-Neu-std,s8-wo-Neu-mean,s8-wo-Neu-std,s9-all-mean,s9-all-std,s9-w-Neu-mean,s9-w-Neu-std,s9-wo-Neu-mean,s9-wo-Neu-std,s10-all-mean,s10-all-std,s10-w-Neu-mean,s10-w-Neu-std,s10-wo-Neu-mean,s10-wo-Neu-std,s11-all-mean,s11-all-std,s11-w-Neu-mean,s11-w-Neu-std,s11-wo-Neu-mean,s11-wo-Neu-std,s12-all-mean,s12-all-std,s12-w-Neu-mean,s12-w-Neu-std,s12-wo-Neu-mean,s12-wo-Neu-std
0,2021-10-06T22-32-gpu-cn002-NN-large-e456-64x64-192k-cnn-x0-B2048-E20000-I25-mc1-1S0.0e+00-2S0.0e+00-Nadam-2.5e-04-..datadiffusion-ckpt0000-e20000-ra-ckpt9370.pickle,,,,,,,,,,,,,,,,,,,0.161541,0.164006,0.247252,0.184988,0.075664,0.069470,0.189810,0.258203,0.267898,0.324386,0.111173,0.124568,0.206092,0.217009,0.277988,0.246914,0.134344,0.151467,,,,,,,0.140915,0.085618,0.199554,0.077178,0.082275,0.043498,0.160314,0.113640,0.221507,0.142264,0.112719,0.056652,0.155237,0.102243,0.233387,0.098122,0.119714,0.085950,0.169317,0.116337,0.216573,0.130946,0.122060,0.082165,0.165354,0.082332,0.162724,0.075821,0.167400,0.091582,0.256607,0.215896,0.397932,0.257695,0.171812,0.139599,0.275339,0.120147,0.345075,0.104030,0.221100,0.106699,0.233533,0.126096,0.292895,0.187250,0.197915,0.057114,0.274696,0.165730,0.308550,0.206797,0.231168,0.087844
1,2021-10-06T22-32-gpu-cn003-NN-large-e456-64x64-192k-cnn-x0-B2048-E20000-I25-mc1-1S0.0e+00-2S0.0e+00-Nadam-2.5e-04-..datadiffusion-ckpt9230-e20000-ra-ckpt9460.pickle,,,,,,,,,,,,,,,,,,,0.164719,0.160761,0.253109,0.179176,0.076159,0.062465,0.190840,0.251393,0.269315,0.317176,0.111811,0.114399,0.206548,0.210075,0.279397,0.239874,0.133848,0.142022,,,,,,,0.135688,0.087911,0.201450,0.074543,0.069925,0.033450,0.167585,0.110200,0.219491,0.138286,0.127214,0.065092,0.157845,0.109730,0.259489,0.109116,0.111644,0.076058,0.187662,0.119755,0.237608,0.132757,0.137716,0.086054,0.169729,0.096170,0.189970,0.101128,0.153986,0.095046,0.249017,0.190033,0.355860,0.191027,0.184911,0.166548,0.283926,0.118501,0.357817,0.088771,0.226455,0.109208,0.247855,0.139315,0.295533,0.211185,0.219248,0.071733,0.295899,0.176583,0.341685,0.218975,0.237032,0.082662
2,2021-10-06T22-33-gpu-cn005-NN-large-e456-64x64-192k-cnn-x0-B2048-E20000-I25-mc1-1S0.0e+00-2S0.0e+00-Nadam-2.5e-04-..datadiffusion-ckpt9340-e20000-ra-ckpt9420.pickle,,,,,,,,,,,,,,,,,,,0.172646,0.165406,0.264572,0.183047,0.080542,0.065201,0.207134,0.238906,0.291311,0.293742,0.122366,0.115507,0.226276,0.199765,0.303593,0.218779,0.149118,0.141581,,,,,,,0.159452,0.094350,0.234430,0.062197,0.084473,0.048551,0.178753,0.108866,0.234639,0.133463,0.135287,0.063283,0.174243,0.114468,0.279532,0.129714,0.126385,0.069727,0.192061,0.120383,0.246947,0.139367,0.137175,0.068887,0.198087,0.109162,0.212052,0.120890,0.187226,0.105258,0.267616,0.164407,0.384940,0.168646,0.197222,0.120690,0.328253,0.135078,0.399585,0.106811,0.272772,0.133192,0.273143,0.132472,0.332577,0.194680,0.237482,0.066517,0.29818,0.16662,0.336273,0.211367,0.249204,0.069732
3,2021-10-06T22-34-gpu-cn003-NN-large-e456-64x64-192k-cnn-x0-B2048-E20000-I25-mc1-1S0.0e+00-2S0.0e+00-Nadam-2.5e-04-..datadiffusion-ckpt3680-e20000-ra-ckpt9370.pickle,,,,,,,,,,,,,,,,,,,0.158059,0.156070,0.244877,0.171278,0.071073,0.065207,0.185175,0.243798,0.262651,0.308742,0.107153,0.105689,0.200548,0.207382,0.272164,0.237977,0.129080,0.138507,,,,,,,0.154546,0.092899,0.226085,0.073968,0.083007,0.036392,0.165557,0.125149,0.233617,0.160237,0.112621,0.053892,0.159720,0.108254,0.254160,0.106366,0.116793,0.081034,0.162067,0.110578,0.204055,0.129035,0.120080,0.074312,0.163855,0.084211,0.174119,0.094880,0.155873,0.079882,0.238036,0.184557,0.362695,0.206089,0.163240,0.128828,0.255708,0.112406,0.325640,0.096255,0.201316,0.095577,0.220446,0.142888,0.273014,0.208631,0.188905,0.083059,0.259379,0.169973,0.301956,0.206729,0.204638,0.095024
4,2021-10-06T22-35-gpu-cn002-NN-large-e456-64x64-192k-cnn-x0-B2048-E20000-I25-mc1-1S0.0e+00-2S0.0e+00-Nadam-2.5e-04-..datadiffusion-ckpt5070-e20000-ra-ckpt0000.pickle,,,,,,,,,,,,,,,,,,,0.175638,0.164329,0.269824,0.178954,0.081270,0.064664,0.210893,0.237902,0.296762,0.292156,0.124419,0.112851,0.230179,0.197367,0.308897,0.215172,0.151622,0.138813,,,,,,,0.163394,0.098778,0.246285,0.058389,0.080503,0.042352,0.184770,0.110782,0.240439,0.136481,0.141472,0.064962,0.176552,0.111143,0.285316,0.118899,0.127113,0.065352,0.193954,0.124599,0.246037,0.149365,0.141872,0.068975,0.202267,0.111091,0.215069,0.124853,0.192310,0.105799,0.271404,0.163154,0.391430,0.163576,0.199388,0.118884,0.349914,0.141695,0.414461,0.104231,0.299711,0.151712,0.283539,0.131571,0.354082,0.187072,0.241214,0.064041,0.312433,0.169562,0.353186,0.214064,0.260036,0.071319
5,2021-10-06T22-35-gpu-cn003-NN-large-e456-64x64-192k-cnn-x0-B2048-E20000-I25-mc1-1S0.0e+00-2S0.0e+00-Nadam-2.5e-04-..datadiffusion-ckpt3670-e20000-ra-ckpt9530.pickle,,,,,,,,,,,,,,,,,,,0.155318,0.166506,0.239012,0.188000,0.071461,0.077721,0.183897,0.263063,0.261751,0.330802,0.105495,0.128227,0.199877,0.214131,0.272651,0.241532,0.127252,0.151106,,,,,,,0.142123,0.084986,0.208870,0.063143,0.075376,0.036149,0.156297,0.118167,0.219256,0.152130,0.107328,0.051554,0.153202,0.109878,0.235298,0.113000,0.115886,0.090003,0.179890,0.112553,0.226083,0.122814,0.133696,0.084768,0.156939,0.086492,0.164742,0.094203,0.150870,0.085301,0.238935,0.187973,0.360663,0.205421,0.165899,0.140147,0.261708,0.113764,0.329172,0.096077,0.209237,0.101310,0.234271,0.127674,0.295806,0.186021,0.197351,0.062485,0.262598,0.169685,0.305172,0.212765,0.207860,0.073546
6,2021-10-06T22-35-gpu-cn005-NN-large-e456-64x64-192k-cnn-x0-B2048-E20000-I25-mc1-1S0.0e+00-2S0.0e+00-Nadam-2.5e-04-..datadiffusion-ckpt9180-e20000-ra-ckpt9530.pickle,,,,,,,,,,,,,,,,,,,0.175567,0.171712,0.265758,0.188334,0.085202,0.084695,0.204827,0.269320,0.284659,0.335897,0.124433,0.138120,0.221521,0.221376,0.294344,0.246405,0.148849,0.163556,,,,,,,0.160687,0.097626,0.238984,0.070088,0.082391,0.038713,0.172952,0.123547,0.226859,0.162790,0.131024,0.064992,0.173128,0.108805,0.272319,0.107330,0.128041,0.077424,0.186287,0.114963,0.237224,0.129360,0.135350,0.075211,0.18476,0.10230,0.196612,0.102213,0.175541,0.107556,0.269884,0.189196,0.399876,0.194888,0.191889,0.143294,0.299631,0.117278,0.369920,0.105614,0.244961,0.098682,0.265113,0.139943,0.316540,0.209622,0.234257,0.073533,0.291350,0.177827,0.333735,0.219389,0.236855,0.093388
