edge_number,test_id,l2_error,error_min,error_max,Dirichlet_min,Dirichlet_max,Neumann_min_1,Neumann_max_1,Neumann_min_2,Neumann_max_2,DNS_min,DNS_max,DNS_mean
5,0,0.3103185296058655,0.0,0.592677116394043,0.7099999785423279,0.7099999785423279,0.7090234756469727,0.7090234756469727,0.5202280879020691,0.5202280879020691,0.7099999785423279,0.8409799933433533,0.7581005096435547
5,1,0.4307926297187805,-0.007805015426129103,0.6819427609443665,0.949999988079071,0.949999988079071,0.509953498840332,0.509953498840332,0.5009632706642151,0.5009632706642151,0.949999988079071,0.9562399983406067,0.9522904753684998
5,2,0.06913594901561737,-0.07532704621553421,0.1595592051744461,0.5799999833106995,0.8700000047683716,--,--,--,--,0.5799999833106995,0.8693900108337402,0.7269384264945984
5,3,0.13899816572666168,-0.020112978294491768,0.3098956048488617,0.8600000143051147,0.9900000095367432,--,--,--,--,0.8600000143051147,0.9897199869155884,0.9258690476417542
5,4,0.2931388318538666,-1.7716948832458002e-06,0.5351829528808594,0.5400000214576721,0.5400000214576721,0.843163013458252,0.843163013458252,0.6088078022003174,0.6088078022003174,0.5400000214576721,0.8700699806213379,0.6913036704063416
5,5,0.40683576464653015,-5.428844929156185e-07,0.616378664970398,0.9300000071525574,0.9300000071525574,0.5095323324203491,0.5095323324203491,0.5030224323272705,0.5030224323272705,0.9300000071525574,0.9391700029373169,0.9342029690742493
5,6,0.06104341521859169,-0.051968321204185486,0.15113256871700287,0.5,0.8700000047683716,--,--,--,--,0.503790020942688,0.8700000047683716,0.703107476234436
5,7,0.0616963654756546,-0.028506692498922348,0.09674014896154404,0.6299999952316284,0.6399999856948853,--,--,--,--,0.6299999952316284,0.6399000287055969,0.6345105767250061
5,8,0.19317123293876648,-0.010254164226353168,0.33548349142074585,0.6499999761581421,0.6499999761581421,0.5499923229217529,0.5499923229217529,0.6833051443099976,0.6833051443099976,0.6499999761581421,0.7773600220680237,0.7088692784309387
5,9,0.3638771176338196,-0.004930840339511633,0.5659202337265015,0.8600000143051147,0.8600000143051147,0.5342052578926086,0.5342052578926086,0.6254193186759949,0.6254193186759949,0.8600000143051147,0.9471399784088135,0.9002790451049805
5,10,0.15068499743938446,-0.023105192929506302,0.3451961576938629,0.7799999713897705,0.9900000095367432,--,--,--,--,0.7817599773406982,0.9900000095367432,0.8782919645309448
5,11,0.18158286809921265,-0.01592235639691353,0.3990182876586914,0.8700000047683716,0.9800000190734863,--,--,--,--,0.8700000047683716,0.9790800213813782,0.9285137057304382
5,12,0.444576233625412,0.0,0.6249791383743286,0.9399999976158142,0.9399999976158142,0.513312816619873,0.513312816619873,0.5377196073532104,0.5377196073532104,0.9401199817657471,0.9660599827766418,0.9517406821250916
5,13,0.4080912172794342,0.0,0.5589936971664429,0.8600000143051147,0.8600000143051147,0.5199692249298096,0.5199692249298096,0.5565794110298157,0.5565794110298157,0.8601700067520142,0.8990899920463562,0.8776109218597412
5,14,0.12584169209003448,-0.0022665050346404314,0.40355637669563293,0.5099999904632568,0.5099999904632568,0.8328201174736023,0.8328201174736023,0.7218800783157349,0.7218800783157349,0.5099999904632568,0.7737100124359131,0.6120563745498657
5,15,0.07924764603376389,-0.015745315700769424,0.2162676602602005,0.5799999833106995,0.5799999833106995,0.6580895781517029,0.6580895781517029,0.6053930521011353,0.6053930521011353,0.5799999833106995,0.7052599787712097,0.628476619720459
5,16,0.448995977640152,0.0,0.6235479116439819,0.9599999785423279,0.9599999785423279,0.5138405561447144,0.5138405561447144,0.5266165137290955,0.5266165137290955,0.9601699709892273,0.9782500267028809,0.9679513573646545
5,17,0.21237222850322723,-0.005488532595336437,0.3909400403499603,0.6899999976158142,0.6899999976158142,0.5184541344642639,0.5184541344642639,0.5354886651039124,0.5354886651039124,0.6902199983596802,0.7143300175666809,0.7006017565727234
5,18,0.1478702872991562,-0.012968074530363083,0.3487982451915741,0.8899999856948853,0.9399999976158142,--,--,--,--,0.8899999856948853,0.9399999976158142,0.9167538285255432
5,19,0.0903380960226059,-0.02938227355480194,0.1951753944158554,0.6600000262260437,0.8600000143051147,--,--,--,--,0.6600000262260437,0.8600000143051147,0.7670150995254517
5,20,0.03417062386870384,-0.08049440383911133,0.09947335720062256,0.5400000214576721,1.0,--,--,--,--,0.5400000214576721,1.0,0.672593891620636
5,21,0.0926896184682846,-0.01483571995049715,0.2283591628074646,0.6000000238418579,0.9800000190734863,--,--,--,--,0.6000000238418579,0.9800000190734863,0.7970830202102661
5,22,0.12069383263587952,-0.0296633280813694,0.3799542188644409,0.6800000071525574,0.9700000286102295,--,--,--,--,0.6800000071525574,0.9700000286102295,0.8167155385017395
5,23,0.04715948551893234,-0.13090792298316956,0.10020072758197784,0.5600000023841858,0.9599999785423279,--,--,--,--,0.5619300007820129,0.9477900266647339,0.6554845571517944
5,24,0.2854456603527069,-0.004006538540124893,0.44889089465141296,0.6800000071525574,0.7400000095367432,0.508473813533783,0.5096843242645264,0.5694851875305176,0.5794116854667664,0.6851900219917297,0.7796400189399719,0.7467904686927795
5,25,0.2680608630180359,-0.03076409548521042,0.3954455256462097,0.6399999856948853,0.8299999833106995,0.5108948945999146,0.5121054649353027,0.5893381237983704,0.5992645621299744,0.6613100171089172,0.8158800005912781,0.7477548718452454
5,26,0.17963330447673798,-0.010517961345613003,0.26582783460617065,0.6499999761581421,0.7099999785423279,0.5006057620048523,0.5075722932815552,0.5199908018112183,0.7498853206634521,0.6499999761581421,0.7976899743080139,0.7177190184593201
5,27,0.21913881599903107,-0.005463638808578253,0.3727186620235443,0.6600000262260437,0.6700000166893005,0.5081780552864075,0.5099954009056091,0.7698761224746704,0.82984858751297,0.6600000262260437,0.8728700280189514,0.741304337978363
5,28,0.2607700824737549,-0.0042085787281394005,0.3572891354560852,0.7400000095367432,0.7599999904632568,0.5566991567611694,0.5755988955497742,0.5196266174316406,0.5261688232421875,0.7400000095367432,0.7852500081062317,0.7651988863945007
5,29,0.11223455518484116,-0.05199216306209564,0.21598388254642487,0.550000011920929,0.6700000166893005,0.6228482127189636,0.8023955225944519,0.5425243973731995,0.6046753525733948,0.550000011920929,0.7298300266265869,0.6590090394020081
5,30,0.24571530520915985,-0.040383871644735336,0.3913941979408264,0.6700000166893005,0.8700000047683716,0.5384110808372498,0.5768221020698547,0.5320092439651489,0.5640184283256531,0.68572998046875,0.8544999957084656,0.7788938879966736
5,31,0.17800375819206238,-0.07817932963371277,0.2719050347805023,0.6000000238418579,0.9300000071525574,0.507682204246521,0.5307288765907288,0.5064018368721008,0.5256073474884033,0.6250100135803223,0.9039000272750854,0.7581712603569031
5,32,0.06907740235328674,-0.05890307202935219,0.16394393146038055,0.5299999713897705,0.9399999976158142,--,--,--,--,0.5299999713897705,0.9399999976158142,0.7130557298660278
5,33,0.11546313017606735,-0.10005076229572296,0.22847433388233185,0.5400000214576721,0.9700000286102295,--,--,--,--,0.5400000214576721,0.9474800229072571,0.7876198887825012
5,34,0.03878143057227135,-0.10608966648578644,0.0880659967660904,0.5299999713897705,0.9599999785423279,--,--,--,--,0.5408400297164917,0.9599999785423279,0.6729688048362732
5,35,0.06145506352186203,-0.06840295344591141,0.16813558340072632,0.5799999833106995,0.699999988079071,--,--,--,--,0.5799999833106995,0.6965299844741821,0.6468800902366638
5,36,0.22277900576591492,-0.043420176953077316,0.3100948631763458,0.7099999785423279,0.8999999761581421,0.5228372812271118,0.5228372812271118,0.5194540023803711,0.5194540023803711,0.7099999785423279,0.8931199908256531,0.8263202905654907
5,37,0.2632578909397125,-0.04046057164669037,0.3788124620914459,0.7699999809265137,0.9399999976158142,0.5228372812271118,0.5228372812271118,0.5194540023803711,0.5194540023803711,0.7699999809265137,0.9338600039482117,0.8750324845314026
5,38,0.1570155769586563,-0.012908644042909145,0.3719136416912079,0.7799999713897705,0.949999988079071,--,--,--,--,0.7799999713897705,0.949999988079071,0.8763233423233032
5,39,0.10899776965379715,-0.07276535034179688,0.2560036778450012,0.6100000143051147,0.8999999761581421,--,--,--,--,0.6408299803733826,0.8799999952316284,0.7958837151527405
5,40,0.33191171288490295,-0.06097520515322685,0.4140760004520416,0.6299999952316284,0.8528392910957336,0.5298407673835754,0.5796991586685181,0.5030869841575623,0.5082447528839111,0.6299999952316284,0.8500000238418579,0.7803289890289307
5,41,0.33748897910118103,-0.10203302651643753,0.4567987024784088,0.6100000143051147,0.8999999761581421,0.5099469423294067,0.5799594521522522,0.5010290145874023,0.5082716941833496,0.6100000143051147,0.8999999761581421,0.7916629314422607
5,42,0.1304539293050766,-0.07104520499706268,0.29214388132095337,0.5600000023841858,0.9402124881744385,--,--,--,--,0.5600000023841858,0.930679976940155,0.7491793036460876
5,43,0.14286422729492188,-0.04556402191519737,0.3515753149986267,0.6000000238418579,0.9120822548866272,--,--,--,--,0.6000000238418579,0.9091100096702576,0.809402346611023
5,44,0.2083749920129776,-0.08838417381048203,0.37727755308151245,0.7300000190734863,0.9556182026863098,--,--,--,--,0.7300000190734863,0.9537400007247925,0.9077533483505249
5,45,0.2097562849521637,-0.19186986982822418,0.3565686047077179,0.5199999809265137,0.970888614654541,--,--,--,--,0.5299999713897705,0.9682199954986572,0.8268600702285767
5,46,0.29431313276290894,-0.02801593765616417,0.48259907960891724,0.6000000238418579,0.7289209365844727,0.6198152303695679,0.6798309087753296,0.5066564083099365,0.5099906325340271,0.6000000238418579,0.7956900000572205,0.7375220060348511
5,47,0.3128724694252014,-0.06341739743947983,0.4504430592060089,0.5799999833106995,0.9767056107521057,0.5199692249298096,0.5199692249298096,0.5011094212532043,0.5011094212532043,0.5799999833106995,0.9729599952697754,0.858169674873352
5,48,0.31233224272727966,-0.07786337286233902,0.484872430562973,0.5299999713897705,0.7799867987632751,0.5537754893302917,0.6737858057022095,0.5448129177093506,0.6448215246200562,0.5400000214576721,0.7772200107574463,0.7249554395675659
5,49,0.31491586565971375,-0.036696434020996094,0.4450388252735138,0.6200000047683716,0.9486871957778931,0.5,0.5308536291122437,0.5,0.5257113575935364,0.6667299866676331,0.9463099837303162,0.859306812286377
5,50,0.12821203470230103,-0.051118310540914536,0.2234404981136322,0.5699999928474426,0.9055110812187195,--,--,--,--,0.6172999739646912,0.9010900259017944,0.7638355493545532
5,51,0.17411047220230103,-0.05497242882847786,0.3407830595970154,0.7300000190734863,0.9402866363525391,--,--,--,--,0.7566800117492676,0.9365400075912476,0.8558803796768188
5,52,0.43717068433761597,-0.011021420359611511,0.5949901938438416,0.7900000214576721,0.9024999737739563,0.513312816619873,0.5384745001792908,0.5377196073532104,0.6090111136436462,0.8084800243377686,0.915340006351471,0.8880277872085571
5,53,0.3556155562400818,-0.036240674555301666,0.5478757619857788,0.6100000143051147,0.795954167842865,0.5,0.5499230027198792,0.5,0.6414485573768616,0.6431099772453308,0.7934799790382385,0.7568453550338745
5,54,0.1543784886598587,-0.14392682909965515,0.3269668519496918,0.5799999833106995,0.9821644425392151,--,--,--,--,0.5799999833106995,0.9800000190734863,0.8640432953834534
5,55,0.13789188861846924,-0.05249356850981712,0.3076247572898865,0.5699999928474426,0.9772020578384399,--,--,--,--,0.6180599927902222,0.975600004196167,0.8909172415733337
5,56,0.1844627559185028,-0.12539181113243103,0.40405139327049255,0.5299999713897705,0.9624990224838257,--,--,--,--,0.5299999713897705,0.9595100283622742,0.8494439721107483
5,57,0.18094979226589203,-0.11451847851276398,0.35956984758377075,0.5600000023841858,0.9512014985084534,--,--,--,--,0.5600000023841858,0.948140025138855,0.8253893852233887
5,58,0.2433200478553772,-0.0695507600903511,0.5197116732597351,0.5299999713897705,0.9111391305923462,--,--,--,--,0.5299999713897705,0.9037200212478638,0.7933879494667053
5,59,0.19668631255626678,-0.053695082664489746,0.36867058277130127,0.6700000166893005,0.9398815631866455,--,--,--,--,0.6700000166893005,0.9262199997901917,0.8053659200668335
5,60,0.1970190852880478,-0.04081541299819946,0.4100586473941803,0.6700230836868286,0.7099769115447998,0.31118515133857727,0.7087218165397644,0.48172760009765625,0.5201988816261292,0.672819972038269,0.7247400283813477,0.6924154758453369
5,61,0.09857219457626343,-0.1914915293455124,0.18907158076763153,0.2803231477737427,0.8396768569946289,0.529935896396637,0.6293200850486755,0.5028970241546631,0.5125148296356201,0.3177900016307831,0.8264399766921997,0.5708257555961609
5,62,0.5021995902061462,-0.82557213306427,0.1839296966791153,0.4201415777206421,0.6598584055900574,0.4847390055656433,0.5560451745986938,0.4742470681667328,0.5945762395858765,0.42282000184059143,0.6524900197982788,0.5451973676681519
5,63,0.07891575992107391,-0.08148148655891418,0.12387802451848984,0.5500707626342773,0.6699292063713074,0.5662837624549866,0.586656928062439,0.611853837966919,0.6462336182594299,0.5516600012779236,0.7259200215339661,0.6587195992469788
5,64,0.12247151136398315,-0.0871528759598732,0.23610791563987732,0.40027323365211487,0.9197267293930054,0.5000026822090149,0.5085590481758118,0.5000057220458984,0.5180690288543701,0.4090900123119354,0.9140700101852417,0.6873359084129333
5,65,0.06997207552194595,-0.0844014510512352,0.13876256346702576,0.45015764236450195,0.7498423457145691,0.5171315670013428,0.5428005456924438,0.5361666083335876,0.5903566479682922,0.45530998706817627,0.7466700077056885,0.6258237361907959
5,66,0.08052816987037659,-0.17228472232818604,0.2223239690065384,0.3400023281574249,0.7399976849555969,0.4524586796760559,0.6809936165809631,0.48492592573165894,0.5573882460594177,0.35491999983787537,0.7262700200080872,0.5829220414161682
5,67,0.09092098474502563,-0.14665426313877106,0.2540096938610077,0.2600037455558777,0.899996280670166,0.5762584805488586,0.5762584805488586,0.5241795182228088,0.5241795182228088,0.28356999158859253,0.8777499794960022,0.6378455758094788
5,68,0.0952025055885315,-0.1675325185060501,0.160384863615036,0.21006165444850922,0.9899383187294006,0.4973730146884918,0.5026270151138306,0.49036768078804016,0.5096322894096375,0.23939000070095062,0.9816799759864807,0.6022989153862
5,69,0.08514182269573212,-0.09038092195987701,0.19342078268527985,0.520014226436615,0.6999857425689697,0.4974232017993927,0.5657249689102173,0.4905517101287842,0.7409915924072266,0.5274099707603455,0.7074000239372253,0.6484197378158569
5,70,0.3040476441383362,-0.4925844669342041,0.2024519443511963,0.33033376932144165,0.7496662139892578,0.4697873592376709,0.5543881058692932,0.4601742625236511,0.5716934204101562,0.3507100045681,0.7341899871826172,0.5372344255447388
5,71,0.11140236258506775,-0.024374833330512047,0.24448814988136292,0.6200317740440369,0.6599681973457336,0.49396568536758423,0.6148238778114319,0.49204567074775696,0.6513587236404419,0.6228100061416626,0.7103599905967712,0.6700640320777893
5,72,0.32277923822402954,-0.44133681058883667,0.24865251779556274,0.07999999821186066,0.9800000190734863,0.4914890229701996,0.508510947227478,0.4947836101055145,0.5052164196968079,0.12073999643325806,0.9775300025939941,0.47815749049186707
5,73,0.05910193920135498,-0.14024189114570618,0.17526058852672577,0.4000000059604645,0.8600000143051147,0.5512012243270874,0.6022670269012451,0.531381368637085,0.5626797676086426,0.4216200113296509,0.858739972114563,0.6358714699745178
5,74,0.1512511521577835,-0.16261139512062073,0.30386245250701904,0.44999998807907104,0.8500000238418579,0.5128933787345886,0.538561999797821,0.515349268913269,0.5459071397781372,0.46908000111579895,0.831849992275238,0.6778050065040588
5,75,0.1541537344455719,-0.33661121129989624,0.24637609720230103,0.25999999046325684,0.8199999928474426,0.4294556677341461,0.6091358661651611,0.41601863503456116,0.6299236416816711,0.2866300046443939,0.7944499850273132,0.5710515975952148
5,76,0.057515062391757965,-0.17536680400371552,0.14695674180984497,0.2801325023174286,0.8296328186988831,--,--,--,--,0.2866800129413605,0.817359983921051,0.6180561184883118
