file_id,pickle_file,e5-all-mean,e5-all-std,e5-w-Neu-mean,e5-w-Neu-std,e5-wo-Neu-mean,e5-wo-Neu-std,e5-regular-all-mean,e5-regular-all-std,e5-regular-w-Neu-mean,e5-regular-w-Neu-std,e5-regular-wo-Neu-mean,e5-regular-wo-Neu-std,e5-extreme-all-mean,e5-extreme-all-std,e5-extreme-w-Neu-mean,e5-extreme-w-Neu-std,e5-extreme-wo-Neu-mean,e5-extreme-wo-Neu-std,e4-32k-all-mean,e4-32k-all-std,e4-32k-w-Neu-mean,e4-32k-w-Neu-std,e4-32k-wo-Neu-mean,e4-32k-wo-Neu-std,e5-64k-all-mean,e5-64k-all-std,e5-64k-w-Neu-mean,e5-64k-w-Neu-std,e5-64k-wo-Neu-mean,e5-64k-wo-Neu-std,e6-96k-all-mean,e6-96k-all-std,e6-96k-w-Neu-mean,e6-96k-w-Neu-std,e6-96k-wo-Neu-mean,e6-96k-wo-Neu-std,e9-96k-all-mean,e9-96k-all-std,e9-96k-w-Neu-mean,e9-96k-w-Neu-std,e9-96k-wo-Neu-mean,e9-96k-wo-Neu-std,s4-all-mean,s4-all-std,s4-w-Neu-mean,s4-w-Neu-std,s4-wo-Neu-mean,s4-wo-Neu-std,s5-all-mean,s5-all-std,s5-w-Neu-mean,s5-w-Neu-std,s5-wo-Neu-mean,s5-wo-Neu-std,s6-all-mean,s6-all-std,s6-w-Neu-mean,s6-w-Neu-std,s6-wo-Neu-mean,s6-wo-Neu-std,s7-all-mean,s7-all-std,s7-w-Neu-mean,s7-w-Neu-std,s7-wo-Neu-mean,s7-wo-Neu-std,s8-all-mean,s8-all-std,s8-w-Neu-mean,s8-w-Neu-std,s8-wo-Neu-mean,s8-wo-Neu-std,s9-all-mean,s9-all-std,s9-w-Neu-mean,s9-w-Neu-std,s9-wo-Neu-mean,s9-wo-Neu-std,s10-all-mean,s10-all-std,s10-w-Neu-mean,s10-w-Neu-std,s10-wo-Neu-mean,s10-wo-Neu-std,s11-all-mean,s11-all-std,s11-w-Neu-mean,s11-w-Neu-std,s11-wo-Neu-mean,s11-wo-Neu-std,s12-all-mean,s12-all-std,s12-w-Neu-mean,s12-w-Neu-std,s12-wo-Neu-mean,s12-wo-Neu-std
0,2021-12-13T12-25-gpu-cn004-BNN-large-pentagon-64x64-176k-new-bnn-warm-3-x0-B512-E20000-I25-mc100-1S1.0e-03-2S1.0e-03-Nadam-2.0e-06-..datadiffusionlarge-64x64-pentagon-176k-ckpt6300-e20000-ra-ckpt6400.pickle,0.204831,0.190539,0.290370,0.224662,0.118262,0.084073,0.184701,0.128787,0.299632,0.118172,0.108080,0.060652,0.188642,0.106689,0.228364,0.113817,0.129059,0.057086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2021-12-13T12-27-gpu-cn008-BNN-large-pentagon-64x64-176k-new-bnn-warm-1-x0-B512-E20000-I25-mc100-1S1.0e-03-2S1.0e-03-Nadam-2.0e-06-..datadiffusionlarge-64x64-pentagon-176k-ckpt6200-e20000-ra-ckpt6400.pickle,0.211901,0.220484,0.296241,0.266285,0.126546,0.107547,0.189767,0.121170,0.292822,0.115756,0.121064,0.061555,0.189129,0.121661,0.229799,0.134000,0.128125,0.063978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2021-12-13T12-27-gpu-cn008-BNN-large-pentagon-64x64-176k-new-bnn-warm-4-x0-B512-E20000-I25-mc100-1S1.0e-03-2S1.0e-03-Nadam-2.0e-06-..datadiffusionlarge-64x64-pentagon-176k-ckpt6400-e20000-ra-ckpt6400.pickle,0.217602,0.193044,0.305783,0.225578,0.128358,0.087459,0.190078,0.130337,0.302691,0.129079,0.115003,0.056340,0.206138,0.116171,0.252338,0.121783,0.136838,0.060366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2021-12-13T12-28-gpu-cn013-BNN-large-pentagon-64x64-176k-new-bnn-warm-2-x0-B512-E20000-I25-mc100-1S1.0e-03-2S1.0e-03-Nadam-2.0e-06-..datadiffusionlarge-64x64-pentagon-176k-ckpt6300-e20000-ra-ckpt6400.pickle,0.199265,0.187898,0.280728,0.222352,0.116822,0.086535,0.176119,0.119585,0.276704,0.117398,0.109063,0.058873,0.191074,0.117105,0.236247,0.125170,0.123315,0.057399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
